name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2022-02-26,0,Burnley,580982,0,True
Odsonne Edouard,FWD,Crystal Palace,0,11.7,2022-01-01,90,West Ham,335191,6,True
Odsonne Edouard,FWD,Crystal Palace,0,0.6,2022-01-14,65,Brighton,409971,2,False
Odsonne Edouard,FWD,Crystal Palace,0,1.7,2021-12-26,62,Tottenham,166032,2,False
Odsonne Edouard,FWD,Crystal Palace,3,17.8,2021-12-28,90,Norwich,249726,14,True
Odsonne Edouard,FWD,Crystal Palace,0,10.2,2021-12-15,90,Southampton,155418,8,True
Odsonne Edouard,FWD,Crystal Palace,0,0.3,2021-10-30,72,Manchester City,243532,2,False
Odsonne Edouard,FWD,Crystal Palace,0,2.1,2021-11-27,18,Aston Villa,222225,1,True
Odsonne Edouard,FWD,Crystal Palace,0,0.3,2021-12-05,23,Manchester United,170296,1,False
Odsonne Edouard,FWD,Crystal Palace,0,5.0,2021-12-12,73,Everton,156571,2,True
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2022-02-09,10,Norwich,808245,1,False
Odsonne Edouard,FWD,Crystal Palace,0,0.9,2021-11-30,67,Leicester City,196732,2,False
Odsonne Edouard,FWD,Crystal Palace,0,8.2,2021-11-06,79,Wolverhampton,252377,2,True
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2021-11-20,3,Burnley,259913,1,False
Odsonne Edouard,FWD,Crystal Palace,0,4.0,2022-02-12,71,Brentford,795396,2,False
Odsonne Edouard,FWD,Crystal Palace,2,8.8,2022-01-23,67,Liverpool,392820,8,True
Odsonne Edouard,FWD,Crystal Palace,0,0.2,2022-04-04,14,Arsenal,309435,1,True
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2022-04-10,0,Leeds United,293728,0,False
Odsonne Edouard,FWD,Crystal Palace,0,3.2,2022-03-14,25,Manchester City,365669,0,True
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2022-02-19,0,Chelsea,884017,0,True
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2022-02-23,1,Watford,884017,1,False
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2022-03-05,0,Wolverhampton,441692,0,False
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2022-04-30,0,Southampton,261315,0,False
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2022-04-25,0,Leicester City,271515,0,True
Odsonne Edouard,FWD,Crystal Palace,0,6.5,2022-04-20,90,Newcastle United,273739,2,False
Odsonne Edouard,FWD,Crystal Palace,3,10.0,2021-09-11,6,Tottenham,12385,12,True
Odsonne Edouard,FWD,Crystal Palace,0,4.8,2021-09-18,25,Liverpool,263235,1,False
Odsonne Edouard,FWD,Crystal Palace,0,2.9,2021-09-27,71,Brighton,276686,2,True
Odsonne Edouard,FWD,Crystal Palace,0,4.4,2021-10-23,90,Newcastle United,283268,2,True
Odsonne Edouard,FWD,Crystal Palace,0,4.4,2021-10-03,84,Leeds United,237472,2,True
Odsonne Edouard,FWD,Crystal Palace,1,10.5,2021-10-18,81,Arsenal,207273,7,False
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2022-05-22,78,Manchester United,258728,1,True
Odsonne Edouard,FWD,Crystal Palace,0,0.3,2022-05-15,19,Aston Villa,283711,0,False
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2022-05-19,0,Everton,283711,0,False
Odsonne Edouard,FWD,Crystal Palace,0,6.2,2022-05-07,90,Watford,246712,2,True
