name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Rúben Diogo da Silva Neves,MID,Wolves,0,0,0,0.6,2022-03-18,24,Leicester City,261831,1,True
Rúben Diogo da Silva Neves,MID,Wolves,0,1,0,1.3,2021-12-19,90,Chelsea,81420,3,True
Rúben Diogo da Silva Neves,MID,Wolves,0,1,0,4.7,2021-12-15,90,Brighton,75559,6,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,1,4.5,2021-08-14,90,Leeds United,107318,2,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,1,13.1,2021-08-22,90,Tottenham,106895,2,True
Rúben Diogo da Silva Neves,MID,Wolves,0,0,1,3.9,2021-11-01,90,Everton,91812,2,True
Rúben Diogo da Silva Neves,MID,Wolves,0,0,1,3.3,2021-08-29,90,Manchester United,100356,1,True
Rúben Diogo da Silva Neves,MID,Wolves,0,1,0,2.4,2021-11-27,90,Norwich,92160,2,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,1,2.4,2021-12-04,90,Liverpool,77459,2,True
Rúben Diogo da Silva Neves,MID,Wolves,0,0,1,3.5,2022-02-10,90,Arsenal,77054,1,True
Rúben Diogo da Silva Neves,MID,Wolves,0,1,0,4.7,2021-11-20,90,West Ham,89624,2,True
Rúben Diogo da Silva Neves,MID,Wolves,0,0,1,0.3,2021-12-11,81,Manchester City,76114,1,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,2,1.3,2021-11-06,90,Crystal Palace,90691,2,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,0,0.0,2021-12-01,0,Burnley,80287,0,True
Rúben Diogo da Silva Neves,MID,Wolves,0,0,1,5.4,2022-02-27,90,West Ham,102243,2,False
Rúben Diogo da Silva Neves,MID,Wolves,0,1,0,3.1,2022-02-13,90,Tottenham,77410,3,False
Rúben Diogo da Silva Neves,MID,Wolves,0,1,0,3.2,2022-01-03,90,Manchester United,74645,3,False
Rúben Diogo da Silva Neves,MID,Wolves,2,0,1,9.2,2022-01-22,90,Brentford,73639,8,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,0,0.0,2022-01-15,0,Southampton,78221,0,True
Rúben Diogo da Silva Neves,MID,Wolves,0,1,0,7.1,2022-03-13,90,Everton,120414,6,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,2,4.1,2022-03-05,90,Crystal Palace,124140,2,True
Rúben Diogo da Silva Neves,MID,Wolves,3,1,0,8.9,2022-03-10,90,Watford,124140,11,True
Rúben Diogo da Silva Neves,MID,Wolves,0,0,1,5.0,2022-02-20,90,Leeds United,106009,6,True
Rúben Diogo da Silva Neves,MID,Wolves,0,0,2,3.3,2022-02-24,90,Arsenal,106009,2,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,0,0.0,2022-04-02,0,Aston Villa,126538,0,True
Rúben Diogo da Silva Neves,MID,Wolves,0,0,0,0.0,2022-04-08,0,Newcastle United,100827,0,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,1,1.5,2022-04-30,45,Brighton,79254,1,True
Rúben Diogo da Silva Neves,MID,Wolves,0,0,0,0.0,2022-04-24,0,Burnley,81862,0,False
Rúben Diogo da Silva Neves,MID,Wolves,0,1,0,4.2,2021-09-11,90,Watford,105462,3,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,2,4.8,2021-09-18,90,Brentford,109047,1,True
Rúben Diogo da Silva Neves,MID,Wolves,0,0,0,0.0,2021-09-26,2,Southampton,98474,1,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,3,0.0,2022-05-22,90,Liverpool,79868,2,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,1,2.9,2021-10-02,90,Newcastle United,91728,2,True
Rúben Diogo da Silva Neves,MID,Wolves,0,0,1,0.2,2021-10-23,1,Leicester City,96329,1,False
Rúben Diogo da Silva Neves,MID,Wolves,2,0,2,5.4,2021-10-16,90,Aston Villa,87661,8,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,2,4.6,2022-05-07,76,Chelsea,80123,2,False
Rúben Diogo da Silva Neves,MID,Wolves,0,0,5,3.1,2022-05-11,90,Manchester City,80123,2,True
Rúben Diogo da Silva Neves,MID,Wolves,0,0,1,4.3,2022-05-15,90,Norwich,81829,2,True
