name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2021-12-19,0,Liverpool,0,102790,0,True
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-03-20,0,West Ham,0,78805,0,True
Japhet Tanganga,DEF,Spurs,0,1,0,4.9,2021-12-26,90,Crystal Palace,0,99598,6,True
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2021-12-28,0,Southampton,0,116964,0,False
Japhet Tanganga,DEF,Spurs,0,1,0,2.2,2021-08-15,82,Manchester City,0,11654,6,True
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-02-26,0,Leicester City,0,83511,0,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-01-01,0,Watford,0,106789,0,False
Japhet Tanganga,DEF,Spurs,0,1,0,2.2,2021-08-22,90,Wolverhampton,0,103579,5,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2021-10-30,0,Manchester United,0,125101,0,True
Japhet Tanganga,DEF,Spurs,0,1,0,8.6,2021-08-29,90,Watford,0,205349,6,True
Japhet Tanganga,DEF,Spurs,0,1,0,0.4,2021-12-05,61,Norwich,0,99080,6,True
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-02-09,0,Southampton,0,97066,0,True
Japhet Tanganga,DEF,Spurs,0,0,2,4.1,2022-01-19,90,Leeds United,0,100880,1,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2021-11-07,0,Everton,0,115732,0,False
Japhet Tanganga,DEF,Spurs,0,0,0,1.8,2021-12-02,7,Brentford,0,102438,1,True
Japhet Tanganga,DEF,Spurs,0,0,1,1.4,2021-11-21,67,Leicester City,0,108426,2,True
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-02-13,0,Wolverhampton,0,91411,0,True
Japhet Tanganga,DEF,Spurs,0,0,2,0.6,2022-01-23,56,Chelsea,0,101467,-1,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-03-12,0,Manchester United,0,80029,0,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-03-16,0,Brighton,0,80029,0,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-02-19,0,Manchester City,0,86440,0,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-02-23,0,Burnley,0,86440,0,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-03-07,0,Everton,0,81907,0,True
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-04-09,0,Aston Villa,0,77667,0,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-04-03,0,Newcastle United,0,78206,0,True
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-05-01,0,Leeds United,0,75977,0,True
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-04-23,0,Brentford,0,76365,0,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-04-16,0,Brighton,0,76917,0,True
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-05-15,0,Burnley,0,75097,0,True
Japhet Tanganga,DEF,Spurs,0,0,3,0.4,2021-09-11,57,Crystal Palace,0,321062,-3,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2021-09-19,0,Chelsea,0,190632,0,True
Japhet Tanganga,DEF,Spurs,0,0,3,0.9,2021-09-26,45,Arsenal,0,190403,0,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2021-10-24,0,West Ham,0,141976,0,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2021-10-03,0,Aston Villa,0,175862,0,True
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2021-10-17,0,Newcastle United,0,158502,0,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-05-22,0,Norwich,0,74726,0,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-05-07,0,Liverpool,0,75478,0,False
Japhet Tanganga,DEF,Spurs,0,0,0,0.0,2022-05-12,0,Arsenal,0,75478,0,True
