name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Jürgen Locadia,FWD,Brighton,0,0.0,2021-12-26,0,Brentford,199155,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2021-12-29,0,Chelsea,182673,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2021-12-15,0,Wolverhampton,200838,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2022-02-26,0,Aston Villa,94269,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2022-01-02,0,Everton,159782,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2022-01-14,0,Crystal Palace,126646,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2022-01-18,0,Chelsea,126646,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2021-10-30,0,Liverpool,41603,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2021-12-04,0,Southampton,138909,0,False
Jürgen Locadia,FWD,Brighton,0,0.1,2021-11-27,22,Leicester City,80532,1,True
Jürgen Locadia,FWD,Brighton,0,0.0,2021-11-20,0,Aston Villa,65509,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2021-11-06,0,Newcastle United,38658,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2021-12-01,0,West Ham,101116,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2022-02-12,0,Watford,108054,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2022-02-15,0,Manchester United,108054,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2022-01-23,0,Leeds United,120189,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2022-03-12,0,Liverpool,89877,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2022-03-16,0,Tottenham,89877,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2022-03-05,0,Newcastle United,92257,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2022-02-19,0,Burnley,101483,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2022-04-02,0,Norwich,86996,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2022-04-09,0,Arsenal,86158,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2022-04-16,0,Tottenham,84718,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2022-04-20,0,Manchester City,84718,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2022-04-24,0,Southampton,83822,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2022-04-30,0,Wolverhampton,82652,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2021-09-11,0,Brentford,0,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2021-09-19,0,Leeds United,34457,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2021-09-27,0,Crystal Palace,42776,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2022-05-22,0,West Ham,78271,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2021-10-02,0,Arsenal,39468,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2021-10-23,0,Manchester City,39549,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2021-10-16,0,Norwich,39082,0,False
Jürgen Locadia,FWD,Brighton,0,0.0,2022-05-07,0,Manchester United,80940,0,True
Jürgen Locadia,FWD,Brighton,0,0.0,2022-05-15,0,Leicester City,79395,0,False
