name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Andriy Yarmolenko,MID,West Ham,0,0,1,0.3,2022-03-20,34,Tottenham,13077,1,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-12-15,0,Arsenal,9615,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,1.9,2021-12-26,9,Southampton,9576,1,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-12-28,0,Watford,9696,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-10-31,0,Aston Villa,10732,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.1,2021-08-15,1,Newcastle United,18464,1,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.6,2021-08-28,3,Crystal Palace,15165,1,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-11-28,0,Manchester City,10001,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.2,2021-08-23,1,Leeds United,17623,1,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-12-01,0,Brighton,9993,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-02-08,0,Watford,9333,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-12-04,0,Chelsea,9855,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,3.4,2021-11-20,19,Wolverhampton,9982,1,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-12-12,0,Burnley,9703,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-11-07,0,Liverpool,10383,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-02-13,0,Leeds United,9330,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-01-22,0,Manchester United,9380,0,False
Andriy Yarmolenko,MID,West Ham,0,0,1,7.7,2022-03-13,38,Aston Villa,9080,6,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-02-19,0,Newcastle United,9313,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-03-05,0,Liverpool,9257,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-02-27,0,Wolverhampton,9338,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-01-01,0,Crystal Palace,9530,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,2.1,2022-01-12,2,Norwich,9530,1,True
Andriy Yarmolenko,MID,West Ham,0,0,0,1.7,2022-01-16,21,Leicester City,9444,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-04-10,0,Brentford,10423,0,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.2,2022-04-03,8,Everton,10703,1,True
Andriy Yarmolenko,MID,West Ham,0,0,1,1.8,2021-09-19,22,Manchester United,12460,1,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.1,2021-09-11,7,Southampton,13106,1,False
Andriy Yarmolenko,MID,West Ham,0,0,1,0.0,2022-05-22,9,Brighton,10030,1,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-04-17,0,Burnley,10202,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.3,2022-05-01,9,Arsenal,10154,1,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-09-25,1,Leicester City,12183,1,False
Andriy Yarmolenko,MID,West Ham,0,1,0,7.8,2022-04-24,72,Chelsea,10061,3,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.3,2022-05-08,45,Norwich,10024,1,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-10-24,0,Tottenham,11011,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-10-03,0,Brentford,11691,0,True
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2021-10-17,1,Everton,11280,1,False
Andriy Yarmolenko,MID,West Ham,0,0,0,0.0,2022-05-15,1,Manchester City,10005,1,True
