name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-12-19,0,Liverpool,1535,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-03-20,0,West Ham,1365,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-12-26,0,Crystal Palace,1528,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-12-28,0,Southampton,1526,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-10-30,0,Manchester United,1279,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-11-21,0,Leicester City,1411,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-11-07,0,Everton,1334,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-12-05,0,Norwich,1457,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-12-02,0,Brentford,1447,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-02-09,0,Southampton,1450,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-02-26,0,Leicester City,1409,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-01-01,0,Watford,1523,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-02-13,0,Wolverhampton,1440,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-01-23,0,Chelsea,1486,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-01-19,0,Leeds United,1512,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-03-12,0,Manchester United,1382,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-03-16,0,Brighton,1382,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-03-07,0,Everton,1397,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-02-19,0,Manchester City,1422,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-02-23,0,Burnley,1422,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-04-09,0,Aston Villa,1348,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-04-03,0,Newcastle United,1360,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-05-01,0,Leeds United,1331,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-09-11,0,Crystal Palace,0,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-09-19,0,Chelsea,439,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-09-26,0,Arsenal,864,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-04-23,0,Brentford,1338,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-10-03,0,Aston Villa,972,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-10-17,0,Newcastle United,1122,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2021-10-24,0,West Ham,1197,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-05-22,0,Norwich,1318,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-04-16,0,Brighton,1344,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-05-15,0,Burnley,1320,0,True
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-05-07,0,Liverpool,1327,0,False
Dilan Markanday,MID,Spurs,0,0,0,0.0,2022-05-12,0,Arsenal,1327,0,True
