name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2,1.4,2022-01-02,90,Brentford,0,162794,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,1,1,0,2.4,2022-02-26,90,Brighton,0,84270,7,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1,1.1,2022-01-15,45,Manchester United,0,133508,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1,1.4,2022-03-19,90,Arsenal,0,83175,2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2,1.9,2022-04-02,90,Wolverhampton,0,79410,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,4,5.5,2022-04-09,90,Tottenham,0,77851,0,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,3,1.8,2021-12-26,90,Chelsea,0,139394,0,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0,0.4,2021-12-14,90,Norwich,0,127864,5,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0,3.0,2021-08-21,90,Newcastle United,0,76463,6,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,3,2.3,2021-08-14,90,Watford,0,75220,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1,1.5,2021-08-28,88,Brentford,0,77856,2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1,0.7,2021-11-27,90,Crystal Palace,0,46750,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1,2.0,2021-12-11,90,Liverpool,0,76267,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0,0.0,2022-04-30,0,Norwich,0,88313,0,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,4,0.9,2021-10-31,49,West Ham,0,59911,-4,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0,1.5,2022-04-23,90,Leeds United,0,76582,6,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0,2.7,2021-11-20,90,Brighton,0,47312,5,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0,0.0,2021-11-05,0,Southampton,0,48868,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,3,0,1,13.9,2021-12-05,90,Leeds United,0,45426,17,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,3,0.2,2022-02-09,86,Leicester City,0,124119,-2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2,3.5,2021-12-01,90,Manchester City,0,45869,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0,0.0,2022-02-13,0,Newcastle United,0,99135,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0,1.2,2022-01-22,90,Everton,0,123123,6,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0,0.0,2022-03-13,0,West Ham,0,80771,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0,0.0,2022-03-05,0,Southampton,0,87996,0,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0,0.0,2022-03-10,0,Leicester City,0,87996,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0,0.0,2022-02-19,0,Watford,0,83343,0,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0,1.1,2022-05-15,49,Crystal Palace,0,88401,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0,0.0,2022-05-19,0,Burnley,0,88401,0,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,3,6.5,2021-09-11,90,Chelsea,0,54499,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0,1.2,2021-09-18,90,Everton,0,51942,6,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0,3.3,2021-09-25,90,Manchester United,0,53367,6,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2,4.0,2021-10-03,90,Tottenham,0,61137,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,3,3.4,2021-10-16,90,Wolverhampton,0,64875,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,3,2.6,2021-10-22,90,Arsenal,0,63580,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0,0.0,2022-05-22,0,Manchester City,0,76673,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1,1.0,2022-05-07,90,Burnley,0,83193,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2,1.0,2022-05-10,90,Liverpool,0,83193,1,True
