name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-03-20,0,Brentford,0,2230,0,True
Ben Nelson,DEF,Leicester,0,0,0,0.0,2021-12-26,0,Manchester City,0,631,0,False
Ben Nelson,DEF,Leicester,0,0,0,0.0,2021-12-28,0,Liverpool,0,708,0,True
Ben Nelson,DEF,Leicester,0,0,0,0.0,2021-12-12,0,Newcastle United,0,0,0,True
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-02-10,0,Liverpool,0,1306,0,False
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-02-13,0,West Ham,0,1390,0,True
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-01-23,0,Brighton,0,1152,0,True
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-03-13,0,Arsenal,0,1867,0,False
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-02-20,0,Wolverhampton,0,1537,0,False
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-03-05,0,Leicester City,0,1740,0,True
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-03-01,0,Burnley,0,1727,0,False
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-01-19,0,Tottenham,0,1138,0,True
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-05-22,0,Southampton,0,2515,0,True
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-04-10,0,Crystal Palace,0,2136,0,True
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-04-02,0,Manchester United,0,2103,0,False
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-05-08,0,Everton,0,2403,0,True
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-05-11,0,Norwich,0,2403,0,True
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-05-01,0,Tottenham,0,2363,0,False
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-04-23,0,Aston Villa,0,2353,0,True
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-05-15,0,Watford,0,2461,0,False
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-05-19,0,Chelsea,0,2461,0,False
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-04-17,0,Newcastle United,0,2212,0,False
Ben Nelson,DEF,Leicester,0,0,0,0.0,2022-04-20,0,Everton,0,2212,0,False
