name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Mateo Kovacic,MID,Chelsea,0,0,0,0.8,2021-12-19,25,Wolverhampton,174993,1,False
Mateo Kovacic,MID,Chelsea,0,0,0,2.1,2021-12-26,27,Aston Villa,176851,1,False
Mateo Kovacic,MID,Chelsea,0,0,1,1.9,2021-12-29,90,Brighton,179894,1,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2021-12-16,0,Everton,169814,0,True
Mateo Kovacic,MID,Chelsea,0,1,0,2.2,2021-08-22,71,Arsenal,64591,3,False
Mateo Kovacic,MID,Chelsea,0,1,0,5.7,2021-08-14,90,Crystal Palace,17075,6,True
Mateo Kovacic,MID,Chelsea,0,0,0,2.9,2021-08-28,45,Liverpool,76638,1,False
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2021-10-30,0,Newcastle United,687806,0,False
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2021-12-11,0,Leicester City,181609,0,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2021-11-28,0,Manchester United,277428,0,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2021-11-20,0,Leeds United,355833,0,False
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2021-11-06,0,Burnley,443342,0,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2021-12-01,0,Watford,241237,0,False
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2021-12-04,0,West Ham,205849,0,False
Mateo Kovacic,MID,Chelsea,0,1,0,3.6,2022-01-23,90,Tottenham,209348,3,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.6,2022-03-13,27,Newcastle United,182024,0,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.4,2022-03-05,20,Burnley,186713,1,False
Mateo Kovacic,MID,Chelsea,0,0,1,2.4,2022-03-10,85,Norwich,186713,2,False
Mateo Kovacic,MID,Chelsea,3,0,2,8.5,2022-01-02,90,Liverpool,173676,10,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.2,2022-02-19,16,Crystal Palace,189527,1,False
Mateo Kovacic,MID,Chelsea,0,0,1,2.8,2022-01-15,90,Manchester City,244659,1,False
Mateo Kovacic,MID,Chelsea,0,0,0,1.5,2022-01-18,10,Brighton,244659,1,False
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2022-05-19,0,Leeds United,161633,0,True
Mateo Kovacic,MID,Chelsea,0,1,0,6.4,2022-04-09,90,Southampton,174178,3,False
Mateo Kovacic,MID,Chelsea,0,0,1,3.7,2022-04-02,26,Brentford,176488,1,True
Mateo Kovacic,MID,Chelsea,2,1,0,9.6,2021-09-11,90,Aston Villa,94058,13,True
Mateo Kovacic,MID,Chelsea,0,1,0,9.3,2021-09-19,90,Tottenham,368353,6,False
Mateo Kovacic,MID,Chelsea,0,0,1,7.1,2022-05-01,45,Everton,160392,1,False
Mateo Kovacic,MID,Chelsea,0,0,1,3.1,2021-09-25,90,Manchester City,575474,2,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2022-05-22,0,Watford,159337,0,True
Mateo Kovacic,MID,Chelsea,0,0,1,4.2,2021-10-02,72,Southampton,700813,2,True
Mateo Kovacic,MID,Chelsea,0,1,0,2.8,2021-10-16,64,Brentford,722543,2,False
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2022-04-24,0,West Ham,164400,0,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2022-04-28,0,Manchester United,164400,0,False
Mateo Kovacic,MID,Chelsea,2,1,0,12.9,2021-10-23,90,Norwich,727659,11,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2022-04-20,0,Arsenal,172929,0,True
Mateo Kovacic,MID,Chelsea,0,0,2,6.3,2022-05-07,90,Wolverhampton,165869,2,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.5,2022-05-11,29,Leicester City,165869,1,False
