name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Jamie Vardy,FWD,Leicester,0,0.0,2022-03-20,0,Brentford,772455,0,True
Jamie Vardy,FWD,Leicester,0,0.0,2021-12-26,0,Manchester City,1374396,0,False
Jamie Vardy,FWD,Leicester,0,5.7,2021-12-28,90,Liverpool,1360031,2,True
Jamie Vardy,FWD,Leicester,0,12.1,2021-08-14,90,Wolverhampton,1032316,5,True
Jamie Vardy,FWD,Leicester,0,0.6,2021-08-23,80,West Ham,1192885,2,False
Jamie Vardy,FWD,Leicester,3,10.7,2021-08-28,90,Norwich,1125378,12,False
Jamie Vardy,FWD,Leicester,2,15.0,2021-11-28,90,Watford,2222380,12,True
Jamie Vardy,FWD,Leicester,0,4.1,2021-10-30,90,Arsenal,2646688,1,True
Jamie Vardy,FWD,Leicester,0,0.0,2021-12-12,0,Newcastle United,2284468,0,True
Jamie Vardy,FWD,Leicester,0,0.7,2021-11-20,90,Chelsea,2293153,2,True
Jamie Vardy,FWD,Leicester,0,0.8,2021-11-07,90,Leicester City,2620580,2,False
Jamie Vardy,FWD,Leicester,0,0.0,2022-02-10,0,Liverpool,833516,0,False
Jamie Vardy,FWD,Leicester,0,0.1,2021-12-05,25,Aston Villa,2335306,1,False
Jamie Vardy,FWD,Leicester,0,4.5,2021-12-01,90,Southampton,2406342,2,False
Jamie Vardy,FWD,Leicester,3,9.5,2022-03-01,18,Burnley,778021,11,False
Jamie Vardy,FWD,Leicester,0,0.0,2022-02-13,0,West Ham,816055,0,True
Jamie Vardy,FWD,Leicester,0,0.0,2022-01-23,0,Brighton,878587,0,True
Jamie Vardy,FWD,Leicester,0,0.0,2022-01-19,0,Tottenham,926444,0,True
Jamie Vardy,FWD,Leicester,0,0.0,2022-03-13,0,Arsenal,790494,0,False
Jamie Vardy,FWD,Leicester,0,0.0,2022-02-20,0,Wolverhampton,794448,0,False
Jamie Vardy,FWD,Leicester,0,0.5,2022-03-05,60,Leicester City,859727,2,True
Jamie Vardy,FWD,Leicester,0,0.0,2022-04-10,0,Crystal Palace,756914,0,True
Jamie Vardy,FWD,Leicester,0,0.0,2022-04-02,0,Manchester United,763002,0,False
Jamie Vardy,FWD,Leicester,3,12.1,2022-05-15,80,Watford,1141974,13,False
Jamie Vardy,FWD,Leicester,0,0.5,2022-05-19,77,Chelsea,1141974,2,False
Jamie Vardy,FWD,Leicester,0,1.0,2022-05-01,23,Tottenham,752408,1,False
Jamie Vardy,FWD,Leicester,0,0.3,2022-04-23,19,Aston Villa,744120,1,True
Jamie Vardy,FWD,Leicester,0,3.0,2021-09-11,90,Manchester City,972310,2,True
Jamie Vardy,FWD,Leicester,2,11.9,2021-09-19,90,Brighton,922098,8,False
Jamie Vardy,FWD,Leicester,0,0.0,2022-04-17,0,Newcastle United,749177,0,False
Jamie Vardy,FWD,Leicester,0,0.0,2022-04-20,0,Everton,749177,0,False
Jamie Vardy,FWD,Leicester,3,18.2,2021-09-25,90,Burnley,988956,11,True
Jamie Vardy,FWD,Leicester,2,7.4,2021-10-03,90,Crystal Palace,1093570,8,False
Jamie Vardy,FWD,Leicester,2,11.1,2021-10-16,90,Manchester United,1284387,8,True
Jamie Vardy,FWD,Leicester,1,0.0,2022-05-22,90,Southampton,1131929,10,True
Jamie Vardy,FWD,Leicester,0,0.0,2021-10-24,45,Brentford,2616698,1,False
Jamie Vardy,FWD,Leicester,0,1.8,2022-05-08,24,Everton,782249,1,True
Jamie Vardy,FWD,Leicester,3,18.6,2022-05-11,90,Norwich,782249,13,True
