name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Andre Gray,FWD,Watford,0,0.0,2022-01-01,0,Tottenham,5170,0,True
Andre Gray,FWD,Watford,0,0.0,2022-02-26,0,Manchester United,5010,0,False
Andre Gray,FWD,Watford,0,0.0,2022-01-15,0,Newcastle United,5118,0,False
Andre Gray,FWD,Watford,0,0.0,2021-12-28,0,West Ham,5196,0,True
Andre Gray,FWD,Watford,0,0.0,2021-08-21,0,Brighton,19563,0,False
Andre Gray,FWD,Watford,0,0.0,2021-08-14,0,Aston Villa,19046,0,True
Andre Gray,FWD,Watford,0,0.0,2021-08-29,0,Tottenham,17175,0,False
Andre Gray,FWD,Watford,0,0.0,2021-10-30,0,Southampton,5947,0,True
Andre Gray,FWD,Watford,0,0.0,2021-12-10,0,Brentford,5340,0,False
Andre Gray,FWD,Watford,0,0.0,2021-11-28,0,Leeds United,5544,0,False
Andre Gray,FWD,Watford,0,0.0,2022-02-08,0,West Ham,5058,0,False
Andre Gray,FWD,Watford,0,0.0,2021-11-20,0,Manchester United,5663,0,True
Andre Gray,FWD,Watford,0,0.0,2021-11-07,0,Arsenal,5805,0,False
Andre Gray,FWD,Watford,0,0.0,2021-12-01,0,Chelsea,5496,0,True
Andre Gray,FWD,Watford,0,0.0,2021-12-04,0,Manchester City,5416,0,True
Andre Gray,FWD,Watford,0,0.0,2022-02-12,0,Brighton,5050,0,True
Andre Gray,FWD,Watford,0,0.0,2022-01-21,0,Norwich,5094,0,True
Andre Gray,FWD,Watford,0,0.0,2022-02-05,0,Burnley,5094,0,False
Andre Gray,FWD,Watford,0,0.0,2022-02-19,0,Aston Villa,5024,0,False
Andre Gray,FWD,Watford,0,0.0,2022-02-23,0,Crystal Palace,5024,0,True
Andre Gray,FWD,Watford,0,0.0,2022-03-13,0,Southampton,4973,0,False
Andre Gray,FWD,Watford,0,0.0,2022-03-06,0,Arsenal,4994,0,True
Andre Gray,FWD,Watford,0,0.0,2022-03-10,0,Wolverhampton,4994,0,False
Andre Gray,FWD,Watford,0,0.0,2022-04-02,0,Liverpool,4953,0,False
Andre Gray,FWD,Watford,0,0.0,2022-04-09,0,Leicester City,4944,0,True
Andre Gray,FWD,Watford,0,0.0,2022-04-16,0,Brentford,4929,0,True
Andre Gray,FWD,Watford,0,0.0,2022-04-23,0,Manchester City,4924,0,False
Andre Gray,FWD,Watford,0,0.0,2022-04-30,0,Burnley,4915,0,True
Andre Gray,FWD,Watford,0,0.0,2021-09-11,0,Wolverhampton,11704,0,True
Andre Gray,FWD,Watford,0,0.0,2021-09-18,0,Norwich,9067,0,False
Andre Gray,FWD,Watford,0,0.0,2022-05-22,0,Chelsea,4892,0,False
Andre Gray,FWD,Watford,0,0.0,2021-09-25,0,Newcastle United,7622,0,True
Andre Gray,FWD,Watford,0,0.0,2021-10-02,0,Leicester City,6953,0,False
Andre Gray,FWD,Watford,0,0.0,2021-10-16,0,Liverpool,6515,0,True
Andre Gray,FWD,Watford,0,0.0,2021-10-23,0,Everton,6271,0,False
Andre Gray,FWD,Watford,0,0.0,2022-05-07,0,Crystal Palace,4907,0,False
Andre Gray,FWD,Watford,0,0.0,2022-05-11,0,Everton,4907,0,True
Andre Gray,FWD,Watford,0,0.0,2022-05-15,0,Leeds United,4900,0,True
