name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-12-18,0,Arsenal,0,0,0,426,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-03-18,0,Wolverhampton,0,0,0,412,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-12-14,0,Manchester City,0,0,0,427,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-08-21,0,Everton,0,0,0,701,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-08-14,0,Manchester United,0,0,0,881,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-08-29,0,Burnley,0,0,0,626,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-11-27,0,Brighton,0,0,0,438,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-12-11,0,Chelsea,0,0,0,430,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-10-31,0,Norwich,0,0,0,457,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-11-21,0,Tottenham,0,0,0,443,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-12-05,0,Brentford,0,0,0,433,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-11-07,0,Leeds United,0,0,0,450,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-11-30,0,Crystal Palace,0,0,0,439,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-02-09,0,Aston Villa,0,0,0,418,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-02-26,0,Tottenham,0,0,0,415,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-01-22,0,Newcastle United,0,0,0,420,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-02-12,0,Everton,0,0,0,418,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-01-02,0,Burnley,0,0,0,423,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-01-16,0,West Ham,0,0,0,420,0,False
Francisco Casilla Cortés,GKP,Leeds,0,0,0,2022-05-15,0,Brighton,0,0,0,404,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-03-13,0,Norwich,0,0,0,412,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-03-05,0,Leeds United,0,0,0,414,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-02-20,0,Manchester United,0,0,0,416,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-03-10,0,Aston Villa,0,0,0,414,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-02-23,0,Liverpool,0,0,0,416,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-04-09,0,Watford,0,0,0,408,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-04-02,0,Southampton,0,0,0,410,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-09-12,0,Liverpool,0,0,0,540,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-09-17,0,Newcastle United,0,0,0,514,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-04-30,0,Manchester City,0,0,0,407,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-09-25,0,West Ham,0,0,0,498,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-10-02,0,Watford,0,0,0,485,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-10-16,0,Southampton,0,0,0,467,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-04-25,0,Crystal Palace,0,0,0,406,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2021-10-23,0,Wolverhampton,0,0,0,464,0,True
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-05-22,0,Brentford,0,0,0,404,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-05-08,0,Arsenal,0,0,0,405,0,False
Francisco Casilla Cortés,GK,Leeds,0,0,0,2022-05-11,0,Chelsea,0,0,0,405,0,True
