name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Mark Gillespie,GK,Newcastle,0,0,0,2021-12-19,0,Manchester City,0,0,0,30266,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2021-12-27,0,Manchester United,0,0,0,26069,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2022-02-26,0,Brentford,0,0,0,33631,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2021-12-16,0,Liverpool,0,0,0,26205,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2021-08-15,0,West Ham,0,0,0,12284,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2022-01-15,0,Watford,0,0,0,24051,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2021-08-21,0,Aston Villa,0,0,0,17158,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2021-10-30,0,Chelsea,0,0,0,27919,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2021-08-28,0,Southampton,0,0,0,20262,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2021-11-27,0,Arsenal,0,0,0,27557,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2021-12-04,0,Burnley,0,0,0,27820,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2022-02-08,0,Everton,0,0,0,23724,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2021-11-06,0,Brighton,0,0,0,27571,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2021-12-12,0,Leeds United,0,0,0,26478,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2021-11-20,0,Brentford,0,0,0,26964,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2021-11-30,0,Norwich,0,0,0,27183,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2022-02-13,0,Aston Villa,0,0,0,23746,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2022-01-22,0,Leicester City,0,0,0,23970,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2022-03-13,0,Chelsea,0,0,0,33148,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2022-03-17,0,Everton,0,0,0,33148,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2022-03-05,0,Brighton,0,0,0,26768,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2022-03-10,0,Southampton,0,0,0,26768,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2022-02-19,0,West Ham,0,0,0,27746,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2022-04-08,0,Wolverhampton,0,0,0,30339,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2022-04-03,0,Tottenham,0,0,0,29513,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2022-04-17,0,Leeds United,0,0,0,30211,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2022-04-30,0,Liverpool,0,0,0,30952,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2022-04-20,0,Crystal Palace,0,0,0,30211,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2022-04-23,0,Norwich,0,0,0,30817,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2021-09-11,0,Manchester United,0,0,0,28166,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2021-09-17,0,Leicester City,0,0,0,30260,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2021-09-25,0,Watford,0,0,0,29626,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2021-10-23,0,Crystal Palace,0,0,0,28273,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2021-10-02,0,Wolverhampton,0,0,0,29072,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2021-10-17,0,Tottenham,0,0,0,28484,0,True
Mark Gillespie,GK,Newcastle,0,0,0,2022-05-22,0,Burnley,0,0,0,33024,0,False
Mark Gillespie,GK,Newcastle,0,0,0,2022-05-08,0,Manchester City,0,0,0,31787,0,False
Mark Gillespie,GKP,Newcastle,0,0,0,2022-05-16,0,Arsenal,0,0,0,32617,0,True
