name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Danny Welbeck,FWD,Brighton,0,3.1,2021-12-26,45,Brentford,14898,1,True
Danny Welbeck,FWD,Brighton,1,5.3,2021-12-29,10,Chelsea,12978,6,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-12-15,0,Wolverhampton,11177,0,True
Danny Welbeck,FWD,Brighton,0,0.9,2022-02-26,27,Aston Villa,32889,1,True
Danny Welbeck,FWD,Brighton,0,0.0,2022-01-02,0,Everton,18490,0,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-08-21,0,Watford,9898,0,True
Danny Welbeck,FWD,Brighton,0,0.0,2021-08-14,0,Burnley,12873,0,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-11-27,0,Leicester City,11896,0,True
Danny Welbeck,FWD,Brighton,0,0.5,2022-01-14,17,Crystal Palace,21217,1,True
Danny Welbeck,FWD,Brighton,0,3.9,2022-01-18,61,Chelsea,21217,2,True
Danny Welbeck,FWD,Brighton,0,0.3,2021-08-28,31,Everton,8497,1,True
Danny Welbeck,FWD,Brighton,0,0.0,2021-10-30,0,Liverpool,13575,0,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-11-20,0,Aston Villa,12291,0,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-12-01,0,West Ham,11720,0,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-11-06,0,Newcastle United,12906,0,True
Danny Welbeck,FWD,Brighton,0,0.0,2021-12-04,0,Southampton,11511,0,False
Danny Welbeck,FWD,Brighton,0,0.3,2022-02-12,63,Watford,40796,2,False
Danny Welbeck,FWD,Brighton,0,1.6,2022-02-15,20,Manchester United,40796,1,False
Danny Welbeck,FWD,Brighton,2,7.6,2022-01-23,28,Leeds United,20006,7,False
Danny Welbeck,FWD,Brighton,0,4.0,2022-04-09,90,Arsenal,29152,2,False
Danny Welbeck,FWD,Brighton,0,8.8,2022-04-02,90,Norwich,30040,2,True
Danny Welbeck,FWD,Brighton,0,3.2,2022-03-12,24,Liverpool,34153,1,True
Danny Welbeck,FWD,Brighton,0,1.7,2022-03-16,28,Tottenham,34153,1,True
Danny Welbeck,FWD,Brighton,0,3.0,2022-03-05,90,Newcastle United,29833,2,False
Danny Welbeck,FWD,Brighton,0,0.3,2022-02-19,67,Burnley,34835,2,True
Danny Welbeck,FWD,Brighton,3,10.7,2022-04-30,90,Wolverhampton,32437,11,False
Danny Welbeck,FWD,Brighton,1,16.5,2022-04-24,90,Southampton,29765,7,True
Danny Welbeck,FWD,Brighton,1,9.2,2022-05-15,90,Leicester City,95060,7,False
Danny Welbeck,FWD,Brighton,0,2.3,2022-04-16,45,Tottenham,30917,1,False
Danny Welbeck,FWD,Brighton,0,2.6,2022-04-20,76,Manchester City,30917,2,False
Danny Welbeck,FWD,Brighton,0,2.7,2021-09-11,63,Brentford,12382,2,False
Danny Welbeck,FWD,Brighton,3,7.7,2021-09-19,69,Leeds United,14243,9,True
Danny Welbeck,FWD,Brighton,0,2.5,2021-09-27,75,Crystal Palace,28899,2,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-10-02,0,Arsenal,22823,0,True
Danny Welbeck,FWD,Brighton,0,0.0,2021-10-16,0,Norwich,17711,0,False
Danny Welbeck,FWD,Brighton,0,0.0,2021-10-23,0,Manchester City,15348,0,True
Danny Welbeck,FWD,Brighton,2,0.0,2022-05-22,90,West Ham,159698,11,True
Danny Welbeck,FWD,Brighton,0,2.8,2022-05-07,90,Manchester United,46962,5,True
