name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-03-20,0,Brentford,9757,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.7,2021-12-28,55,Liverpool,9947,1,True
Hamza Choudhury,MID,Leicester,0,0,1,0.3,2021-12-26,19,Manchester City,9848,1,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-10-30,0,Arsenal,10370,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-08-28,0,Norwich,9738,0,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-12-12,0,Newcastle United,11146,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-08-23,0,West Ham,9804,0,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-08-14,0,Wolverhampton,8491,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-11-20,0,Chelsea,11458,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-11-28,0,Watford,11410,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-12-01,0,Southampton,11448,0,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-11-07,0,Leicester City,10687,0,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-02-10,0,Liverpool,9848,0,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-12-05,0,Aston Villa,11320,0,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-01-23,0,Brighton,9923,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-02-13,0,West Ham,9791,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-03-13,0,Arsenal,9736,0,False
Hamza Choudhury,MID,Leicester,0,1,0,0.6,2022-03-05,60,Leicester City,9628,3,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-02-20,0,Wolverhampton,9753,0,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-03-01,0,Burnley,9713,0,False
Hamza Choudhury,MID,Leicester,0,0,3,1.9,2022-01-19,90,Tottenham,9989,1,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-09-11,0,Manchester City,10431,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-05-22,0,Southampton,9649,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-05-08,0,Everton,9668,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-05-11,0,Norwich,9668,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-09-19,0,Brighton,10935,0,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-09-25,0,Burnley,10807,0,True
Hamza Choudhury,MID,Leicester,0,0,0,1.7,2021-10-03,59,Crystal Palace,10473,1,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-10-16,0,Manchester United,10852,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-04-10,0,Crystal Palace,9722,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2021-10-24,0,Brentford,10614,0,False
Hamza Choudhury,MID,Leicester,0,0,0,0.1,2022-04-02,1,Manchester United,9731,1,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-05-15,0,Watford,9657,0,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-05-19,0,Chelsea,9657,0,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-05-01,0,Tottenham,9701,0,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-04-23,0,Aston Villa,9705,0,True
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-04-17,0,Newcastle United,9724,0,False
Hamza Choudhury,MID,Leicester,0,0,0,0.0,2022-04-20,0,Everton,9724,0,False
