name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Fabio Silva,FWD,Wolves,0,0.0,2021-12-19,0,Chelsea,33057,0,True
Fabio Silva,FWD,Wolves,0,6.9,2022-02-27,90,West Ham,33902,2,False
Fabio Silva,FWD,Wolves,0,1.3,2022-03-18,1,Leicester City,41657,1,True
Fabio Silva,FWD,Wolves,0,0.0,2022-01-03,9,Manchester United,29981,1,False
Fabio Silva,FWD,Wolves,0,2.3,2022-01-15,10,Southampton,30930,1,True
Fabio Silva,FWD,Wolves,0,0.0,2021-12-15,1,Brighton,32042,1,False
Fabio Silva,FWD,Wolves,0,2.0,2021-08-22,6,Tottenham,58286,1,True
Fabio Silva,FWD,Wolves,0,0.0,2021-08-14,1,Leeds United,59391,1,False
Fabio Silva,FWD,Wolves,0,0.0,2021-11-27,0,Norwich,32896,0,False
Fabio Silva,FWD,Wolves,0,0.0,2021-08-29,3,Manchester United,51449,1,True
Fabio Silva,FWD,Wolves,0,0.0,2021-12-11,0,Manchester City,31992,0,False
Fabio Silva,FWD,Wolves,0,0.0,2021-11-01,1,Everton,33939,1,True
Fabio Silva,FWD,Wolves,0,5.6,2022-04-02,90,Aston Villa,38452,5,True
Fabio Silva,FWD,Wolves,0,0.0,2021-11-20,0,West Ham,33193,0,True
Fabio Silva,FWD,Wolves,0,0.8,2022-02-10,9,Arsenal,32833,1,True
Fabio Silva,FWD,Wolves,0,0.0,2021-12-01,0,Burnley,32722,0,True
Fabio Silva,FWD,Wolves,0,2.3,2022-04-08,90,Newcastle United,43341,2,False
Fabio Silva,FWD,Wolves,0,0.0,2021-12-04,0,Liverpool,32378,0,True
Fabio Silva,FWD,Wolves,0,0.0,2021-11-06,1,Crystal Palace,33536,1,False
Fabio Silva,FWD,Wolves,0,0.2,2022-02-13,4,Tottenham,33366,1,False
Fabio Silva,FWD,Wolves,0,0.5,2022-01-22,74,Brentford,31300,2,False
Fabio Silva,FWD,Wolves,0,1.5,2022-04-30,45,Brighton,43535,1,True
Fabio Silva,FWD,Wolves,0,4.9,2022-04-24,66,Burnley,43288,2,False
Fabio Silva,FWD,Wolves,0,0.4,2022-03-13,2,Everton,34700,1,False
Fabio Silva,FWD,Wolves,0,0.0,2022-03-05,0,Crystal Palace,34830,0,True
Fabio Silva,FWD,Wolves,0,0.6,2022-03-10,19,Watford,34830,1,True
Fabio Silva,FWD,Wolves,0,0.0,2022-02-20,0,Leeds United,34586,0,True
Fabio Silva,FWD,Wolves,0,0.0,2022-02-24,0,Arsenal,34586,0,False
Fabio Silva,FWD,Wolves,0,0.8,2022-05-15,16,Norwich,41281,1,True
Fabio Silva,FWD,Wolves,0,0.0,2021-09-11,0,Watford,46171,0,False
Fabio Silva,FWD,Wolves,0,0.3,2021-09-18,8,Brentford,42141,1,True
Fabio Silva,FWD,Wolves,0,0.0,2021-09-26,0,Southampton,38714,0,False
Fabio Silva,FWD,Wolves,0,0.0,2021-10-02,0,Newcastle United,36516,0,True
Fabio Silva,FWD,Wolves,0,1.6,2021-10-16,16,Aston Villa,35242,1,False
Fabio Silva,FWD,Wolves,0,0.0,2021-10-23,0,Leicester City,34832,0,False
Fabio Silva,FWD,Wolves,0,0.0,2022-05-22,0,Liverpool,40404,0,False
Fabio Silva,FWD,Wolves,0,0.0,2022-05-07,0,Chelsea,42659,0,False
Fabio Silva,FWD,Wolves,0,0.0,2022-05-11,0,Manchester City,42659,0,True
