name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-12-19,0,Wolverhampton,0,0,0,21796,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-10-30,0,Newcastle United,0,0,0,21977,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-12-16,0,Everton,0,0,0,21323,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-12-29,0,Brighton,0,0,0,22055,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-12-26,0,Aston Villa,0,0,0,21807,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-08-28,0,Liverpool,0,0,0,21461,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-08-22,0,Arsenal,0,0,0,22705,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-08-14,0,Crystal Palace,0,0,0,19536,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-11-28,0,Manchester United,0,0,0,21490,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-12-01,0,Watford,0,0,0,21393,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-12-11,0,Leicester City,0,0,0,21373,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-11-20,0,Leeds United,0,0,0,21761,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-12-04,0,West Ham,0,0,0,21299,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-11-06,0,Burnley,0,0,0,21798,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-03-13,0,Newcastle United,0,0,0,34548,0,True
Kepa Arrizabalaga,GK,Chelsea,1,1,0,2022-01-23,90,Tottenham,0,0,3,55855,8,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-03-05,0,Burnley,0,0,0,36088,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-03-10,0,Norwich,0,0,0,36088,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-02-19,0,Crystal Palace,0,0,0,41177,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-01-02,0,Liverpool,0,0,0,22869,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,1,2022-01-15,90,Manchester City,0,0,5,75048,3,False
Kepa Arrizabalaga,GK,Chelsea,0,0,1,2022-01-18,90,Brighton,0,0,1,75048,2,False
Kepa Arrizabalaga,GKP,Chelsea,0,0,0,2022-05-19,0,Leeds United,0,0,0,30712,0,True
Kepa Arrizabalaga,GK,Chelsea,0,1,0,2021-09-19,90,Tottenham,0,0,2,20215,6,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-09-11,0,Aston Villa,0,0,0,20888,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-05-07,0,Wolverhampton,0,0,0,30831,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-05-11,0,Leicester City,0,0,0,30831,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-05-22,0,Watford,0,0,0,32341,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-09-25,0,Manchester City,0,0,0,25287,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-10-02,0,Southampton,0,0,0,23176,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-10-16,0,Brentford,0,0,0,22734,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2021-10-23,0,Norwich,0,0,0,22516,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-04-09,0,Southampton,0,0,0,32958,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-04-02,0,Brentford,0,0,0,33290,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-05-01,0,Everton,0,0,0,31408,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-04-24,0,West Ham,0,0,0,31633,0,True
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-04-28,0,Manchester United,0,0,0,31633,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0,2022-04-20,0,Arsenal,0,0,0,32027,0,True
