name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2021-12-19,0,Tottenham,0,0,0,550,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-01-02,0,Chelsea,0,0,0,338,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2021-12-28,0,Leeds United,0,0,0,328,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2021-12-16,0,Newcastle United,0,0,0,0,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-01-16,0,Brentford,0,0,0,475,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-02-10,0,Leeds United,0,0,0,456,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-02-13,0,Burnley,0,0,0,468,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-01-23,0,Crystal Palace,0,0,0,420,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-04-10,0,Manchester City,0,0,0,665,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-04-02,0,Watford,0,0,0,627,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-03-12,0,Brighton,0,0,0,555,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-03-16,0,Arsenal,0,0,0,555,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-04-30,0,Newcastle United,0,0,0,729,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-02-19,0,Norwich,0,0,0,461,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-02-23,0,Leicester City,0,0,0,461,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-03-05,0,West Ham,0,0,0,551,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-04-24,0,Everton,0,0,0,667,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-04-19,0,Manchester United,0,0,0,660,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-05-22,0,Wolverhampton,0,0,0,829,0,True
Marcelo de Araújo Pitaluga Filho,GKP,Liverpool,0,0,0,2022-05-17,0,Southampton,0,0,0,823,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-05-07,0,Tottenham,0,0,0,739,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0,2022-05-10,0,Aston Villa,0,0,0,739,0,False
