name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Remo Freuler,Nott'm Forest,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,Nott'm Forest,True,Tottenham,,1.07
Remo Freuler,Nott'm Forest,Tottenham,2022-08-28,True,15,0.0,0.05,0.0,0.0,1,1.0,0.0,0.4,0,0,0.5,0.02,7.5,2.0,Nott'm Forest,False,Manchester City,,-1.26
Remo Freuler,Nott'm Forest,Manchester City,2022-08-31,False,90,0.0,0.02,0.0,0.0,2,1.0,0.0,1.7,0,0,1.0,0.02,35.0,0.0,Nott'm Forest,True,Bournemouth,,1.46
Remo Freuler,Nott'm Forest,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.75,0.02,26.25,2.0,Nott'm Forest,True,Fulham,,-0.3
Remo Freuler,Nott'm Forest,Fulham,2022-09-16,True,69,0.0,0.0,0.0,0.0,2,0.0,0.0,1.2,0,0,1.0,0.01,34.8,1.0,Nott'm Forest,False,Leeds United,,-0.8
Remo Freuler,Nott'm Forest,Leeds United,2022-10-03,False,45,0.0,0.0,0.0,0.06,1,0.0,1.0,2.4,0,0,1.2,0.01,36.5,2.0,Nott'm Forest,True,Aston Villa,,0.55
Remo Freuler,Nott'm Forest,Aston Villa,2022-10-10,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,0,1.4,0.0,44.14,2.0,Nott'm Forest,False,Wolverhampton,,-0.46
Remo Freuler,Nott'm Forest,Wolverhampton,2022-10-15,False,83,0.0,0.0,0.0,0.06,2,0.0,1.0,2.2,0,0,1.4,0.0,49.0,2.0,Nott'm Forest,False,Brighton,,-0.39
Remo Freuler,Nott'm Forest,Brighton,2022-10-18,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.6,0,0,1.8,0.0,53.56,2.0,Nott'm Forest,True,Liverpool,,-0.53
Remo Freuler,Nott'm Forest,Liverpool,2022-10-22,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,0,1.8,0.0,57.2,2.0,Nott'm Forest,False,Arsenal,,-0.0
Remo Freuler,Nott'm Forest,Arsenal,2022-10-30,False,90,0.0,0.02,0.0,0.0,2,1.0,0.0,2.6,0,0,2.0,0.0,60.18,2.0,Nott'm Forest,True,Brentford,,0.69
Remo Freuler,Nott'm Forest,Brentford,2022-11-05,True,78,0.0,0.0,0.0,0.04,2,0.0,1.0,2.3,0,0,2.0,0.0,61.67,3.0,Nott'm Forest,True,Crystal Palace,,0.81
