name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Bernardo Veiga de Carvalho e Silva,Man City,West Ham,2022-08-07,False,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,644299,1.0,0.0,12.0,1.0,Man City,True,Bournemouth,,1.46
Bernardo Veiga de Carvalho e Silva,Man City,Bournemouth,2022-08-13,True,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,566321,1.0,0.0,18.5,13.0,Man City,False,Newcastle United,,-0.34
Bernardo Veiga de Carvalho e Silva,Man City,Newcastle United,2022-08-21,False,90,1.0,0.57,1.0,0.41,13,2.0,3.0,13.4,3,0,413839,5.0,0.52,42.33,9.0,Man City,True,Crystal Palace,,0.81
Bernardo Veiga de Carvalho e Silva,Man City,Crystal Palace,2022-08-27,True,90,1.0,0.14,0.0,0.51,9,3.0,4.0,15.4,2,0,510089,6.0,0.43,54.25,6.0,Man City,True,Nottingham Forest,,
Bernardo Veiga de Carvalho e Silva,Man City,Nottingham Forest,2022-08-31,True,90,0.0,0.03,1.0,0.05,6,1.0,1.0,5.6,0,0,823592,6.0,0.55,61.4,3.0,Man City,False,Aston Villa,,0.59
Bernardo Veiga de Carvalho e Silva,Man City,Aston Villa,2022-09-03,False,72,0.0,0.0,0.0,0.0,3,0.0,0.0,2.0,0,0,1223802,6.4,0.55,63.17,6.0,Man City,False,Wolverhampton,,-0.46
Bernardo Veiga de Carvalho e Silva,Man City,Wolverhampton,2022-09-17,False,71,0.0,0.0,1.0,0.13,6,0.0,3.0,6.3,0,0,1367652,7.4,0.75,64.29,5.0,Man City,True,Manchester United,,0.38
Bernardo Veiga de Carvalho e Silva,Man City,Manchester United,2022-10-02,True,90,0.0,0.2,1.0,0.28,5,2.0,3.0,11.4,0,0,1399674,5.8,0.68,67.5,3.0,Man City,True,Southampton,,-0.38
Bernardo Veiga de Carvalho e Silva,Man City,Southampton,2022-10-08,True,77,0.0,0.04,0.0,0.0,3,1.0,0.0,1.2,0,0,1319418,4.6,0.65,68.56,2.0,Man City,False,Liverpool,,-1.33
Bernardo Veiga de Carvalho e Silva,Man City,Liverpool,2022-10-16,False,90,0.0,0.05,0.0,0.0,2,2.0,0.0,2.6,0,0,1117868,3.8,0.46,70.7,9.0,Man City,True,Brighton,,-0.71
Bernardo Veiga de Carvalho e Silva,Man City,Brighton,2022-10-22,True,90,0.0,0.0,1.0,0.03,9,0.0,1.0,4.8,1,0,949707,5.0,0.66,72.45,3.0,Man City,False,Leeds United,,-0.8
Bernardo Veiga de Carvalho e Silva,Man City,Leeds United,2022-10-29,False,90,0.0,0.06,0.0,0.08,3,1.0,1.0,5.7,0,0,989177,4.4,0.47,73.92,1.0,Man City,True,Fulham,,-0.3
Bernardo Veiga de Carvalho e Silva,Man City,Fulham,2022-11-05,True,90,0.0,0.03,0.0,0.31,1,1.0,1.0,5.5,0,0,988367,3.6,0.23,75.15,2.0,Man City,True,Brentford,,0.69
Bernardo Veiga de Carvalho e Silva,Man City,Brentford,2022-11-12,True,90,0.0,0.04,0.0,0.11,2,1.0,3.0,8.8,0,1,927393,3.4,0.23,76.21,0.0,Man City,False,Leicester City,,-0.05
Bernardo Veiga de Carvalho e Silva,Man City,Leicester City,,False,0,,,,,0,,,0.0,0,0,806913,3.0,0.23,71.13,1.0,Man City,True,Everton,,0.34
Bernardo Veiga de Carvalho e Silva,Man City,Everton,2022-12-31,True,86,0.0,0.0,0.0,0.13,1,0.0,1.0,3.5,0,1,765632,1.4,0.03,72.06,1.0,Man City,False,Chelsea,,-0.72
Bernardo Veiga de Carvalho e Silva,Man City,Chelsea,2023-01-05,False,59,0.0,0.11,0.0,0.05,1,1.0,1.0,5.4,0,1,722975,1.0,0.04,71.29,2.0,Man City,False,Manchester United,,-0.1
Bernardo Veiga de Carvalho e Silva,Man City,Manchester United,2023-01-14,False,90,0.0,0.02,0.0,0.0,2,1.0,0.0,1.8,0,1,724222,1.2,0.03,72.33,1.0,Man City,True,Tottenham,,1.07
Bernardo Veiga de Carvalho e Silva,Man City,Tottenham,2023-01-19,True,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,724222,1.0,0.03,69.0,1.0,Man City,True,Wolverhampton,,-0.48
Bernardo Veiga de Carvalho e Silva,Man City,Wolverhampton,2023-01-22,True,13,0.0,0.0,0.0,0.61,1,0.0,1.0,2.7,0,0,687786,1.2,0.03,66.2,2.0,Man City,False,Tottenham,,-0.03
Bernardo Veiga de Carvalho e Silva,Man City,Tottenham,2023-02-05,False,83,0.0,0.03,0.0,0.0,2,1.0,0.0,2.7,0,1,638448,1.4,0.03,67.0,2.0,Man City,True,Aston Villa,,0.55
Bernardo Veiga de Carvalho e Silva,Man City,Aston Villa,2023-02-12,True,90,0.0,0.06,0.0,0.0,2,1.0,0.0,2.6,0,1,651109,1.6,0.02,68.05,1.0,Man City,False,Arsenal,,-0.0
Bernardo Veiga de Carvalho e Silva,Man City,Arsenal,2023-02-15,False,90,0.0,0.0,0.0,0.3,1,0.0,1.0,2.8,0,1,651109,1.4,0.02,69.0,10.0,Man City,False,Nottingham Forest,,
Bernardo Veiga de Carvalho e Silva,Man City,Nottingham Forest,2023-02-18,False,90,1.0,0.07,0.0,0.0,10,2.0,0.0,7.3,3,1,637753,3.2,0.03,69.88,0.0,Man City,False,Bournemouth,,0.19
Bernardo Veiga de Carvalho e Silva,Man City,Bournemouth,,False,0,,,,,0,,,0.0,0,0,697397,3.0,0.03,67.08,6.0,Man City,True,Newcastle United,,0.73
Bernardo Veiga de Carvalho e Silva,Man City,Newcastle United,2023-03-04,True,25,1.0,0.11,0.0,0.0,6,1.0,0.0,5.8,0,0,655687,3.8,0.05,65.46,3.0,Man City,False,Crystal Palace,,0.13
Bernardo Veiga de Carvalho e Silva,Man City,Crystal Palace,2023-03-11,False,78,0.0,0.0,0.0,0.1,3,0.0,1.0,2.5,0,1,647226,4.0,0.04,65.93,1.0,Man City,True,Liverpool,,-0.53
Bernardo Veiga de Carvalho e Silva,Man City,Liverpool,2023-04-01,True,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,627549,4.0,0.04,63.82,1.0,Man City,False,Southampton,,-1.07
Bernardo Veiga de Carvalho e Silva,Man City,Southampton,2023-04-08,False,34,0.0,0.53,0.0,0.0,1,2.0,0.0,3.0,0,0,621372,2.2,0.13,62.79,1.0,Man City,True,Leeds United,,-0.79
Bernardo Veiga de Carvalho e Silva,Man City,Leeds United,2023-04-15,True,90,0.0,0.0,0.0,0.03,1,0.0,1.0,3.5,0,1,626631,2.4,0.13,63.7,2.0,Man City,True,Arsenal,,0.36
Bernardo Veiga de Carvalho e Silva,Man City,Arsenal,2023-04-26,True,90,0.0,0.16,0.0,0.09,2,2.0,1.0,4.4,0,1,622477,1.6,0.14,64.55,1.0,Man City,False,Fulham,,1.37
Bernardo Veiga de Carvalho e Silva,Man City,Fulham,2023-04-30,False,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,638113,1.2,0.14,62.75,3.0,Man City,True,West Ham,,0.63
Bernardo Veiga de Carvalho e Silva,Man City,West Ham,2023-05-03,True,90,0.0,0.0,0.0,0.54,3,0.0,1.0,4.1,0,1,638113,1.6,0.14,63.58,1.0,Man City,True,Leicester City,,0.83
Bernardo Veiga de Carvalho e Silva,Man City,Leicester City,2023-05-06,True,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,633617,1.6,0.03,61.79,1.0,Man City,False,Everton,,-0.63
