name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Matheus Luiz Nunes,Wolves,Tottenham,2022-08-20,False,90,0.0,0.13,0.0,0.02,2,4.0,1.0,5.5,0,0,6801,2.0,0.13,90.0,2.0,Wolves,True,Newcastle United,,0.73
Matheus Luiz Nunes,Wolves,Newcastle United,2022-08-28,True,90,0.0,0.49,0.0,0.0,2,2.0,0.0,3.0,0,0,16866,2.0,0.31,90.0,3.0,Wolves,False,Bournemouth,,0.19
Matheus Luiz Nunes,Wolves,Bournemouth,2022-08-31,False,74,0.0,0.04,0.0,0.02,3,1.0,1.0,2.5,0,0,21246,2.33,0.22,84.67,9.0,Wolves,True,Southampton,,-0.38
Matheus Luiz Nunes,Wolves,Southampton,2022-09-03,True,90,0.0,0.06,1.0,0.4,9,1.0,2.0,6.5,3,0,22523,4.0,0.43,86.0,1.0,Wolves,True,Manchester City,,-1.17
Matheus Luiz Nunes,Wolves,Manchester City,2022-09-17,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,0,29720,3.4,0.34,86.8,2.0,Wolves,False,West Ham,,0.14
Matheus Luiz Nunes,Wolves,West Ham,2022-10-01,False,72,0.0,0.1,0.0,0.07,2,2.0,2.0,5.1,0,0,29534,3.4,0.34,84.33,2.0,Wolves,False,Chelsea,,-0.72
Matheus Luiz Nunes,Wolves,Chelsea,2022-10-08,False,90,0.0,0.14,0.0,0.14,2,1.0,1.0,3.6,0,0,26588,3.4,0.27,85.14,3.0,Wolves,True,Nottingham Forest,,
Matheus Luiz Nunes,Wolves,Nottingham Forest,2022-10-15,True,90,0.0,0.0,0.0,0.09,3,0.0,1.0,2.4,0,0,26834,3.4,0.26,85.75,1.0,Wolves,False,Crystal Palace,,0.13
Matheus Luiz Nunes,Wolves,Crystal Palace,2022-10-18,False,57,0.0,0.0,0.0,0.01,1,0.0,1.0,2.0,0,0,25205,1.8,0.05,82.56,2.0,Wolves,True,Leeds United,,-0.79
Matheus Luiz Nunes,Wolves,Leeds United,2022-10-23,True,65,0.0,0.13,0.0,0.43,2,3.0,2.0,8.3,0,0,24205,2.0,0.07,80.8,1.0,Wolves,False,Brentford,,-0.55
Matheus Luiz Nunes,Wolves,Brentford,2022-10-29,False,40,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,21459,1.8,0.05,77.09,0.0,Wolves,True,Brighton,,-0.71
Matheus Luiz Nunes,Wolves,Brighton,,True,0,,,,,0,,,0.0,0,0,16865,1.4,0.03,70.67,1.0,Wolves,True,Arsenal,,0.36
Matheus Luiz Nunes,Wolves,Arsenal,2022-11-12,True,10,0.0,0.02,0.0,0.0,1,1.0,0.0,1.1,0,0,15053,1.0,0.03,66.0,1.0,Wolves,False,Everton,,-0.63
Matheus Luiz Nunes,Wolves,Everton,2022-12-26,False,31,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,14380,1.0,0.03,63.5,2.0,Wolves,True,Manchester United,,0.38
Matheus Luiz Nunes,Wolves,Manchester United,2022-12-31,True,90,0.0,0.0,0.0,0.08,2,0.0,1.0,3.1,0,1,14122,1.0,0.0,65.27,2.0,Wolves,False,Aston Villa,,0.59
Matheus Luiz Nunes,Wolves,Aston Villa,2023-01-04,False,90,0.0,0.4,0.0,0.13,2,3.0,2.0,7.3,0,1,13883,1.2,0.08,66.81,3.0,Wolves,True,West Ham,,0.63
Matheus Luiz Nunes,Wolves,West Ham,2023-01-14,True,90,0.0,0.05,0.0,0.06,3,2.0,1.0,3.5,0,1,13939,1.8,0.09,68.18,2.0,Wolves,False,Manchester City,,-1.26
Matheus Luiz Nunes,Wolves,Manchester City,2023-01-22,False,90,0.0,0.1,0.0,0.0,2,1.0,0.0,2.1,0,1,13700,2.0,0.11,69.39,3.0,Wolves,True,Liverpool,,-0.53
Matheus Luiz Nunes,Wolves,Liverpool,2023-02-04,True,90,0.0,0.31,0.0,0.02,3,1.0,1.0,3.6,0,1,13394,2.4,0.17,70.47,2.0,Wolves,False,Southampton,,-1.07
Matheus Luiz Nunes,Wolves,Southampton,2023-02-11,False,69,0.0,0.0,0.0,0.09,2,0.0,2.0,4.3,0,1,14026,2.4,0.17,70.4,2.0,Wolves,True,Bournemouth,,1.46
Matheus Luiz Nunes,Wolves,Bournemouth,2023-02-18,True,61,0.0,0.08,0.0,0.0,2,1.0,0.0,2.2,0,1,14916,2.4,0.11,69.95,2.0,Wolves,False,Fulham,,1.37
Matheus Luiz Nunes,Wolves,Fulham,2023-02-24,False,75,0.0,0.0,0.0,0.16,2,0.0,2.0,5.3,0,1,24866,2.2,0.1,70.18,3.0,Wolves,False,Liverpool,,-1.33
Matheus Luiz Nunes,Wolves,Liverpool,2023-03-01,False,63,0.0,0.0,0.0,0.08,3,0.0,1.0,2.2,0,1,24866,2.4,0.08,69.87,3.0,Wolves,True,Tottenham,,1.07
Matheus Luiz Nunes,Wolves,Tottenham,2023-03-04,True,66,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0,1,17914,2.4,0.02,69.71,1.0,Wolves,False,Newcastle United,,-0.34
Matheus Luiz Nunes,Wolves,Newcastle United,2023-03-12,False,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,16145,2.2,0.02,67.76,-3.0,Wolves,True,Leicester City,,0.83
