name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Antony Matheus dos Santos,Man Utd,Arsenal,,True,57,,,,,6,,,6.5,0,0,106719,6.0,0.0,57.0,7.0,Man Utd,False,Manchester City,,-1.26
Antony Matheus dos Santos,Man Utd,Manchester City,,False,90,,,,,7,,,10.9,0,0,530066,6.5,0.0,73.5,8.0,Man Utd,False,Everton,,-0.63
Antony Matheus dos Santos,Man Utd,Everton,,False,90,,,,,8,,,11.3,1,0,681685,7.0,0.0,79.0,3.0,Man Utd,True,Newcastle United,,0.73
Antony Matheus dos Santos,Man Utd,Newcastle United,,True,90,,,,,3,,,6.6,0,0,975801,6.0,0.0,81.75,3.0,Man Utd,True,Tottenham,,1.07
Antony Matheus dos Santos,Man Utd,Tottenham,,True,75,,,,,3,,,4.3,0,0,1114041,5.4,0.0,80.4,1.0,Man Utd,False,Chelsea,,-0.72
Antony Matheus dos Santos,Man Utd,Chelsea,,False,90,,,,,1,,,6.6,0,0,1053378,4.4,0.0,82.0,0.0,Man Utd,True,West Ham,,0.63
Antony Matheus dos Santos,Man Utd,West Ham,,True,0,,,,,0,,,0.0,0,0,1057097,3.0,0.0,70.29,0.0,Man Utd,False,Aston Villa,,0.59
Antony Matheus dos Santos,Man Utd,Aston Villa,,False,0,,,,,0,,,0.0,0,0,722161,1.4,0.0,61.5,0.0,Man Utd,False,Fulham,,1.37
Antony Matheus dos Santos,Man Utd,Fulham,,False,0,,,,,0,,,0.0,0,0,535311,0.8,0.0,54.67,3.0,Man Utd,True,Nottingham Forest,,
Antony Matheus dos Santos,Man Utd,Nottingham Forest,,True,64,,,,,3,,,2.4,0,1,473027,0.8,0.0,55.6,3.0,Man Utd,False,Wolverhampton,,-0.46
Antony Matheus dos Santos,Man Utd,Wolverhampton,2022-12-31,False,90,0.0,0.0,0.0,0.08,3,0.0,1.0,10.6,0,1,445647,1.2,0.0,58.73,0.0,Man Utd,True,Bournemouth,,1.46
Antony Matheus dos Santos,Man Utd,Bournemouth,,True,0,,,,,0,,,0.0,0,0,423479,1.2,0.0,53.83,1.0,Man Utd,True,Manchester City,,-1.17
Antony Matheus dos Santos,Man Utd,Manchester City,2023-01-14,True,45,0.0,0.05,0.0,0.06,1,2.0,1.0,0.3,0,0,411504,1.4,0.01,53.15,3.0,Man Utd,False,Crystal Palace,,0.13
Antony Matheus dos Santos,Man Utd,Crystal Palace,,False,69,,,,,3,,,2.0,0,1,411504,2.0,0.01,54.29,1.0,Man Utd,False,Arsenal,,-0.0
Antony Matheus dos Santos,Man Utd,Arsenal,2023-01-22,False,70,0.0,0.1,0.0,0.0,1,1.0,0.0,2.3,0,1,382269,1.6,0.03,55.33,1.0,Man Utd,True,Crystal Palace,,0.81
Antony Matheus dos Santos,Man Utd,Crystal Palace,2023-02-04,True,80,0.0,0.31,0.0,0.02,1,1.0,1.0,2.4,0,1,376062,1.2,0.09,56.88,0.0,Man Utd,True,Leicester City,,0.83
Antony Matheus dos Santos,Man Utd,Leicester City,,True,0,,,,,0,,,0.0,0,0,376062,1.2,0.09,53.53,0.0,Man Utd,False,Leicester City,,-0.05
Antony Matheus dos Santos,Man Utd,Leicester City,,False,0,,,,,0,,,0.0,0,0,339313,1.0,0.08,50.56,0.0,Man Utd,True,Leeds United,,-0.79
Antony Matheus dos Santos,Man Utd,Leeds United,,True,0,,,,,0,,,0.0,0,0,317809,0.4,0.08,47.89,1.0,Man Utd,False,Liverpool,,-1.33
Antony Matheus dos Santos,Man Utd,Liverpool,,False,90,,,,,1,,,3.9,0,1,309224,0.4,0.06,50.0,3.0,Man Utd,True,Southampton,,-0.38
Antony Matheus dos Santos,Man Utd,Southampton,2023-03-12,True,73,0.0,0.0,0.0,0.0,3,0.0,0.0,3.3,0,1,309107,0.8,0.0,51.1,3.0,Man Utd,False,Newcastle United,,-0.34
Antony Matheus dos Santos,Man Utd,Newcastle United,,False,61,,,,,3,,,3.3,0,1,318942,1.4,0.0,51.55,3.0,Man Utd,True,Brentford,,0.69
Antony Matheus dos Santos,Man Utd,Brentford,,True,85,,,,,3,,,3.6,0,1,318942,2.0,0.0,53.0,1.0,Man Utd,True,Everton,,0.34
Antony Matheus dos Santos,Man Utd,Everton,2023-04-08,True,59,1.0,0.04,0.0,0.05,1,1.0,1.0,9.0,0,1,318018,2.2,0.01,53.25,14.0,Man Utd,False,Nottingham Forest,,
Antony Matheus dos Santos,Man Utd,Nottingham Forest,,False,90,,,,,14,,,12.7,3,1,331704,4.8,0.01,54.72,2.0,Man Utd,False,Tottenham,,-0.03
Antony Matheus dos Santos,Man Utd,Tottenham,,False,70,,,,,2,,,0.0,0,1,343571,4.6,0.01,55.31,1.0,Man Utd,True,Aston Villa,,0.55
Antony Matheus dos Santos,Man Utd,Aston Villa,,True,14,,,,,1,,,2.2,0,0,351593,4.2,0.01,53.78,2.0,Man Utd,False,Brighton,,-0.39
Antony Matheus dos Santos,Man Utd,Brighton,,False,75,,,,,2,,,5.7,0,1,351593,4.0,0.01,54.54,2.0,Man Utd,False,West Ham,,0.14
Antony Matheus dos Santos,Man Utd,West Ham,,False,73,,,,,2,,,7.3,0,1,339532,4.2,0.0,55.17,6.0,Man Utd,True,Wolverhampton,,-0.48
Antony Matheus dos Santos,Man Utd,Wolverhampton,2023-05-13,True,90,0.0,0.0,0.0,0.03,6,0.0,1.0,11.1,0,1,344996,2.6,0.0,56.33,3.0,Man Utd,False,Bournemouth,,0.19
Antony Matheus dos Santos,Man Utd,Bournemouth,2023-05-20,False,85,0.0,0.11,0.0,0.0,3,1.0,0.0,3.7,0,1,498319,2.8,0.02,57.26,1.0,Man Utd,True,Chelsea,,-0.25
Antony Matheus dos Santos,Man Utd,Chelsea,,True,28,,,,,1,,,0.0,0,1,498319,2.8,0.02,56.34,0.0,Man Utd,True,Fulham,,-0.3
Antony Matheus dos Santos,Man Utd,Fulham,2023-05-28,True,0,0.0,0.05,0.0,0.0,0,1.0,0.0,0.0,0,0,379796,2.4,0.03,54.64,3.0,Man Utd,True,Wolverhampton,,-0.48
