name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Harry Wilson,Fulham,Liverpool,,True,0,,,,,0,,,0.0,0,0,11571,0.0,0.0,0.0,0.0,Fulham,False,Wolverhampton,,-0.46
Harry Wilson,Fulham,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,7314,0.0,0.0,0.0,0.0,Fulham,True,Brentford,,0.69
Harry Wilson,Fulham,Brentford,,True,0,,,,,0,,,0.0,0,0,5459,0.0,0.0,0.0,0.0,Fulham,False,Arsenal,,-0.0
Harry Wilson,Fulham,Arsenal,,False,0,,,,,0,,,0.0,0,0,4448,0.0,0.0,0.0,0.0,Fulham,True,Brighton,,-0.71
Harry Wilson,Fulham,Brighton,,True,0,,,,,0,,,0.0,0,0,3967,0.0,0.0,0.0,0.0,Fulham,False,Tottenham,,-0.03
Harry Wilson,Fulham,Tottenham,,False,0,,,,,0,,,0.0,0,0,3594,0.0,0.0,0.0,0.0,Fulham,False,Nottingham Forest,,
Harry Wilson,Fulham,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,3327,0.0,0.0,0.0,0.0,Fulham,True,Newcastle United,,0.73
Harry Wilson,Fulham,Newcastle United,,True,0,,,,,0,,,0.0,0,0,3274,0.0,0.0,0.0,1.0,Fulham,False,West Ham,,0.14
Harry Wilson,Fulham,West Ham,2022-10-09,False,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,3176,0.2,0.0,1.44,1.0,Fulham,True,Bournemouth,,1.46
Harry Wilson,Fulham,Bournemouth,2022-10-15,True,28,0.0,0.03,0.0,0.0,1,1.0,0.0,1.1,0,0,3883,0.4,0.01,4.1,1.0,Fulham,True,Aston Villa,,0.55
Harry Wilson,Fulham,Aston Villa,2022-10-20,True,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,4623,0.6,0.01,4.18,2.0,Fulham,False,Leicester City,,-0.05
Harry Wilson,Fulham,Leicester City,2022-10-23,False,62,0.0,0.14,0.0,0.0,2,2.0,0.0,3.2,0,0,4703,1.0,0.03,9.0,1.0,Fulham,True,Everton,,0.34
Harry Wilson,Fulham,Everton,2022-10-29,True,23,0.0,0.02,0.0,0.09,1,1.0,1.0,1.4,0,0,5030,1.2,0.04,10.08,5.0,Fulham,False,Manchester City,,-1.26
Harry Wilson,Fulham,Manchester City,2022-11-05,False,75,0.0,0.05,0.0,0.0,5,1.0,0.0,0.8,0,0,5324,2.0,0.05,14.71,1.0,Fulham,True,Manchester United,,0.38
Harry Wilson,Fulham,Manchester United,2022-11-13,True,58,0.0,0.04,0.0,0.0,1,1.0,0.0,0.0,0,1,5733,2.0,0.05,17.6,1.0,Fulham,False,Crystal Palace,,0.13
Harry Wilson,Fulham,Crystal Palace,2022-12-26,False,9,0.0,0.05,0.0,0.1,1,1.0,1.0,2.2,0,0,6528,2.0,0.06,17.06,0.0,Fulham,True,Southampton,,-0.38
Harry Wilson,Fulham,Southampton,,True,0,,,,,0,,,0.0,0,0,6453,1.6,0.03,16.06,1.0,Fulham,False,Leeds United,,-0.8
Harry Wilson,Fulham,Leeds United,2023-01-03,False,24,0.0,0.55,0.0,0.0,1,1.0,0.0,1.0,0,0,6611,1.6,0.14,16.5,1.0,Fulham,True,Chelsea,,-0.25
Harry Wilson,Fulham,Chelsea,2023-01-12,True,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,6611,0.8,0.13,16.79,1.0,Fulham,False,Newcastle United,,-0.34
Harry Wilson,Fulham,Newcastle United,2023-01-15,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,6523,0.8,0.12,16.0,1.0,Fulham,True,Tottenham,,1.07
Harry Wilson,Fulham,Tottenham,2023-01-23,True,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,6573,0.8,0.11,15.38,0.0,Fulham,False,Chelsea,,-0.72
Harry Wilson,Fulham,Chelsea,2023-02-03,False,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8,0,0,6708,0.8,0.11,15.36,1.0,Fulham,True,Nottingham Forest,,
Harry Wilson,Fulham,Nottingham Forest,2023-02-11,True,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,7081,0.8,0.0,14.91,3.0,Fulham,False,Brighton,,-0.39
Harry Wilson,Fulham,Brighton,2023-02-18,False,61,0.0,0.0,0.0,0.0,3,0.0,0.0,0.8,0,1,7459,1.2,0.0,16.83,1.0,Fulham,True,Wolverhampton,,-0.48
Harry Wilson,Fulham,Wolverhampton,2023-02-24,True,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,8864,1.2,0.0,16.44,1.0,Fulham,False,Brentford,,-0.55
Harry Wilson,Fulham,Brentford,2023-03-06,False,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,8064,1.2,0.0,16.38,1.0,Fulham,True,Arsenal,,0.36
Harry Wilson,Fulham,Arsenal,2023-03-12,True,14,0.0,0.08,0.0,0.0,1,1.0,0.0,0.5,0,0,7881,1.4,0.02,16.3,1.0,Fulham,False,Bournemouth,,0.19
Harry Wilson,Fulham,Bournemouth,2023-04-01,False,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,7984,1.4,0.02,15.79,1.0,Fulham,True,West Ham,,0.63
Harry Wilson,Fulham,West Ham,2023-04-08,True,5,0.0,0.0,0.0,0.03,1,0.0,1.0,2.2,0,0,8173,1.0,0.02,15.41,7.0,Fulham,False,Everton,,-0.63
Harry Wilson,Fulham,Everton,2023-04-15,False,90,1.0,0.55,0.0,0.0,7,4.0,0.0,7.5,0,1,8551,2.2,0.13,17.9,9.0,Fulham,True,Leicester City,,0.83
Harry Wilson,Fulham,Leicester City,2023-04-22,True,85,1.0,0.15,0.0,0.03,9,2.0,1.0,8.6,2,1,17378,3.8,0.16,20.06,1.0,Fulham,False,Aston Villa,,0.59
Harry Wilson,Fulham,Aston Villa,2023-04-25,False,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,16164,3.8,0.14,19.94,5.0,Fulham,True,Manchester City,,-1.17
Harry Wilson,Fulham,Manchester City,2023-04-30,True,75,0.0,0.0,1.0,0.36,5,0.0,1.0,3.3,0,1,11989,4.6,0.34,21.61,2.0,Fulham,False,Liverpool,,-1.33
Harry Wilson,Fulham,Liverpool,2023-05-03,False,70,0.0,0.04,0.0,0.07,2,1.0,2.0,3.2,0,1,11989,4.8,0.35,23.03,5.0,Fulham,True,Leeds United,,-0.79
Harry Wilson,Fulham,Leeds United,2023-05-08,True,81,0.0,0.0,1.0,0.26,5,0.0,3.0,6.5,0,1,15307,4.4,0.44,24.69,6.0,Fulham,False,Southampton,,-1.07
Harry Wilson,Fulham,Southampton,2023-05-13,False,77,0.0,0.0,1.0,0.45,6,0.0,2.0,6.6,0,1,17218,3.8,0.61,26.14,5.0,Fulham,True,Crystal Palace,,0.81
Harry Wilson,Fulham,Crystal Palace,2023-05-20,True,79,0.0,0.1,0.0,0.0,5,1.0,0.0,2.8,0,1,22092,4.6,0.63,27.57,2.0,Fulham,False,Manchester United,,-0.1
Harry Wilson,Fulham,Manchester United,2023-05-28,False,65,0.0,0.05,0.0,0.0,2,1.0,0.0,0.0,0,1,20172,4.0,0.44,28.55,3.0,Fulham,False,Everton,,-0.63
