name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Harvey Griffiths,Wolves,Brighton,2022-11-05,True,0,1.0,0.57,0.0,0.12,0,5.0,1.0,0.0,0,0,0.0,0.57,0.0,0.0,Wolves,True,Arsenal,,0.36
Harvey Griffiths,Wolves,Arsenal,2022-11-12,True,0,1.0,0.51,0.0,0.06,0,2.0,1.0,0.0,0,0,0.0,0.54,0.0,0.0,Wolves,False,Everton,,-0.63
Harvey Griffiths,Wolves,Everton,2022-12-26,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.36,0.0,0.0,Wolves,True,Manchester United,,0.38
Harvey Griffiths,Wolves,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.27,0.0,0.0,Wolves,False,Aston Villa,,0.59
Harvey Griffiths,Wolves,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.22,0.0,0.0,Wolves,True,West Ham,,0.63
Harvey Griffiths,Wolves,West Ham,2023-01-14,True,0,0.0,0.72,0.0,0.08,0,4.0,2.0,0.0,0,0,0.0,0.25,0.0,0.0,Wolves,False,Manchester City,,-1.26
Harvey Griffiths,Wolves,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.14,0.0,0.0,Wolves,True,Liverpool,,-0.53
Harvey Griffiths,Wolves,Liverpool,2023-02-04,True,0,0.0,0.13,1.0,0.5,0,1.0,2.0,0.0,0,0,0.0,0.37,0.0,0.0,Wolves,False,Southampton,,-1.07
Harvey Griffiths,Wolves,Southampton,2023-02-11,False,0,1.0,0.24,0.0,0.23,0,3.0,1.0,0.0,0,0,0.0,0.42,0.0,0.0,Wolves,True,Bournemouth,,1.46
Harvey Griffiths,Wolves,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.42,0.0,0.0,Wolves,False,Fulham,,1.37
Harvey Griffiths,Wolves,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.27,0.0,0.0,Wolves,False,Liverpool,,-1.33
Harvey Griffiths,Wolves,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.27,0.0,0.0,Wolves,True,Tottenham,,1.07
Harvey Griffiths,Wolves,Tottenham,2023-03-04,True,0,0.0,0.06,0.0,0.13,0,1.0,1.0,0.0,0,0,0.0,0.06,0.0,0.0,Wolves,False,Newcastle United,,-0.34
Harvey Griffiths,Wolves,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.0,0.01,0.0,0.0,Wolves,True,Leicester City,,0.83
Harvey Griffiths,Wolves,Leicester City,2023-03-18,True,0,1.0,0.49,0.0,0.05,0,4.0,1.0,0.0,0,0,0.0,0.11,0.0,0.0,Wolves,False,Nottingham Forest,,
Harvey Griffiths,Wolves,Nottingham Forest,2023-04-01,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.11,0.0,0.0,Wolves,True,Chelsea,,-0.25
Harvey Griffiths,Wolves,Chelsea,2023-04-08,True,0,0.0,0.07,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.12,0.0,0.0,Wolves,True,Brentford,,0.69
Harvey Griffiths,Wolves,Brentford,,True,0,,,,,0,,,0.0,0,0,0.0,0.11,0.0,0.0,Wolves,False,Leeds United,,-0.8
Harvey Griffiths,Wolves,Leeds United,,False,0,,,,,0,,,0.0,0,0,0.0,0.11,0.0,0.0,Wolves,True,Crystal Palace,,0.81
Harvey Griffiths,Wolves,Crystal Palace,2023-04-25,True,0,0.0,0.3,0.0,0.0,0,4.0,0.0,0.0,0,0,0.0,0.07,0.0,0.0,Wolves,False,Brighton,,-0.39
Harvey Griffiths,Wolves,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.07,0.0,0.0,Wolves,True,Aston Villa,,0.55
Harvey Griffiths,Wolves,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.06,0.0,0.0,Wolves,False,Manchester United,,-0.1
Harvey Griffiths,Wolves,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.06,0.0,0.0,Wolves,True,Everton,,0.34
Harvey Griffiths,Wolves,Everton,,True,0,,,,,0,,,0.0,0,0,0.0,0.06,0.0,0.0,Wolves,False,Arsenal,,-0.0
Harvey Griffiths,Wolves,Arsenal,2023-05-28,False,0,1.0,0.52,0.0,0.06,0,3.0,1.0,0.0,0,0,0.0,0.1,0.0,0.0,Wolves,False,Brighton,,-0.39
