name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mateus Cardoso Lemos Martins,Leicester,Aston Villa,2023-02-04,False,82,0.0,0.05,0.0,0.0,8,2.0,0.0,6.9,1,1,715,8.0,0.05,82.0,2.0,Leicester,True,Tottenham,,1.07
Mateus Cardoso Lemos Martins,Leicester,Tottenham,2023-02-11,True,76,0.0,0.1,0.0,0.0,2,1.0,0.0,0.5,0,1,15675,5.0,0.07,79.0,2.0,Leicester,False,Manchester United,,-0.1
Mateus Cardoso Lemos Martins,Leicester,Manchester United,,False,74,,,,,2,,,4.4,0,1,16235,4.0,0.05,77.33,2.0,Leicester,True,Arsenal,,0.36
Mateus Cardoso Lemos Martins,Leicester,Arsenal,,True,61,,,,,2,,,0.5,0,1,18133,3.5,0.04,73.25,2.0,Leicester,False,Southampton,,-1.07
Mateus Cardoso Lemos Martins,Leicester,Southampton,2023-03-04,False,68,0.0,0.23,0.0,0.0,2,1.0,0.0,2.7,0,1,17523,3.2,0.08,72.2,1.0,Leicester,True,Chelsea,,-0.25
Mateus Cardoso Lemos Martins,Leicester,Chelsea,,True,24,,,,,1,,,0.9,0,0,14023,1.8,0.07,64.17,2.0,Leicester,False,Brentford,,-0.55
Mateus Cardoso Lemos Martins,Leicester,Brentford,2023-03-18,False,65,1.0,0.05,0.0,0.33,2,2.0,1.0,3.8,0,1,13047,1.8,0.06,64.29,1.0,Leicester,False,Crystal Palace,,0.13
Mateus Cardoso Lemos Martins,Leicester,Crystal Palace,2023-04-01,False,45,0.0,0.06,0.0,0.0,1,1.0,0.0,0.4,0,1,11348,1.6,0.07,61.88,0.0,Leicester,True,Aston Villa,,0.55
Mateus Cardoso Lemos Martins,Leicester,Aston Villa,,True,0,,,,,0,,,0.0,0,0,11348,1.2,0.07,55.0,1.0,Leicester,True,Bournemouth,,1.46
Mateus Cardoso Lemos Martins,Leicester,Bournemouth,2023-04-08,True,18,0.0,0.15,0.0,0.0,1,3.0,0.0,0.3,0,0,9870,1.0,0.05,51.3,0.0,Leicester,False,Manchester City,,-1.26
Mateus Cardoso Lemos Martins,Leicester,Manchester City,2023-04-15,False,0,0.0,0.07,0.0,0.05,0,2.0,1.0,0.0,0,0,8716,0.8,0.07,46.64,2.0,Leicester,True,Wolverhampton,,-0.48
Mateus Cardoso Lemos Martins,Leicester,Wolverhampton,2023-04-22,True,76,1.0,0.16,0.0,0.03,2,2.0,1.0,4.5,0,1,8033,0.8,0.09,49.08,2.0,Leicester,False,Leicester City,,-0.05
Mateus Cardoso Lemos Martins,Leicester,Leicester City,2023-04-25,False,69,0.0,0.0,0.0,0.0,2,0.0,0.0,2.3,0,1,7967,1.0,0.08,50.62,0.0,Leicester,True,Everton,,0.34
Mateus Cardoso Lemos Martins,Leicester,Everton,,True,0,,,,,0,,,0.0,0,0,7284,1.0,0.08,47.0,1.0,Leicester,False,Fulham,,1.37
Mateus Cardoso Lemos Martins,Leicester,Fulham,,False,45,,,,,1,,,0.8,0,0,6927,1.0,0.05,46.87,1.0,Leicester,True,Liverpool,,-0.53
Mateus Cardoso Lemos Martins,Leicester,Liverpool,,True,29,,,,,1,,,0.8,0,0,6648,1.2,0.03,45.75,0.0,Leicester,False,Newcastle United,,-0.34
Mateus Cardoso Lemos Martins,Leicester,Newcastle United,,False,0,,,,,0,,,0.0,0,0,6463,0.8,0.0,43.06,0.0,Leicester,True,West Ham,,0.63
Mateus Cardoso Lemos Martins,Leicester,West Ham,,True,0,,,,,0,,,0.0,0,0,6402,0.4,0.0,40.67,,Burnley,True,Aston Villa,,0.55
