name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Martial Godo,Fulham,West Ham,2022-10-09,False,0,0.0,0.0,1.0,0.58,0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0.0
Martial Godo,Fulham,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.5,0.0,0.0
Martial Godo,Fulham,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.33,0.0,0.0
Martial Godo,Fulham,Leicester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.25,0.0,0.0
Martial Godo,Fulham,Everton,,True,0,,,,,0,,,0.0,0,0,0.0,0.2,0.0,0.0
Martial Godo,Fulham,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Martial Godo,Fulham,Manchester United,2022-11-13,True,0,0.0,0.89,0.0,0.11,0,3.0,1.0,0.0,0,0,0.0,0.18,0.0,0.0
Martial Godo,Fulham,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.18,0.0,0.0
Martial Godo,Fulham,Southampton,2022-12-31,True,0,0.0,0.61,0.0,0.12,0,2.0,1.0,0.0,0,0,0.0,0.3,0.0,0.0
Martial Godo,Fulham,Leeds United,2023-01-03,False,0,0.0,0.58,0.0,0.0,0,2.0,0.0,0.0,0,0,0.0,0.42,0.0,0.0
Martial Godo,Fulham,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.0,0.42,0.0,0.0
Martial Godo,Fulham,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.0,0.24,0.0,0.0
Martial Godo,Fulham,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.24,0.0,0.0
Martial Godo,Fulham,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.12,0.0,0.0
Martial Godo,Fulham,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Martial Godo,Fulham,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Martial Godo,Fulham,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Martial Godo,Fulham,Brentford,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Martial Godo,Fulham,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Martial Godo,Fulham,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Martial Godo,Fulham,West Ham,2023-04-08,True,0,1.0,0.48,0.0,0.1,0,1.0,1.0,0.0,0,0,0.0,0.1,0.0,0.0
Martial Godo,Fulham,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.1,0.0,0.0
Martial Godo,Fulham,Leicester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.1,0.0,0.0
Martial Godo,Fulham,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.1,0.0,0.0
Martial Godo,Fulham,Manchester City,2023-04-30,True,0,0.0,0.0,0.0,0.1,0,0.0,1.0,0.0,0,0,0.0,0.1,0.0,0.0
Martial Godo,Fulham,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Martial Godo,Fulham,Leeds United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Martial Godo,Fulham,Southampton,2023-05-13,False,0,1.0,0.61,0.0,0.04,0,3.0,2.0,0.0,0,0,0.0,0.12,0.0,0.0
Martial Godo,Fulham,Crystal Palace,2023-05-20,True,0,0.0,0.15,0.0,0.0,0,3.0,0.0,0.0,0,0,0.0,0.15,0.0,0.0
Martial Godo,Fulham,Manchester United,2023-05-28,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.15,0.0,
