name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Oliver Skipp,Spurs,Southampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,West Ham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,Leeds United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.76,0.03,1.0
Oliver Skipp,Spurs,Arsenal,2022-10-01,False,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0.2,0.0,1.88,0.0,0.0,0.15,0.76,0.03,1.0
Oliver Skipp,Spurs,Brighton,2022-10-08,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.4,0.0,1.78,0.0,0.0,0.15,0.76,0.03,1.0
Oliver Skipp,Spurs,Everton,2022-10-15,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.6,0.0,1.7,0.0,0.0,0.15,0.76,0.03,1.0
Oliver Skipp,Spurs,Manchester United,2022-10-19,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0.8,0.0,1.64,0.0,0.0,0.15,0.76,0.03,1.0
Oliver Skipp,Spurs,Newcastle United,2022-10-23,True,65,0.0,0.0,0.0,0.14,1,0.0,3.0,4.3,0,0,1.0,0.0,6.92,0.0,0.0,0.15,0.76,0.03,1.0
Oliver Skipp,Spurs,Bournemouth,2022-10-29,False,45,0.0,0.06,0.0,0.0,1,1.0,0.0,2.9,0,0,1.0,0.01,9.85,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.8,0.01,9.14,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,Leicester City,,True,0,,,,,0,,,0.0,0,0,0.6,0.01,8.53,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,Brentford,,False,0,,,,,0,,,0.0,0,0,0.4,0.01,8.0,0.0,0.0,0.15,0.76,0.03,1.0
Oliver Skipp,Spurs,Aston Villa,2023-01-01,True,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.4,0.01,7.65,0.0,0.0,0.15,0.76,0.03,2.0
Oliver Skipp,Spurs,Crystal Palace,2023-01-04,False,65,0.0,0.0,0.0,0.0,2,0.0,0.0,0.6,0,1,0.6,0.0,10.83,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.6,0.0,10.26,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.6,0.0,9.75,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,Fulham,,False,0,,,,,0,,,0.0,0,0,0.6,0.0,9.29,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,8.86,0.0,0.0,0.15,0.76,0.03,0.0
Oliver Skipp,Spurs,Leeds United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,8.48,0.0,0.0,0.15,0.76,0.03,2.0
Oliver Skipp,Spurs,West Ham,2023-02-19,True,88,0.0,0.06,0.0,0.04,2,1.0,1.0,3.3,0,1,0.4,0.01,11.79,0.0,0.0,0.15,0.76,0.03,9.0
Oliver Skipp,Spurs,Chelsea,2023-02-26,True,90,1.0,0.02,0.0,0.0,9,1.0,0.0,5.6,1,1,2.2,0.02,14.92,0.0,0.0,0.15,0.76,0.03,2.0
Oliver Skipp,Spurs,Wolverhampton,2023-03-04,False,90,0.0,0.04,0.0,0.02,2,2.0,1.0,2.1,0,1,2.6,0.02,17.81,0.0,0.0,0.15,0.76,0.03,1.0
Oliver Skipp,Spurs,Nottingham Forest,2023-03-11,True,90,0.0,0.01,0.0,0.0,1,1.0,0.0,1.5,0,1,2.8,0.03,20.48,0.0,0.0,0.15,0.76,0.03,1.0
Oliver Skipp,Spurs,Southampton,2023-03-18,False,90,0.0,0.0,0.0,0.04,1,0.0,2.0,4.4,0,1,3.0,0.03,22.96,0.0,0.0,0.15,0.76,0.03,2.0
Oliver Skipp,Spurs,Everton,2023-04-03,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.8,0,1,3.0,0.01,25.28,0.0,0.0,0.15,0.76,0.03,2.0
Oliver Skipp,Spurs,Brighton,2023-04-08,True,87,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0,1,1.6,0.01,27.33,0.0,0.0,0.15,0.76,0.03,2.0
Oliver Skipp,Spurs,Bournemouth,2023-04-15,True,76,0.0,0.02,0.0,0.2,2,1.0,1.0,3.4,0,1,1.6,0.01,28.9,0.0,0.0,0.15,0.76,0.03,1.0
