name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Joe Rothwell,Bournemouth,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Joe Rothwell,Bournemouth,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Joe Rothwell,Bournemouth,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Joe Rothwell,Bournemouth,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Joe Rothwell,Bournemouth,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Joe Rothwell,Bournemouth,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Joe Rothwell,Bournemouth,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Joe Rothwell,Bournemouth,Brentford,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Joe Rothwell,Bournemouth,Leeds United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Joe Rothwell,Bournemouth,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0
Joe Rothwell,Bournemouth,Southampton,2022-10-19,True,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.2,0.0,1.18,0.0
Joe Rothwell,Bournemouth,West Ham,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,1.08,0.0
Joe Rothwell,Bournemouth,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,1.0,1.0
Joe Rothwell,Bournemouth,Leicester City,2022-11-05,False,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0.4,0.0,1.07,0.0
Joe Rothwell,Bournemouth,Everton,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,1.0,0.0
Joe Rothwell,Bournemouth,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,0.94,1.0
Joe Rothwell,Bournemouth,Crystal Palace,2022-12-31,True,20,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0.4,0.0,2.06,1.0
Joe Rothwell,Bournemouth,Manchester United,2023-01-03,False,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.6,0.0,2.28,1.0
Joe Rothwell,Bournemouth,Brentford,2023-01-14,False,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0.6,0.0,2.79,3.0
Joe Rothwell,Bournemouth,Nottingham Forest,2023-01-21,True,74,0.0,0.04,0.0,0.24,3,1.0,3.0,6.4,0,1,1.2,0.01,6.35,1.0
Joe Rothwell,Bournemouth,Brighton,2023-02-04,False,24,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,1.4,0.01,7.19,0.0
Joe Rothwell,Bournemouth,Newcastle United,,True,0,,,,,0,,,0.0,0,0,1.2,0.01,6.86,1.0
Joe Rothwell,Bournemouth,Wolverhampton,2023-02-18,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.2,0.01,8.52,1.0
Joe Rothwell,Bournemouth,Manchester City,2023-02-25,True,31,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1.2,0.01,9.46,5.0
Joe Rothwell,Bournemouth,Arsenal,2023-03-04,False,70,0.0,0.0,1.0,0.58,5,0.0,2.0,6.0,0,1,1.6,0.2,11.88,3.0
Joe Rothwell,Bournemouth,Liverpool,2023-03-11,True,90,0.0,0.0,0.0,0.0,3,0.0,0.0,0.8,0,1,2.0,0.2,14.88,1.0
Joe Rothwell,Bournemouth,Aston Villa,2023-03-18,False,58,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,1,2.2,0.2,16.48,2.0
Joe Rothwell,Bournemouth,Fulham,2023-04-01,True,71,0.0,0.0,0.0,0.0,2,0.0,0.0,0.5,0,1,2.4,0.2,18.43,0.0
Joe Rothwell,Bournemouth,Brighton,,True,0,,,,,0,,,0.0,0,0,2.2,0.2,17.79,0.0
Joe Rothwell,Bournemouth,Leeds United,2023-04-08,False,59,0.0,0.07,0.0,0.26,0,1.0,2.0,4.4,0,1,1.2,0.01,19.17,2.0
Joe Rothwell,Bournemouth,Tottenham,2023-04-15,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,1,1.0,0.01,21.45,1.0
Joe Rothwell,Bournemouth,West Ham,2023-04-23,True,45,0.0,0.0,0.0,0.12,1,0.0,1.0,2.8,0,1,1.0,0.01,22.19,3.0
Joe Rothwell,Bournemouth,Southampton,2023-04-27,False,90,0.0,0.04,0.0,0.0,3,1.0,0.0,0.0,0,1,1.2,0.02,24.24,2.0
Joe Rothwell,Bournemouth,Leicester City,2023-04-30,True,72,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,1,1.6,0.02,25.65,1.0
Joe Rothwell,Bournemouth,Chelsea,2023-05-06,True,58,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,1,1.8,0.01,26.57,2.0
Joe Rothwell,Bournemouth,Crystal Palace,2023-05-13,False,80,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0,1,1.8,0.01,28.06,0.0
Joe Rothwell,Bournemouth,Manchester United,,True,0,,,,,0,,,0.0,0,0,1.6,0.01,27.3,0.0
Joe Rothwell,Bournemouth,Everton,,False,0,,,,,0,,,0.0,0,0,1.0,0.0,26.58,
