name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Pablo Fornals Malla,West Ham,Manchester City,2022-08-07,True,90,0.0,0.0,0.0,0.05,2,0.0,2.0,3.6,0,0,2.0,0.0,90.0,2.0,West Ham,False,Nottingham Forest,,
Pablo Fornals Malla,West Ham,Nottingham Forest,2022-08-14,False,68,0.0,0.04,0.0,0.03,2,2.0,1.0,2.7,0,0,2.0,0.02,79.0,2.0,West Ham,True,Brighton,-0.14,-0.71
Pablo Fornals Malla,West Ham,Brighton,2022-08-21,True,61,0.0,0.04,0.0,0.0,2,1.0,0.0,1.9,0,0,2.0,0.03,73.0,11.0,West Ham,False,Aston Villa,-3.76,0.59
Pablo Fornals Malla,West Ham,Aston Villa,2022-08-28,False,90,1.0,0.03,0.0,0.0,11,2.0,0.0,7.6,3,0,4.25,0.03,77.25,2.0,West Ham,True,Tottenham,-2.12,1.07
Pablo Fornals Malla,West Ham,Tottenham,2022-08-31,True,84,0.0,0.11,0.0,0.02,2,2.0,1.0,3.3,0,0,3.8,0.05,78.6,2.0,West Ham,False,Chelsea,2.29,-0.72
Pablo Fornals Malla,West Ham,Chelsea,2022-09-03,False,85,0.0,0.03,0.0,0.0,2,1.0,0.0,0.8,0,0,3.8,0.05,79.67,2.0,West Ham,False,Everton,-1.23,-0.63
Pablo Fornals Malla,West Ham,Everton,2022-09-18,False,61,0.0,0.0,0.0,0.07,2,0.0,1.0,3.2,0,0,3.8,0.04,77.0,1.0,West Ham,True,Wolverhampton,0.78,-0.48
Pablo Fornals Malla,West Ham,Wolverhampton,2022-10-01,True,56,0.0,0.15,0.0,0.0,1,4.0,0.0,2.9,0,0,3.6,0.07,74.38,2.0,West Ham,True,Fulham,,-0.3
Pablo Fornals Malla,West Ham,Fulham,2022-10-09,True,90,0.0,0.0,0.0,0.14,2,0.0,1.0,2.4,0,0,1.8,0.06,76.11,0.0,West Ham,False,Southampton,0.96,-1.07
Pablo Fornals Malla,West Ham,Southampton,,False,0,,,,,0,,,0.0,0,0,1.4,0.04,68.5,2.0,West Ham,False,Liverpool,0.66,-1.33
Pablo Fornals Malla,West Ham,Liverpool,2022-10-19,False,60,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0,0,1.4,0.03,67.73,1.0,West Ham,True,Bournemouth,,1.46
