name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nathan Redmond,Southampton,Tottenham,2022-08-06,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.0,0.0,1.0,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,True,Leicester City,-2.36,0.83
Nathan Redmond,Southampton,Leicester City,,True,0,,,,,0,,,0.0,0,0,0.5,0.0,0.5,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,False,Leeds United,3.61,-0.8
Nathan Redmond,Southampton,Leeds United,,False,0,,,,,0,,,0.0,0,0,0.33,0.0,0.33,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,True,Manchester United,0.0,0.38
Nathan Redmond,Southampton,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.25,0.0,0.25,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,True,Chelsea,4.65,-0.25
Nathan Redmond,Southampton,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,0.2,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,False,Wolverhampton,2.76,-0.46
Nathan Redmond,Southampton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.17,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,False,Aston Villa,4.2,0.59
Nathan Redmond,Southampton,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.14,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,True,Everton,-3.67,0.34
Nathan Redmond,Southampton,Everton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.12,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,False,Manchester City,0.3,-1.26
Nathan Redmond,Southampton,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.11,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,True,West Ham,-1.04,0.63
Nathan Redmond,Southampton,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.1,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,False,Bournemouth,,0.19
Nathan Redmond,Southampton,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.09,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,True,Arsenal,-3.58,0.36
Nathan Redmond,Southampton,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.08,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,False,Crystal Palace,-0.36,0.13
Nathan Redmond,Southampton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.08,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,True,Newcastle United,0.8,0.73
Nathan Redmond,Southampton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.07,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,False,Liverpool,2.85,-1.33
Nathan Redmond,Southampton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.07,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,True,Brighton,-0.05,-0.71
Nathan Redmond,Southampton,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.06,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,False,Fulham,,1.37
Nathan Redmond,Southampton,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.06,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,True,Nottingham Forest,,
Nathan Redmond,Southampton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.06,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,False,Everton,3.31,-0.63
Nathan Redmond,Southampton,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.05,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,True,Aston Villa,-1.21,0.55
Nathan Redmond,Southampton,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.05,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,False,Brentford,3.85,-0.55
Nathan Redmond,Southampton,Brentford,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.05,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,True,Wolverhampton,3.38,-0.48
Nathan Redmond,Southampton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.05,1.0,5.0,1.63,4.07,0.04,0.0,Southampton,False,Chelsea,1.8,-0.72
