name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Yasin Ayari,Brighton,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Yasin Ayari,Brighton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Yasin Ayari,Brighton,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Yasin Ayari,Brighton,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Yasin Ayari,Brighton,Leicester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Yasin Ayari,Brighton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Yasin Ayari,Brighton,Brentford,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0
Yasin Ayari,Brighton,Bournemouth,2023-04-04,False,10,0.0,0.01,0.0,0.13,1,1.0,1.0,1.8,0,0,0.2,0.0,1.25,0.0
Yasin Ayari,Brighton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,1.11,0.0
Yasin Ayari,Brighton,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,1.0,0.0
Yasin Ayari,Brighton,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,0.91,1.0
Yasin Ayari,Brighton,Wolverhampton,2023-04-29,True,10,0.0,0.0,0.0,0.11,1,0.0,1.0,1.5,0,0,0.4,0.0,1.67,0.0
Yasin Ayari,Brighton,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,1.54,0.0
Yasin Ayari,Brighton,Everton,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,1.43,0.0
Yasin Ayari,Brighton,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,1.33,0.0
Yasin Ayari,Brighton,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,1.25,0.0
Yasin Ayari,Brighton,Southampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.18,0.0
Yasin Ayari,Brighton,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.11,1.0
Yasin Ayari,Brighton,Aston Villa,2023-05-28,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0.2,0.0,3.42,0.0
