name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Kobbie Mainoo,Man Utd,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,Leicester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Kobbie Mainoo,Man Utd,Leicester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0
Kobbie Mainoo,Man Utd,Leeds United,2023-02-19,True,10,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,0.2,0.0,0.62,0.0
Kobbie Mainoo,Man Utd,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,0.59,0.0
Kobbie Mainoo,Man Utd,Southampton,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,0.56,0.0
Kobbie Mainoo,Man Utd,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,0.53,0.0
Kobbie Mainoo,Man Utd,Brentford,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,0.5,0.0
Kobbie Mainoo,Man Utd,Everton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.48,0.0
Kobbie Mainoo,Man Utd,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.45,0.0
Kobbie Mainoo,Man Utd,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.43,0.0
Kobbie Mainoo,Man Utd,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.42,0.0
Kobbie Mainoo,Man Utd,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.4,0.0
Kobbie Mainoo,Man Utd,West Ham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.38,0.0
Kobbie Mainoo,Man Utd,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.37,0.0
Kobbie Mainoo,Man Utd,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.36,0.0
Kobbie Mainoo,Man Utd,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.34,0.0
Kobbie Mainoo,Man Utd,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.33,
