name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Tyler Roberts,Leeds,Wolverhampton,2022-08-06,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Southampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Brighton,2022-08-27,False,0,0.0,0.04,1.0,0.05,0,1.0,1.0,0.0,0,0,0.0,0.26,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Everton,,True,0,,,,,0,,,0.0,0,0,0.0,0.21,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Brentford,2022-09-03,False,0,0.0,0.0,0.0,0.2,0,0.0,3.0,0.0,0,0,0.0,0.21,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.21,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.21,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Arsenal,2022-10-16,True,0,0.0,0.06,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Leeds United,,False,0,,,,,0,,,0.0,0,0,0.0,0.01,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.01,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Liverpool,2022-10-29,False,0,0.0,0.06,1.0,0.55,0,1.0,4.0,0.0,0,0,0.0,0.22,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.22,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Tottenham,2022-11-12,False,0,0.0,0.0,2.0,0.65,0,0.0,6.0,0.0,0,0,0.0,0.61,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.61,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.0,0.61,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.4,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.4,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Brentford,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Everton,2023-02-18,False,0,0.0,0.0,0.0,0.47,0,0.0,3.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Southampton,2023-02-25,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Brighton,2023-03-11,True,0,0.0,0.04,0.0,0.42,0,1.0,2.0,0.0,0,0,0.0,0.01,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.01,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Arsenal,2023-04-01,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.01,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Nottingham Forest,2023-04-04,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.01,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Crystal Palace,2023-04-09,True,0,0.0,0.26,0.0,0.59,0,1.0,1.0,0.0,0,0,0.0,0.06,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Liverpool,2023-04-17,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.05,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Fulham,2023-04-22,False,0,0.0,0.0,1.0,0.62,0,0.0,5.0,0.0,0,0,0.0,0.25,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Leeds United,,True,0,,,,,0,,,0.0,0,0,0.0,0.25,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Bournemouth,2023-04-30,False,0,0.0,0.0,0.0,0.12,0,0.0,2.0,0.0,0,0,0.0,0.25,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Manchester City,2023-05-06,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.2,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.2,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,West Ham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,1.0,2.43,1.47,0.03,0.0
Tyler Roberts,Leeds,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,1.0,2.43,1.47,0.03,
