name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Luka Milivojevic,Crystal Palace,Arsenal,2022-08-05,True,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1.0,0.0,15.0,0.0,0.0,0.29,0.64,0.02,1.0,Crystal Palace,False,Liverpool,7.24,-1.33
Luka Milivojevic,Crystal Palace,Liverpool,2022-08-15,False,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.0,0.0,13.0,0.0,0.0,0.29,0.64,0.02,1.0,Crystal Palace,True,Aston Villa,3.41,0.55
Luka Milivojevic,Crystal Palace,Aston Villa,2022-08-20,True,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.0,0.0,11.33,0.0,0.0,0.29,0.64,0.02,0.0,Crystal Palace,False,Manchester City,-3.8,-1.26
Luka Milivojevic,Crystal Palace,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.75,0.0,8.5,0.0,0.0,0.29,0.64,0.02,1.0,Crystal Palace,True,Brentford,0.41,0.69
Luka Milivojevic,Crystal Palace,Brentford,2022-08-30,True,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0.8,0.0,9.6,0.0,0.0,0.29,0.64,0.02,0.0,Crystal Palace,False,Newcastle United,2.94,-0.34
Luka Milivojevic,Crystal Palace,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.6,0.0,8.0,0.0,0.0,0.29,0.64,0.02,0.0,Crystal Palace,True,Chelsea,1.66,-0.25
Luka Milivojevic,Crystal Palace,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,6.86,0.0,0.0,0.29,0.64,0.02,1.0,Crystal Palace,True,Leicester City,-0.38,0.83
Luka Milivojevic,Crystal Palace,Leicester City,2022-10-09,True,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0.4,0.0,9.25,0.0,0.0,0.29,0.64,0.02,1.0,Crystal Palace,False,Leeds United,2.13,-0.8
Luka Milivojevic,Crystal Palace,Leeds United,2022-10-15,False,34,0.0,0.05,0.0,0.0,1,1.0,0.0,0.4,0,0,0.6,0.01,12.0,0.0,0.0,0.29,0.64,0.02,0.0,Crystal Palace,True,Wolverhampton,-2.67,-0.48
Luka Milivojevic,Crystal Palace,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.4,0.01,10.8,0.0,0.0,0.29,0.64,0.02,2.0,Crystal Palace,False,Everton,2.41,-0.63
Luka Milivojevic,Crystal Palace,Everton,2022-10-22,False,61,0.0,0.02,0.0,0.0,2,1.0,0.0,1.3,0,0,0.8,0.01,15.36,0.0,0.0,0.29,0.64,0.02,3.0,Crystal Palace,True,Southampton,0.54,-0.38
Luka Milivojevic,Crystal Palace,Southampton,2022-10-29,True,90,0.0,0.12,0.0,0.02,3,3.0,1.0,4.1,0,0,1.4,0.04,21.58,0.0,0.0,0.29,0.64,0.02,1.0,Crystal Palace,False,West Ham,0.59,0.14
