name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Andros Townsend,Everton,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Aston Villa,2022-08-13,False,0,0.0,0.12,0.0,0.0,0,2.0,0.0,0.0,0,0,0.0,0.06,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.04,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Brentford,2022-08-27,False,0,0.0,0.21,1.0,0.15,0,2.0,2.0,0.0,0,0,0.0,0.33,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Leicester City,2022-08-30,False,0,0.0,0.05,0.0,0.05,0,1.0,1.0,0.0,0,0,0.0,0.27,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.27,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.25,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Southampton,2022-10-01,False,0,3.0,1.54,0.0,0.0,0,4.0,0.0,0.0,0,0,0.0,0.56,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.32,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.0,0.31,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.0,0.31,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Crystal Palace,2022-10-22,True,0,1.0,0.39,0.0,0.0,0,3.0,0.0,0.0,0,0,0.0,0.39,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Fulham,2022-10-29,False,0,1.0,1.58,0.0,0.0,0,6.0,0.0,0.0,0,0,0.0,0.39,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Leeds United,2022-11-05,True,0,0.0,0.08,1.0,0.44,0,1.0,2.0,0.0,0,0,0.0,0.61,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.61,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Wolverhampton,2022-12-26,True,0,0.0,0.0,0.0,0.14,0,0.0,2.0,0.0,0,0,0.0,0.61,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Manchester City,2022-12-31,False,0,0.0,0.12,0.0,0.0,0,2.0,0.0,0.0,0,0,0.0,0.56,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.24,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Southampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,West Ham,,False,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Arsenal,2023-02-04,True,0,0.0,0.08,0.0,0.0,0,2.0,0.0,0.0,0,0,0.0,0.04,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Leicester City,2023-02-18,True,0,0.0,0.0,0.0,0.02,0,0.0,1.0,0.0,0,0,0.0,0.02,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Aston Villa,2023-02-25,True,0,0.0,0.12,1.0,0.26,0,2.0,1.0,0.0,0,0,0.0,0.24,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Arsenal,2023-03-01,False,0,0.0,0.14,1.0,0.54,0,1.0,1.0,0.0,0,0,0.0,0.47,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.45,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Brentford,,True,0,,,,,0,,,0.0,0,0,0.0,0.45,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.45,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.23,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Leeds United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Manchester City,2023-05-14,True,0,0.0,0.17,0.0,0.08,0,2.0,2.0,0.0,0,0,0.0,0.03,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Wolverhampton,2023-05-20,False,0,0.0,0.08,0.0,0.12,0,2.0,1.0,0.0,0,0,0.0,0.05,0.0,3.0,2.0,2.26,2.85,0.05,0.0
Andros Townsend,Everton,Bournemouth,2023-05-28,True,0,0.0,0.12,2.0,0.47,0,2.0,2.0,0.0,0,0,0.0,0.47,0.0,3.0,2.0,2.26,2.85,0.05,4.0
