name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Rodrigo Bentancur,Spurs,Southampton,2022-08-06,True,85,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0,0,1.0,0.0,85.0,0.0,4.0,0.58,3.09,0.04,2.0,Spurs,False,Chelsea,3.74,-0.72
Rodrigo Bentancur,Spurs,Chelsea,2022-08-14,False,78,0.0,0.0,0.0,0.0,2,0.0,0.0,2.2,0,0,1.5,0.0,81.5,0.0,4.0,0.58,3.09,0.04,3.0,Spurs,True,Wolverhampton,5.81,-0.48
Rodrigo Bentancur,Spurs,Wolverhampton,2022-08-20,True,90,0.0,0.0,0.0,0.0,3,0.0,0.0,2.9,0,0,2.0,0.0,84.33,0.0,4.0,0.58,3.09,0.04,3.0,Spurs,False,Nottingham Forest,,
Rodrigo Bentancur,Spurs,Nottingham Forest,2022-08-28,False,90,0.0,0.0,0.0,0.0,3,0.0,0.0,1.7,0,0,2.25,0.0,85.75,0.0,4.0,0.58,3.09,0.04,0.0,Spurs,False,West Ham,3.49,0.14
Rodrigo Bentancur,Spurs,West Ham,,False,0,,,,,0,,,0.0,0,0,1.8,0.0,68.6,0.0,4.0,0.58,3.09,0.04,1.0,Spurs,True,Fulham,,-0.3
Rodrigo Bentancur,Spurs,Fulham,2022-09-03,True,90,0.0,0.01,0.0,0.09,1,1.0,2.0,3.8,0,0,1.8,0.0,72.17,0.0,4.0,0.58,3.09,0.04,12.0,Spurs,True,Leeds United,-1.47,-0.79
Rodrigo Bentancur,Spurs,Leeds United,2022-09-17,True,90,1.0,0.43,1.0,0.11,12,2.0,2.0,13.1,2,0,3.8,0.29,74.71,0.0,4.0,0.58,3.09,0.04,2.0,Spurs,False,Arsenal,4.98,-0.0
Rodrigo Bentancur,Spurs,Arsenal,2022-10-01,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.4,0,0,3.6,0.29,76.62,0.0,4.0,0.58,3.09,0.04,3.0,Spurs,False,Brighton,-2.68,-0.39
Rodrigo Bentancur,Spurs,Brighton,2022-10-08,False,90,0.0,0.02,0.0,0.0,3,1.0,0.0,3.4,0,0,3.6,0.29,78.11,0.0,4.0,0.58,3.09,0.04,5.0,Spurs,True,Everton,-5.21,0.34
Rodrigo Bentancur,Spurs,Everton,2022-10-15,True,90,0.0,0.0,1.0,0.12,5,0.0,1.0,3.7,0,0,4.6,0.49,79.3,0.0,4.0,0.58,3.09,0.04,2.0,Spurs,False,Manchester United,4.8,-0.1
Rodrigo Bentancur,Spurs,Manchester United,2022-10-19,False,88,0.0,0.07,0.0,0.02,2,2.0,1.0,5.7,0,0,4.8,0.5,80.09,0.0,4.0,0.58,3.09,0.04,1.0,Spurs,True,Newcastle United,-3.79,0.73
Rodrigo Bentancur,Spurs,Newcastle United,2022-10-23,True,90,0.0,0.06,0.0,0.18,1,1.0,2.0,7.1,0,0,2.6,0.23,80.92,0.0,4.0,0.58,3.09,0.04,8.0,Spurs,False,Bournemouth,,0.19
Rodrigo Bentancur,Spurs,Bournemouth,2022-10-29,False,32,1.0,0.24,0.0,0.04,8,2.0,1.0,10.3,2,0,3.8,0.28,77.15,0.0,4.0,0.58,3.09,0.04,2.0,Spurs,True,Liverpool,0.32,-0.53
Rodrigo Bentancur,Spurs,Liverpool,2022-11-06,True,90,0.0,0.29,0.0,0.0,2,1.0,0.0,5.5,0,0,3.6,0.33,78.07,0.0,4.0,0.58,3.09,0.04,14.0,Spurs,True,Leicester City,-0.2,0.83
Rodrigo Bentancur,Spurs,Leicester City,2022-11-12,True,90,2.0,0.5,0.0,0.0,14,2.0,0.0,11.1,3,1,5.4,0.23,78.87,0.0,4.0,0.58,3.09,0.04,0.0,Spurs,False,Brentford,1.4,-0.55
Rodrigo Bentancur,Spurs,Brentford,,False,0,,,,,0,,,0.0,0,0,5.0,0.22,73.94,0.0,4.0,0.58,3.09,0.04,0.0,Spurs,True,Aston Villa,-0.44,0.55
Rodrigo Bentancur,Spurs,Aston Villa,,True,0,,,,,0,,,0.0,0,0,4.8,0.21,69.59,0.0,4.0,0.58,3.09,0.04,0.0,Spurs,False,Crystal Palace,7.24,0.13
Rodrigo Bentancur,Spurs,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,3.2,0.16,65.72,0.0,4.0,0.58,3.09,0.04,0.0,Spurs,True,Arsenal,-2.81,0.36
Rodrigo Bentancur,Spurs,Arsenal,,True,0,,,,,0,,,0.0,0,0,2.8,0.1,62.26,0.0,4.0,0.58,3.09,0.04,2.0,Spurs,False,Manchester City,-2.29,-1.26
Rodrigo Bentancur,Spurs,Manchester City,2023-01-19,False,74,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,1,0.4,0.0,62.85,0.0,4.0,0.58,3.09,0.04,2.0,Spurs,False,Fulham,,1.37
Rodrigo Bentancur,Spurs,Fulham,2023-01-23,False,90,0.0,0.0,0.0,0.02,2,0.0,1.0,2.9,0,1,0.8,0.0,64.14,0.0,4.0,0.58,3.09,0.04,2.0,Spurs,True,Manchester City,-0.19,-1.17
