name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Marcus Oliveira Alencar,Arsenal,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0
Marcus Oliveira Alencar,Arsenal,Leeds United,2022-08-13,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
Marcus Oliveira Alencar,Arsenal,Bournemouth,2022-08-20,False,0,0.0,0.12,0.0,0.01,0,2.0,1.0,0.0,0,0,0.0,0.04,0.0,0.0
Marcus Oliveira Alencar,Arsenal,Fulham,2022-08-27,True,0,0.0,0.0,0.0,0.02,0,0.0,1.0,0.0,0,0,0.0,0.03,0.0,0.0
Marcus Oliveira Alencar,Arsenal,Aston Villa,2022-08-31,True,0,0.0,0.07,0.0,0.11,0,1.0,1.0,0.0,0,0,0.0,0.04,0.0,0.0
Marcus Oliveira Alencar,Arsenal,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.04,0.0,1.0
Marcus Oliveira Alencar,Arsenal,Brentford,,False,1,,,,,1,,,0.0,0,0,0.2,0.04,0.14,0.0
Marcus Oliveira Alencar,Arsenal,Tottenham,2022-10-01,True,0,0.0,0.16,0.0,0.0,0,2.0,0.0,0.0,0,0,0.2,0.04,0.12,0.0
Marcus Oliveira Alencar,Arsenal,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.2,0.04,0.11,0.0
Marcus Oliveira Alencar,Arsenal,Leicester City,,False,0,,,,,0,,,0.0,0,0,0.2,0.03,0.1,0.0
Marcus Oliveira Alencar,Arsenal,Southampton,,False,0,,,,,0,,,0.0,0,0,0.2,0.03,0.09,0.0
Marcus Oliveira Alencar,Arsenal,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.03,0.08,0.0
Marcus Oliveira Alencar,Arsenal,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.08,0.0
Marcus Oliveira Alencar,Arsenal,Wolverhampton,2022-11-12,False,0,1.0,0.65,1.0,0.87,0,5.0,2.0,0.0,0,0,0.0,0.33,0.07,0.0
Marcus Oliveira Alencar,Arsenal,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.33,0.07,0.0
Marcus Oliveira Alencar,Arsenal,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.33,0.06,0.0
Marcus Oliveira Alencar,Arsenal,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.33,0.06,0.0
Marcus Oliveira Alencar,Arsenal,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.0,0.33,0.06,0.0
Marcus Oliveira Alencar,Arsenal,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.05,0.0
Marcus Oliveira Alencar,Arsenal,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.05,0.0
Marcus Oliveira Alencar,Arsenal,Brentford,2023-02-11,True,0,0.0,0.05,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.01,0.05,0.0
Marcus Oliveira Alencar,Arsenal,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.01,0.05,0.0
Marcus Oliveira Alencar,Arsenal,Aston Villa,2023-02-18,False,0,1.0,0.89,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.19,0.04,0.0
Marcus Oliveira Alencar,Arsenal,Leeds United,,False,0,,,,,0,,,0.0,0,0,0.0,0.19,0.04,0.0
Marcus Oliveira Alencar,Arsenal,Everton,,True,0,,,,,0,,,0.0,0,0,0.0,0.19,0.04,0.0
Marcus Oliveira Alencar,Arsenal,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.18,0.04,0.0
Marcus Oliveira Alencar,Arsenal,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.18,0.04,0.0
Marcus Oliveira Alencar,Arsenal,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.04,0.0
Marcus Oliveira Alencar,Arsenal,Leicester City,2023-04-01,True,0,1.0,0.07,0.0,0.21,0,2.0,1.0,0.0,0,0,0.0,0.01,0.03,0.0
Marcus Oliveira Alencar,Arsenal,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.0,0.01,0.03,0.0
Marcus Oliveira Alencar,Arsenal,West Ham,,False,0,,,,,0,,,0.0,0,0,0.0,0.01,0.03,0.0
Marcus Oliveira Alencar,Arsenal,Southampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.01,0.03,0.0
Marcus Oliveira Alencar,Arsenal,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.01,0.03,0.0
Marcus Oliveira Alencar,Arsenal,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.03,0.0
Marcus Oliveira Alencar,Arsenal,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.03,0.0
Marcus Oliveira Alencar,Arsenal,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.03,0.0
Marcus Oliveira Alencar,Arsenal,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.03,0.0
Marcus Oliveira Alencar,Arsenal,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.03,
