name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Saïd Benrahma,West Ham,Manchester City,2022-08-07,True,33,0.0,0.02,0.0,0.0,1,1.0,0.0,2.0,0,0,1.0,0.02,33.0,8.0,6.0,6.16,4.77,0.06,2.0
Saïd Benrahma,West Ham,Nottingham Forest,2022-08-14,False,90,0.0,0.1,0.0,0.35,2,3.0,4.0,9.0,0,0,1.5,0.06,61.5,8.0,6.0,6.16,4.77,0.06,2.0
Saïd Benrahma,West Ham,Brighton,2022-08-21,True,74,0.0,0.08,0.0,0.0,2,2.0,0.0,2.7,0,0,1.67,0.07,65.67,8.0,6.0,6.16,4.77,0.06,1.0
Saïd Benrahma,West Ham,Aston Villa,2022-08-28,False,45,0.0,0.03,0.0,0.03,1,1.0,1.0,3.1,0,0,1.5,0.06,60.5,8.0,6.0,6.16,4.77,0.06,2.0
Saïd Benrahma,West Ham,Tottenham,2022-08-31,True,66,0.0,0.06,0.0,0.16,2,2.0,3.0,5.7,0,0,1.6,0.06,61.6,8.0,6.0,6.16,4.77,0.06,1.0
Saïd Benrahma,West Ham,Chelsea,2022-09-03,False,16,0.0,0.0,0.0,0.33,1,0.0,1.0,2.0,0,0,1.6,0.05,54.0,8.0,6.0,6.16,4.77,0.06,1.0
Saïd Benrahma,West Ham,Everton,2022-09-18,False,28,0.0,0.02,0.0,0.0,1,1.0,0.0,1.1,0,0,1.4,0.04,50.29,8.0,6.0,6.16,4.77,0.06,0.0
Saïd Benrahma,West Ham,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,1.0,0.02,44.0,8.0,6.0,6.16,4.77,0.06,0.0
Saïd Benrahma,West Ham,Fulham,,True,0,,,,,0,,,0.0,0,0,0.8,0.02,39.11,8.0,6.0,6.16,4.77,0.06,4.0
Saïd Benrahma,West Ham,Southampton,2022-10-16,False,31,0.0,0.12,1.0,0.04,4,3.0,2.0,7.7,0,0,1.2,0.23,38.3,8.0,6.0,6.16,4.77,0.06,1.0
Saïd Benrahma,West Ham,Liverpool,2022-10-19,False,29,0.0,0.3,0.0,0.0,1,1.0,0.0,2.5,0,0,1.2,0.29,37.45,8.0,6.0,6.16,4.77,0.06,8.0
Saïd Benrahma,West Ham,Bournemouth,2022-10-24,True,90,1.0,1.06,0.0,0.02,8,8.0,1.0,12.3,0,0,2.6,0.5,41.83,8.0,6.0,6.16,4.77,0.06,2.0
Saïd Benrahma,West Ham,Manchester United,2022-10-30,False,90,0.0,0.11,0.0,0.1,2,3.0,2.0,7.6,0,0,3.0,0.52,45.54,8.0,6.0,6.16,4.77,0.06,7.0
Saïd Benrahma,West Ham,Crystal Palace,2022-11-06,True,63,1.0,0.03,0.0,0.0,7,1.0,0.0,4.5,0,0,4.4,0.52,46.79,8.0,6.0,6.16,4.77,0.06,2.0
Saïd Benrahma,West Ham,Leeds United,2022-11-12,True,90,0.0,0.12,0.0,0.06,2,3.0,2.0,7.9,0,1,4.0,0.33,49.67,8.0,6.0,6.16,4.77,0.06,7.0
Saïd Benrahma,West Ham,Arsenal,2022-12-26,False,90,1.0,0.84,0.0,0.02,7,3.0,1.0,8.1,0,1,5.2,0.43,52.19,8.0,6.0,6.16,4.77,0.06,2.0
Saïd Benrahma,West Ham,Brentford,2022-12-30,True,90,0.0,0.0,0.0,0.18,2,0.0,3.0,5.9,0,1,4.0,0.22,54.41,8.0,6.0,6.16,4.77,0.06,1.0
Saïd Benrahma,West Ham,Leicester City,2023-01-04,False,10,0.0,0.05,0.0,0.0,1,1.0,0.0,0.3,0,0,3.8,0.21,51.94,8.0,6.0,6.16,4.77,0.06,1.0
Saïd Benrahma,West Ham,Wolverhampton,2023-01-14,False,30,0.0,0.09,0.0,0.07,1,2.0,2.0,6.4,0,0,2.6,0.22,50.79,8.0,6.0,6.16,4.77,0.06,3.0
Saïd Benrahma,West Ham,Everton,2023-01-21,True,81,0.0,0.03,0.0,0.18,3,1.0,2.0,5.2,0,1,2.8,0.2,52.3,8.0,6.0,6.16,4.77,0.06,2.0
Saïd Benrahma,West Ham,Newcastle United,2023-02-04,False,73,0.0,0.1,0.0,0.12,2,2.0,2.0,4.1,0,1,1.8,0.05,53.29,8.0,6.0,6.16,4.77,0.06,2.0
Saïd Benrahma,West Ham,Chelsea,2023-02-11,True,66,0.0,0.09,0.0,0.06,2,2.0,2.0,3.3,0,1,1.8,0.07,53.86,8.0,6.0,6.16,4.77,0.06,1.0
Saïd Benrahma,West Ham,Tottenham,2023-02-19,False,18,0.0,0.16,0.0,0.0,1,2.0,0.0,0.3,0,0,1.8,0.09,52.3,8.0,6.0,6.16,4.77,0.06,10.0
Saïd Benrahma,West Ham,Nottingham Forest,2023-02-25,True,82,0.0,0.04,2.0,0.99,10,1.0,3.0,11.8,1,1,3.6,0.48,53.54,8.0,6.0,6.16,4.77,0.06,1.0
Saïd Benrahma,West Ham,Brighton,2023-03-04,False,45,0.0,0.0,0.0,0.08,1,0.0,1.0,1.5,0,1,3.2,0.48,53.2,8.0,6.0,6.16,4.77,0.06,8.0
Saïd Benrahma,West Ham,Aston Villa,2023-03-12,True,90,1.0,1.13,0.0,0.27,8,10.0,2.0,14.9,1,1,4.4,0.68,54.62,8.0,6.0,6.16,4.77,0.06,3.0
Saïd Benrahma,West Ham,Southampton,2023-04-02,True,90,0.0,0.07,0.0,0.24,3,2.0,2.0,5.5,0,1,4.6,0.68,55.93,8.0,6.0,6.16,4.77,0.06,2.0
Saïd Benrahma,West Ham,Newcastle United,2023-04-05,True,62,0.0,0.0,0.0,0.03,2,0.0,1.0,2.4,0,1,4.8,0.65,56.14,8.0,6.0,6.16,4.77,0.06,1.0
Saïd Benrahma,West Ham,Fulham,2023-04-08,False,30,0.0,0.13,0.0,0.14,1,2.0,1.0,2.0,0,0,3.0,0.27,55.24,8.0,6.0,6.16,4.77,0.06,7.0
Saïd Benrahma,West Ham,Arsenal,2023-04-16,True,90,1.0,0.9,0.0,0.4,7,4.0,2.0,9.7,0,1,4.2,0.45,56.4,8.0,6.0,6.16,4.77,0.06,3.0
Saïd Benrahma,West Ham,Bournemouth,2023-04-23,False,64,0.0,0.35,0.0,0.02,3,4.0,1.0,5.7,0,1,3.2,0.29,56.65,8.0,6.0,6.16,4.77,0.06,2.0
Saïd Benrahma,West Ham,Liverpool,2023-04-26,True,69,0.0,0.04,0.0,0.04,2,1.0,1.0,3.9,0,1,3.0,0.28,57.03,8.0,6.0,6.16,4.77,0.06,1.0
Saïd Benrahma,West Ham,Crystal Palace,2023-04-29,False,45,0.0,0.01,0.0,0.0,1,1.0,0.0,0.9,0,0,2.8,0.28,56.67,8.0,6.0,6.16,4.77,0.06,1.0
Saïd Benrahma,West Ham,Manchester City,2023-05-03,False,11,0.0,0.0,0.0,0.05,1,0.0,1.0,1.2,0,0,2.8,0.26,55.32,8.0,6.0,6.16,4.77,0.06,11.0
Saïd Benrahma,West Ham,Manchester United,2023-05-07,True,86,1.0,0.13,0.0,0.75,11,3.0,3.0,13.4,3,1,3.6,0.11,56.2,8.0,6.0,6.16,4.77,0.06,1.0
Saïd Benrahma,West Ham,Brentford,2023-05-14,False,31,0.0,0.07,0.0,0.0,1,1.0,0.0,3.1,0,0,3.2,0.05,55.5,8.0,6.0,6.16,4.77,0.06,0.0
Saïd Benrahma,West Ham,Leicester City,,True,0,,,,,0,,,0.0,0,0,2.8,0.04,54.0,8.0,6.0,6.16,4.77,0.06,2.0
Saïd Benrahma,West Ham,Leeds United,2023-05-28,False,61,0.0,0.07,0.0,0.06,2,2.0,2.0,0.0,0,1,3.0,0.05,54.18,8.0,6.0,6.16,4.77,0.06,2.0
