name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Dango Ouattara,Bournemouth,Nottingham Forest,2023-01-21,True,90,0,0.38,1,0.09,5,5,1,8.9,0,1,5.0,1.38,90.0,2.0
Dango Ouattara,Bournemouth,Brighton,2023-02-04,False,90,0,0.27,0,0.0,2,4,0,4.7,0,1,3.5,0.82,90.0,7.0
Dango Ouattara,Bournemouth,Newcastle United,2023-02-11,True,78,0,0.11,1,1.12,7,1,3,7.6,2,1,4.67,0.92,86.0,1.0
Dango Ouattara,Bournemouth,Wolverhampton,2023-02-18,False,57,0,0.0,0,0.0,1,0,0,1.5,0,1,3.75,0.69,78.75,1.0
Dango Ouattara,Bournemouth,Manchester City,2023-02-25,True,90,0,0.08,0,0.03,1,1,1,2.7,0,1,3.2,0.57,81.0,2.0
Dango Ouattara,Bournemouth,Arsenal,2023-03-04,False,81,0,0.62,0,0.0,2,1,0,2.6,0,1,2.6,0.41,81.0,6.0
Dango Ouattara,Bournemouth,Liverpool,2023-03-11,True,90,0,0.56,1,0.36,6,1,1,6.3,0,1,3.4,0.67,82.29,2.0
Dango Ouattara,Bournemouth,Aston Villa,2023-03-18,False,90,0,0.12,0,0.0,2,2,0,7.0,0,1,2.4,0.48,83.25,1.0
Dango Ouattara,Bournemouth,Fulham,2023-04-01,True,45,0,0.08,0,0.0,1,1,0,0.6,0,1,2.4,0.49,79.0,2.0
Dango Ouattara,Bournemouth,Brighton,2023-04-04,True,84,0,0.02,0,0.13,2,1,4,7.8,0,1,2.6,0.48,79.5,1.0
Dango Ouattara,Bournemouth,Leeds United,2023-04-08,False,37,0,0.0,0,0.11,1,0,1,3.1,0,1,2.4,0.36,75.64,8.0
Dango Ouattara,Bournemouth,Tottenham,2023-04-15,False,11,1,0.18,0,0.03,8,1,1,6.8,2,0,2.8,0.08,70.25,1.0
Dango Ouattara,Bournemouth,West Ham,2023-04-23,True,29,0,0.05,0,0.06,1,3,2,3.6,0,0,2.6,0.07,67.08,1.0
Dango Ouattara,Bournemouth,Southampton,2023-04-27,False,1,0,0.0,0,0.0,1,0,0,0.0,0,0,2.6,0.05,62.36,2.0
Dango Ouattara,Bournemouth,Leicester City,2023-04-30,True,90,0,0.04,0,0.0,2,1,0,4.6,0,1,2.6,0.06,64.2,2.0
Dango Ouattara,Bournemouth,Chelsea,2023-05-06,True,90,0,0.69,0,0.16,2,2,3,8.4,0,1,2.8,0.19,65.81,2.0
Dango Ouattara,Bournemouth,Crystal Palace,2023-05-13,False,72,0,0.01,0,0.0,2,1,0,2.7,0,1,1.6,0.16,66.18,1.0
Dango Ouattara,Bournemouth,Manchester United,2023-05-20,True,24,0,0.0,0,0.32,1,0,1,2.1,0,0,1.6,0.15,63.83,2.0
Dango Ouattara,Bournemouth,Everton,2023-05-28,False,90,0,0.07,0,0.0,2,1,0,0.0,0,1,1.8,0.16,65.21,0.0
