name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Michael Olise,Crystal Palace,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,2.0,5.0,1.49,4.96,0.06,1.0
Michael Olise,Crystal Palace,Liverpool,2022-08-15,False,2,0.0,0.0,0.0,0.06,1,0.0,1.0,1.6,0,0,0.5,0.0,1.0,2.0,5.0,1.49,4.96,0.06,1.0
Michael Olise,Crystal Palace,Aston Villa,2022-08-20,True,20,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0.67,0.0,7.33,2.0,5.0,1.49,4.96,0.06,1.0
Michael Olise,Crystal Palace,Manchester City,2022-08-27,False,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0.75,0.0,9.5,2.0,5.0,1.49,4.96,0.06,3.0
Michael Olise,Crystal Palace,Brentford,2022-08-30,True,79,0.0,0.17,0.0,0.12,3,4.0,1.0,4.4,0,0,1.2,0.03,23.4,2.0,5.0,1.49,4.96,0.06,1.0
Michael Olise,Crystal Palace,Newcastle United,2022-09-03,False,28,0.0,0.0,0.0,0.08,1,0.0,1.0,2.8,0,0,1.4,0.03,24.17,2.0,5.0,1.49,4.96,0.06,2.0
Michael Olise,Crystal Palace,Chelsea,2022-10-01,True,90,0.0,0.0,0.0,0.15,2,0.0,3.0,5.4,0,0,1.6,0.03,33.57,2.0,5.0,1.49,4.96,0.06,5.0
Michael Olise,Crystal Palace,Leicester City,2022-10-09,True,84,0.0,0.02,1.0,0.36,5,1.0,3.0,8.6,1,0,2.4,0.24,39.88,2.0,5.0,1.49,4.96,0.06,1.0
Michael Olise,Crystal Palace,Leeds United,2022-10-15,False,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,2.4,0.24,38.22,2.0,5.0,1.49,4.96,0.06,5.0
Michael Olise,Crystal Palace,Wolverhampton,2022-10-18,True,79,0.0,0.08,1.0,0.5,5,2.0,5.0,11.8,0,0,2.8,0.42,42.3,2.0,5.0,1.49,4.96,0.06,2.0
Michael Olise,Crystal Palace,Everton,2022-10-22,False,61,0.0,0.19,0.0,0.0,2,2.0,0.0,4.2,0,0,3.0,0.46,44.0,2.0,5.0,1.49,4.96,0.06,3.0
Michael Olise,Crystal Palace,Southampton,2022-10-29,True,85,0.0,0.06,0.0,0.11,3,2.0,1.0,4.8,0,0,3.2,0.47,47.42,2.0,5.0,1.49,4.96,0.06,10.0
Michael Olise,Crystal Palace,West Ham,2022-11-06,False,90,1.0,0.11,0.0,0.11,10,3.0,3.0,14.7,3,0,4.2,0.29,50.69,2.0,5.0,1.49,4.96,0.06,2.0
Michael Olise,Crystal Palace,Nottingham Forest,2022-11-12,False,90,0.0,0.0,0.0,0.04,2,0.0,1.0,3.1,0,1,4.4,0.29,53.5,2.0,5.0,1.49,4.96,0.06,2.0
