name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Alex Iwobi,Everton,Chelsea,2022-08-06,True,90,0,0.0,0,0.16,2,0,2,3.8,0,0,2.0,0.0,90.0,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Aston Villa,2022-08-13,False,90,0,0.0,0,0.08,2,0,2,5.1,0,0,2.0,0.0,90.0,2.0,2.0,2.4,3.07,0.04,1.0
Alex Iwobi,Everton,Nottingham Forest,2022-08-20,True,90,0,0.03,0,0.17,1,1,4,6.6,0,0,1.67,0.01,90.0,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Brentford,2022-08-27,False,90,0,0.06,0,0.05,2,2,1,4.9,0,0,1.75,0.02,90.0,2.0,2.0,2.4,3.07,0.04,5.0
Alex Iwobi,Everton,Leicester City,2022-08-30,False,90,0,0.0,1,0.27,5,0,1,4.3,0,0,2.4,0.22,90.0,2.0,2.0,2.4,3.07,0.04,3.0
Alex Iwobi,Everton,Liverpool,2022-09-03,True,90,0,0.01,0,0.12,3,1,1,2.8,0,0,2.6,0.22,90.0,2.0,2.0,2.4,3.07,0.04,6.0
Alex Iwobi,Everton,West Ham,2022-09-18,True,90,0,0.08,1,0.14,6,2,2,6.9,0,0,3.4,0.44,90.0,2.0,2.0,2.4,3.07,0.04,5.0
Alex Iwobi,Everton,Southampton,2022-10-01,False,90,0,0.0,1,0.07,5,0,3,8.2,0,0,4.2,0.63,90.0,2.0,2.0,2.4,3.07,0.04,9.0
Alex Iwobi,Everton,Manchester United,2022-10-09,True,90,1,0.04,0,0.15,9,2,2,8.7,2,0,5.6,0.63,90.0,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Tottenham,2022-10-15,False,90,0,0.0,0,0.0,2,0,0,0.6,0,0,5.0,0.43,90.0,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Newcastle United,2022-10-19,False,72,0,0.0,0,0.0,2,0,0,0.5,0,0,4.8,0.42,88.36,2.0,2.0,2.4,3.07,0.04,12.0
Alex Iwobi,Everton,Crystal Palace,2022-10-22,True,90,0,0.01,2,0.94,12,1,3,8.5,3,0,6.0,0.61,88.5,2.0,2.0,2.4,3.07,0.04,3.0
Alex Iwobi,Everton,Fulham,2022-10-29,False,90,0,0.0,0,0.04,3,0,1,2.0,0,0,5.6,0.41,88.62,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Leeds United,2022-11-05,True,90,0,0.44,0,0.55,2,3,3,8.8,0,0,4.2,0.49,88.71,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Bournemouth,2022-11-12,False,90,0,0.02,0,0.3,2,1,2,6.7,0,1,4.2,0.49,88.8,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Wolverhampton,2022-12-26,True,90,0,0.38,0,0.02,2,2,1,4.6,0,1,4.2,0.57,88.88,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Manchester City,2022-12-31,False,90,0,0.0,0,0.0,2,0,0,2.4,0,1,2.2,0.17,88.94,2.0,2.0,2.4,3.07,0.04,4.0
Alex Iwobi,Everton,Brighton,2023-01-03,True,90,0,0.06,0,0.02,4,1,1,4.5,0,1,2.4,0.18,89.0,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Southampton,2023-01-14,True,90,0,0.04,0,0.03,2,1,1,3.3,0,1,2.4,0.1,89.05,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,West Ham,2023-01-21,False,90,0,0.04,0,0.0,2,1,0,4.1,0,1,2.4,0.1,89.1,2.0,2.0,2.4,3.07,0.04,3.0
Alex Iwobi,Everton,Arsenal,2023-02-04,True,90,0,0.05,0,0.13,3,1,3,7.4,0,1,2.6,0.04,89.14,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Liverpool,2023-02-13,False,90,0,0.03,0,0.26,2,1,2,5.4,0,1,2.6,0.04,89.18,2.0,2.0,2.4,3.07,0.04,7.0
Alex Iwobi,Everton,Leicester City,2023-02-18,True,90,0,0.0,1,0.12,7,0,3,8.5,1,1,3.2,0.23,89.22,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Aston Villa,2023-02-25,True,69,0,0.16,0,0.1,2,2,2,7.5,0,1,3.2,0.26,88.38,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Arsenal,2023-03-01,False,90,0,0.0,0,0.0,2,0,0,1.7,0,1,3.2,0.25,88.44,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Nottingham Forest,2023-03-05,False,88,0,0.05,0,0.04,2,1,1,3.7,0,1,3.0,0.25,88.42,2.0,2.0,2.4,3.07,0.04,3.0
Alex Iwobi,Everton,Brentford,2023-03-11,True,90,0,0.58,0,0.12,3,1,3,8.5,0,1,3.2,0.36,88.48,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Chelsea,2023-03-18,False,90,0,0.02,0,0.02,2,1,1,3.1,0,1,2.2,0.16,88.54,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Tottenham,2023-04-03,True,90,0,0.04,0,0.28,2,1,2,5.2,0,1,2.2,0.14,88.59,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Manchester United,2023-04-08,False,90,0,0.04,0,0.11,2,2,2,4.5,0,1,2.2,0.15,88.63,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Fulham,2023-04-15,True,90,0,0.02,0,0.05,2,1,2,5.4,0,1,2.2,0.14,88.68,2.0,2.0,2.4,3.07,0.04,3.0
Alex Iwobi,Everton,Crystal Palace,2023-04-22,False,90,0,0.04,0,0.28,3,2,4,7.1,0,1,2.2,0.03,88.72,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Newcastle United,2023-04-27,True,90,0,0.03,0,0.13,2,1,2,0.0,0,1,2.2,0.03,88.76,2.0,2.0,2.4,3.07,0.04,10.0
Alex Iwobi,Everton,Leeds United,2023-05-01,False,90,1,0.35,0,0.3,10,5,3,15.1,3,1,3.8,0.09,88.79,2.0,2.0,2.4,3.07,0.04,5.0
Alex Iwobi,Everton,Brighton,2023-05-08,False,90,0,0.0,1,0.98,5,0,1,4.4,0,1,4.4,0.29,88.83,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Manchester City,2023-05-14,True,90,0,0.0,0,0.0,2,0,0,1.4,0,1,4.4,0.28,88.86,2.0,2.0,2.4,3.07,0.04,2.0
Alex Iwobi,Everton,Wolverhampton,2023-05-20,False,90,0,0.08,0,0.06,2,4,1,5.4,0,1,4.2,0.29,88.89,2.0,2.0,2.4,3.07,0.04,3.0
Alex Iwobi,Everton,Bournemouth,2023-05-28,True,90,0,0.04,0,0.05,3,1,2,0.0,0,1,4.4,0.29,88.92,2.0,2.0,2.4,3.07,0.04,2.0
