name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Miguel Almirón Rejala,Newcastle,Nottingham Forest,2022-08-06,True,80,0.0,0.06,0.0,0.27,3,1.0,2.0,8.5,0,0,3.0,0.06,80.0,3.0
Miguel Almirón Rejala,Newcastle,Brighton,2022-08-13,False,90,0.0,0.04,0.0,0.0,3,1.0,0.0,2.3,0,0,3.0,0.05,85.0,7.0
Miguel Almirón Rejala,Newcastle,Manchester City,2022-08-21,True,82,1.0,0.92,0.0,0.13,7,3.0,1.0,10.2,0,0,4.33,0.34,84.0,2.0
Miguel Almirón Rejala,Newcastle,Wolverhampton,2022-08-28,False,83,0.0,0.19,0.0,0.0,2,3.0,0.0,5.7,0,0,3.75,0.31,83.75,2.0
Miguel Almirón Rejala,Newcastle,Liverpool,2022-08-31,False,83,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,0,3.4,0.24,83.6,3.0
Miguel Almirón Rejala,Newcastle,Crystal Palace,2022-09-03,True,69,0.0,0.28,0.0,0.09,3,3.0,1.0,3.7,0,0,3.4,0.29,81.17,2.0
Miguel Almirón Rejala,Newcastle,Bournemouth,2022-09-17,True,88,0.0,0.11,0.0,0.05,2,2.0,1.0,7.5,0,0,3.2,0.3,82.14,15.0
Miguel Almirón Rejala,Newcastle,Fulham,2022-10-01,False,90,2.0,1.39,0.0,0.0,15,4.0,0.0,16.9,3,0,4.8,0.4,83.12,7.0
Miguel Almirón Rejala,Newcastle,Brentford,2022-10-08,True,83,1.0,0.9,0.0,0.02,7,4.0,1.0,9.3,0,0,5.8,0.54,83.11,3.0
Miguel Almirón Rejala,Newcastle,Manchester United,2022-10-16,False,90,0.0,0.04,0.0,0.0,3,1.0,0.0,0.9,0,0,6.0,0.54,83.8,10.0
Miguel Almirón Rejala,Newcastle,Everton,2022-10-19,True,72,1.0,0.21,0.0,0.05,10,3.0,1.0,8.4,2,0,7.4,0.53,82.73,10.0
Miguel Almirón Rejala,Newcastle,Tottenham,2022-10-23,False,90,1.0,0.31,0.0,0.0,10,6.0,0.0,13.0,3,0,9.0,0.57,83.33,12.0
Miguel Almirón Rejala,Newcastle,Aston Villa,2022-10-29,True,85,1.0,0.52,0.0,0.06,12,3.0,2.0,12.1,1,0,8.4,0.39,83.46,8.0
Miguel Almirón Rejala,Newcastle,Southampton,2022-11-06,False,80,1.0,0.44,0.0,0.06,8,2.0,1.0,9.7,0,0,8.6,0.3,83.21,6.0
Miguel Almirón Rejala,Newcastle,Chelsea,2022-11-12,True,90,0.0,0.07,1.0,0.41,6,1.0,2.0,6.9,0,1,9.2,0.51,83.67,8.0
Miguel Almirón Rejala,Newcastle,Leeds United,2022-12-26,False,82,1.0,0.32,0.0,0.1,8,2.0,1.0,9.5,0,1,8.8,0.53,83.56,3.0
Miguel Almirón Rejala,Newcastle,Leicester City,2022-12-31,True,83,0.0,0.03,0.0,0.05,3,1.0,1.0,3.0,0,1,7.4,0.48,83.53,2.0
Miguel Almirón Rejala,Newcastle,Arsenal,2023-01-03,False,67,0.0,0.0,0.0,0.15,2,0.0,1.0,3.0,0,1,5.4,0.37,82.61,3.0
Miguel Almirón Rejala,Newcastle,Fulham,2023-01-15,True,84,0.0,0.07,0.0,0.07,3,3.0,1.0,4.9,0,1,4.4,0.3,82.68,3.0
Miguel Almirón Rejala,Newcastle,Crystal Palace,2023-01-21,False,85,0.0,0.11,0.0,0.02,3,3.0,1.0,3.1,0,1,3.8,0.11,82.8,2.0
Miguel Almirón Rejala,Newcastle,West Ham,2023-02-04,True,80,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,1,2.6,0.04,82.67,10.0
