name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Mohamed Elyounoussi,Southampton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,4.0,2.0,6.58,2.23,0.04,2.0
Mohamed Elyounoussi,Southampton,Leicester City,2022-08-13,True,60,0.0,0.05,0.0,0.0,2,2.0,0.0,0.9,0,0,1.0,0.03,30.0,4.0,2.0,6.58,2.23,0.04,1.0
Mohamed Elyounoussi,Southampton,Leeds United,2022-08-20,False,90,0.0,0.03,0.0,0.0,1,1.0,0.0,1.0,0,0,1.0,0.03,50.0,4.0,2.0,6.58,2.23,0.04,2.0
Mohamed Elyounoussi,Southampton,Manchester United,2022-08-27,True,62,0.0,0.04,0.0,0.16,2,1.0,2.0,4.6,0,0,1.25,0.03,53.0,4.0,2.0,6.58,2.23,0.04,2.0
Mohamed Elyounoussi,Southampton,Chelsea,2022-08-30,True,90,0.0,0.6,0.0,0.0,2,3.0,0.0,7.9,0,0,1.4,0.15,60.4,4.0,2.0,6.58,2.23,0.04,1.0
Mohamed Elyounoussi,Southampton,Wolverhampton,2022-09-03,False,55,0.0,0.06,0.0,0.0,1,1.0,0.0,1.1,0,0,1.6,0.16,59.5,4.0,2.0,6.58,2.23,0.04,2.0
Mohamed Elyounoussi,Southampton,Aston Villa,2022-09-16,False,78,0.0,0.1,0.0,0.0,2,2.0,0.0,2.3,0,0,1.6,0.17,62.14,4.0,2.0,6.58,2.23,0.04,1.0
Mohamed Elyounoussi,Southampton,Everton,2022-10-01,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.6,0.16,54.5,4.0,2.0,6.58,2.23,0.04,1.0
Mohamed Elyounoussi,Southampton,Manchester City,2022-10-08,False,24,0.0,0.02,0.0,0.0,1,1.0,0.0,0.2,0,0,1.4,0.15,51.11,4.0,2.0,6.58,2.23,0.04,2.0
Mohamed Elyounoussi,Southampton,West Ham,2022-10-16,True,90,0.0,0.15,0.0,0.22,2,3.0,1.0,7.8,0,0,1.4,0.06,55.0,4.0,2.0,6.58,2.23,0.04,3.0
Mohamed Elyounoussi,Southampton,Bournemouth,2022-10-19,False,90,0.0,0.06,0.0,0.0,3,1.0,0.0,1.5,0,0,1.8,0.06,58.18,4.0,2.0,6.58,2.23,0.04,5.0
Mohamed Elyounoussi,Southampton,Arsenal,2022-10-23,True,90,0.0,0.0,1.0,0.42,5,0.0,2.0,5.9,0,0,2.4,0.25,60.83,4.0,2.0,6.58,2.23,0.04,1.0
Mohamed Elyounoussi,Southampton,Crystal Palace,2022-10-29,False,73,0.0,0.09,0.0,0.0,1,1.0,0.0,3.1,0,0,2.4,0.26,61.77,4.0,2.0,6.58,2.23,0.04,2.0
Mohamed Elyounoussi,Southampton,Newcastle United,2022-11-06,True,90,0.0,0.73,0.0,0.08,2,4.0,1.0,5.8,0,0,2.6,0.41,63.79,4.0,2.0,6.58,2.23,0.04,2.0
Mohamed Elyounoussi,Southampton,Liverpool,2022-11-12,False,90,0.0,0.25,0.0,0.21,2,1.0,3.0,9.0,0,1,2.6,0.43,65.53,4.0,2.0,6.58,2.23,0.04,2.0
