name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Pedro Lomba Neto,Wolves,Leicester City,2022-08-06,False,90,0.0,0.1,0.0,0.06,2,3.0,1.0,9.8,0,0,2.0,0.1,90.0,1.0,1.0,1.64,1.5,0.05,3.0,Wolves,True,Fulham,,-0.3
Pedro Lomba Neto,Wolves,Fulham,2022-08-13,True,78,0.0,0.0,0.0,0.38,3,0.0,1.0,3.5,0,0,2.5,0.05,84.0,1.0,1.0,1.64,1.5,0.05,2.0,Wolves,False,Tottenham,-4.46,-0.03
Pedro Lomba Neto,Wolves,Tottenham,2022-08-20,False,70,0.0,0.02,0.0,0.07,2,1.0,3.0,5.5,0,0,2.33,0.04,79.33,1.0,1.0,1.64,1.5,0.05,2.0,Wolves,True,Newcastle United,-1.53,0.73
Pedro Lomba Neto,Wolves,Newcastle United,2022-08-28,True,83,0.0,0.36,0.0,0.13,2,2.0,1.0,4.7,0,0,2.25,0.12,80.25,1.0,1.0,1.64,1.5,0.05,3.0,Wolves,False,Bournemouth,,0.19
Pedro Lomba Neto,Wolves,Bournemouth,2022-08-31,False,90,0.0,0.1,0.0,0.18,3,3.0,4.0,9.8,0,0,2.4,0.12,82.2,1.0,1.0,1.64,1.5,0.05,3.0,Wolves,True,Southampton,-4.51,-0.38
Pedro Lomba Neto,Wolves,Southampton,2022-09-03,True,81,0.0,0.12,0.0,0.54,3,1.0,2.0,5.4,0,0,2.6,0.12,82.0,1.0,1.0,1.64,1.5,0.05,2.0,Wolves,True,Manchester City,4.97,-1.17
Pedro Lomba Neto,Wolves,Manchester City,2022-09-17,True,85,0.0,0.06,0.0,0.0,2,1.0,0.0,2.1,0,0,2.4,0.13,82.43,1.0,1.0,1.64,1.5,0.05,1.0,Wolves,False,West Ham,0.58,0.14
Pedro Lomba Neto,Wolves,West Ham,2022-10-01,False,23,0.0,0.0,0.0,0.02,1,0.0,1.0,1.2,0,0,2.2,0.13,75.0,1.0,1.0,1.64,1.5,0.05,0.0,Wolves,False,Chelsea,-1.63,-0.72
Pedro Lomba Neto,Wolves,Chelsea,,False,0,,,,,0,,,0.0,0,0,1.8,0.06,66.67,1.0,1.0,1.64,1.5,0.05,0.0,Wolves,True,Nottingham Forest,,
Pedro Lomba Neto,Wolves,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,1.2,0.04,60.0,1.0,1.0,1.64,1.5,0.05,0.0,Wolves,False,Crystal Palace,3.09,0.13
Pedro Lomba Neto,Wolves,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.6,0.01,54.55,1.0,1.0,1.64,1.5,0.05,0.0,Wolves,True,Leeds United,-1.61,-0.79
Pedro Lomba Neto,Wolves,Leeds United,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,50.0,1.0,1.0,1.64,1.5,0.05,0.0,Wolves,False,Brentford,-1.55,-0.55
Pedro Lomba Neto,Wolves,Brentford,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,46.15,1.0,1.0,1.64,1.5,0.05,0.0,Wolves,True,Brighton,5.19,-0.71
Pedro Lomba Neto,Wolves,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,42.86,1.0,1.0,1.64,1.5,0.05,0.0,Wolves,True,Arsenal,1.59,0.36
Pedro Lomba Neto,Wolves,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,40.0,1.0,1.0,1.64,1.5,0.05,0.0,Wolves,False,Everton,-1.05,-0.63
Pedro Lomba Neto,Wolves,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,37.5,1.0,1.0,1.64,1.5,0.05,0.0,Wolves,True,Manchester United,-0.79,0.38
Pedro Lomba Neto,Wolves,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,35.29,1.0,1.0,1.64,1.5,0.05,0.0,Wolves,False,Aston Villa,-2.09,0.59
