name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points
Flynn Downes,West Ham,Manchester City,2022-08-07,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0
Flynn Downes,West Ham,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.5,0.0,0.5,0.0
Flynn Downes,West Ham,Brighton,,True,0,,,,,0,,,0.0,0,0,0.33,0.0,0.33,0.0
Flynn Downes,West Ham,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.25,0.0,0.25,0.0
Flynn Downes,West Ham,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,0.2,0.0
Flynn Downes,West Ham,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.17,0.0
Flynn Downes,West Ham,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.14,0.0
Flynn Downes,West Ham,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.12,1.0
Flynn Downes,West Ham,Fulham,2022-10-09,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.2,0.0,0.22,0.0
Flynn Downes,West Ham,Southampton,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,0.2,2.0
Flynn Downes,West Ham,Liverpool,2022-10-19,False,73,0.0,0.07,0.0,0.0,2,1.0,0.0,2.1,0,0,0.6,0.01,6.82,3.0
Flynn Downes,West Ham,Bournemouth,2022-10-24,True,87,0.0,0.08,0.0,0.0,3,1.0,0.0,2.3,0,0,1.2,0.03,13.5,2.0
Flynn Downes,West Ham,Manchester United,2022-10-30,False,76,0.0,0.0,0.0,0.02,2,0.0,1.0,1.4,0,0,1.6,0.03,18.31,1.0
Flynn Downes,West Ham,Crystal Palace,2022-11-06,True,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,1.6,0.03,18.86,0.0
Flynn Downes,West Ham,Leeds United,,True,0,,,,,0,,,0.0,0,0,1.6,0.03,17.6,0.0
Flynn Downes,West Ham,Arsenal,,False,0,,,,,0,,,0.0,0,0,1.2,0.02,16.5,0.0
Flynn Downes,West Ham,Brentford,,True,0,,,,,0,,,0.0,0,0,0.6,0.0,15.53,1.0
Flynn Downes,West Ham,Leicester City,2023-01-04,False,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,0.4,0.0,15.22,0.0
Flynn Downes,West Ham,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,14.42,1.0
Flynn Downes,West Ham,Everton,2023-01-21,True,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.4,0.0,14.1,1.0
Flynn Downes,West Ham,Newcastle United,2023-02-04,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.6,0.0,13.48,1.0
Flynn Downes,West Ham,Chelsea,2023-02-11,True,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,0.8,0.0,13.91,2.0
Flynn Downes,West Ham,Tottenham,2023-02-19,False,71,0.0,0.0,0.0,0.0,2,0.0,0.0,0.4,0,1,1.0,0.0,16.39,0.0
Flynn Downes,West Ham,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,1.0,0.0,15.71,1.0
Flynn Downes,West Ham,Brighton,2023-03-04,False,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,1.0,0.0,15.68,0.0
Flynn Downes,West Ham,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.8,0.0,15.08,1.0
Flynn Downes,West Ham,Southampton,2023-04-02,True,22,0.0,0.09,0.0,0.0,1,1.0,0.0,0.2,0,0,0.8,0.02,15.33,0.0
Flynn Downes,West Ham,Newcastle United,2023-04-05,True,27,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0,0,0.4,0.02,15.75,1.0
Flynn Downes,West Ham,Fulham,2023-04-08,False,29,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,0.6,0.02,16.21,1.0
Flynn Downes,West Ham,Arsenal,2023-04-16,True,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.6,0.02,15.77,1.0
Flynn Downes,West Ham,Bournemouth,2023-04-23,False,13,0.0,0.08,0.0,0.0,1,1.0,0.0,1.1,0,0,0.8,0.03,15.68,0.0
Flynn Downes,West Ham,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.6,0.02,15.19,0.0
Flynn Downes,West Ham,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.6,0.02,14.73,1.0
Flynn Downes,West Ham,Manchester City,2023-05-03,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,1,0.6,0.02,16.94,1.0
Flynn Downes,West Ham,Manchester United,2023-05-07,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0.6,0.02,16.49,2.0
Flynn Downes,West Ham,Brentford,2023-05-14,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,1,0.8,0.0,18.53,0.0
Flynn Downes,West Ham,Leicester City,,True,0,,,,,0,,,0.0,0,0,0.8,0.0,18.03,2.0
Flynn Downes,West Ham,Leeds United,2023-05-28,False,85,0.0,0.0,0.0,0.03,2,0.0,1.0,0.0,0,1,1.2,0.0,19.79,0.0
