name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Erling Haaland,FWD,Man City,0,6.3,2023-08-19,90,Newcastle United,1,2,True
Erling Haaland,FWD,Man City,0,14.4,2023-08-27,90,Sheffield,1,4,False
Erling Haaland,FWD,Man City,3,13.9,2023-08-11,79,Burnley,1,13,False
Erling Haaland,FWD,Man City,0,6.4,2024-02-24,74,Bournemouth,1,5,False
Erling Haaland,FWD,Man City,0,0.0,2023-12-16,0,Crystal Palace,0,0,True
Erling Haaland,FWD,Man City,1,10.8,2023-11-25,90,Liverpool,1,7,True
Erling Haaland,FWD,Man City,3,20.8,2023-10-29,90,Manchester United,1,16,False
Erling Haaland,FWD,Man City,0,2.4,2023-11-04,45,Bournemouth,1,1,True
Erling Haaland,FWD,Man City,0,6.4,2023-12-06,90,Aston Villa,1,2,False
Erling Haaland,FWD,Man City,0,0.0,2023-12-10,0,Luton,0,0,False
Erling Haaland,FWD,Man City,0,0.0,2024-01-13,0,Newcastle United,0,0,False
Erling Haaland,FWD,Man City,0,0.0,2023-12-30,0,Sheffield,0,0,True
Erling Haaland,FWD,Man City,0,0.0,2023-12-27,0,Everton,0,0,False
Erling Haaland,FWD,Man City,0,6.4,2023-12-03,90,Tottenham,1,7,True
Erling Haaland,FWD,Man City,3,20.3,2023-11-12,90,Chelsea,1,16,False
Erling Haaland,FWD,Man City,0,2.0,2024-01-31,19,Burnley,0,1,True
Erling Haaland,FWD,Man City,3,14.1,2024-02-10,90,Everton,1,13,True
Erling Haaland,FWD,Man City,0,7.9,2024-02-05,85,Brentford,1,5,False
Erling Haaland,FWD,Man City,0,2.2,2024-03-31,90,Arsenal,1,2,True
Erling Haaland,FWD,Man City,0,6.2,2024-03-03,90,Manchester United,1,6,True
Erling Haaland,FWD,Man City,0,5.7,2024-03-10,90,Liverpool,1,2,False
Erling Haaland,FWD,Man City,0,10.3,2024-02-17,90,Chelsea,1,2,True
Erling Haaland,FWD,Man City,2,10.6,2024-02-20,90,Brentford,1,8,True
Erling Haaland,FWD,Man City,0,0.0,2024-04-03,0,Aston Villa,0,0,True
Erling Haaland,FWD,Man City,3,19.8,2023-09-02,90,Fulham,1,20,True
Erling Haaland,FWD,Man City,2,11.1,2024-04-06,90,Crystal Palace,1,8,False
Erling Haaland,FWD,Man City,0,17.4,2023-09-16,90,West Ham,1,6,False
Erling Haaland,FWD,Man City,0,5.9,2023-09-23,90,Nottingham Forest,1,6,True
Erling Haaland,FWD,Man City,0,3.8,2023-10-08,90,Arsenal,1,2,False
Erling Haaland,FWD,Man City,1,11.9,2024-04-13,80,Luton,1,10,True
Erling Haaland,FWD,Man City,2,6.6,2023-10-21,90,Brighton,1,8,True
Erling Haaland,FWD,Man City,0,4.6,2023-09-30,90,Wolverhampton,1,2,False
Erling Haaland,FWD,Man City,3,30.2,2024-05-04,82,Wolverhampton,1,21,True
Erling Haaland,FWD,Man City,0,3.1,2024-05-19,90,West Ham,1,2,True
Erling Haaland,FWD,Man City,0,7.6,2024-04-28,28,Nottingham Forest,0,5,False
Erling Haaland,FWD,Man City,0,0.0,2024-04-25,0,Brighton,0,0,False
Erling Haaland,FWD,Man City,0,1.9,2024-05-11,81,Fulham,1,2,False
Erling Haaland,FWD,Man City,3,12.3,2024-05-14,90,Tottenham,1,13,False
