name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,starts,total_points,was_home
Jordan Pickford,GK,Everton,0,0,3.11,4,2023-08-20,90,Aston Villa,0,0,3,1,0,False
Jordan Pickford,GK,Everton,0,0,1.5,1,2023-08-12,90,Fulham,0,0,1,1,2,True
Jordan Pickford,GK,Everton,0,0,1.16,1,2023-08-26,90,Wolverhampton,0,0,2,1,2,True
Jordan Pickford,GK,Everton,0,0,1.25,1,2024-02-24,90,Brighton,0,0,6,1,4,False
Jordan Pickford,GK,Everton,0,1,0.77,0,2023-12-16,90,Burnley,0,0,2,1,6,False
Jordan Pickford,GK,Everton,0,0,2.18,3,2023-11-26,90,Manchester United,0,0,1,1,1,True
Jordan Pickford,GK,Everton,0,0,1.34,2,2023-12-23,90,Tottenham,0,0,4,1,2,False
Jordan Pickford,GK,Everton,0,1,0.66,0,2023-10-29,90,West Ham,0,0,2,1,5,False
Jordan Pickford,GK,Everton,0,0,0.53,1,2023-11-04,90,Brighton,0,0,2,1,2,True
Jordan Pickford,GK,Everton,3,1,0.93,0,2023-12-10,90,Chelsea,0,0,4,1,10,True
Jordan Pickford,GK,Everton,0,1,1.58,0,2023-12-07,90,Newcastle United,0,0,3,1,7,True
Jordan Pickford,GK,Everton,2,1,1.11,0,2024-01-14,90,Aston Villa,0,0,4,1,9,True
Jordan Pickford,GK,Everton,0,0,2.6,3,2023-12-27,90,Manchester City,0,0,6,1,2,True
Jordan Pickford,GK,Everton,0,0,2.06,3,2023-12-30,90,Wolverhampton,0,0,4,1,2,False
Jordan Pickford,GK,Everton,1,1,0.71,0,2023-12-02,90,Nottingham Forest,0,0,2,1,7,False
Jordan Pickford,GK,Everton,0,0,2.24,2,2023-11-11,90,Crystal Palace,0,0,3,1,2,False
Jordan Pickford,GK,Everton,3,1,1.71,0,2024-01-30,90,Fulham,0,0,5,1,10,False
Jordan Pickford,GK,Everton,0,0,1.63,2,2024-02-10,90,Manchester City,0,0,1,1,1,False
Jordan Pickford,GK,Everton,0,0,0.98,2,2024-02-03,90,Tottenham,0,0,4,1,2,True
Jordan Pickford,GK,Everton,0,0,1.56,2,2024-03-30,90,Bournemouth,0,0,3,1,2,False
Jordan Pickford,GK,Everton,0,0,1.87,3,2024-03-02,90,West Ham,0,0,2,1,0,True
Jordan Pickford,GK,Everton,0,0,2.56,2,2024-03-09,90,Manchester United,0,0,6,1,3,False
Jordan Pickford,GK,Everton,1,0,0.62,1,2024-02-19,90,Crystal Palace,0,0,2,1,3,True
Jordan Pickford,GK,Everton,0,0,2.54,1,2024-04-02,90,Newcastle United,0,0,4,1,3,False
Jordan Pickford,GK,Everton,0,0,1.24,2,2023-09-02,90,Sheffield,1,0,6,1,1,False
Jordan Pickford,GK,Everton,0,0,1.02,1,2023-09-17,90,Arsenal,0,0,3,1,3,True
Jordan Pickford,GK,Everton,2,1,0.46,0,2024-04-06,90,Burnley,0,0,1,1,8,True
Jordan Pickford,GK,Everton,0,0,1.04,1,2023-09-23,90,Brentford,0,0,1,1,2,False
Jordan Pickford,GK,Everton,2,1,0.72,0,2023-10-07,90,Bournemouth,0,0,3,1,9,True
Jordan Pickford,GK,Everton,0,0,2.24,2,2023-10-21,90,Liverpool,0,0,4,1,2,False
Jordan Pickford,GK,Everton,0,0,2.96,6,2024-04-15,90,Chelsea,0,0,4,1,0,False
Jordan Pickford,GK,Everton,0,0,0.89,2,2023-09-30,90,Luton,0,0,0,1,1,True
Jordan Pickford,GK,Everton,0,0,0.96,1,2024-05-03,90,Luton,0,0,4,1,3,False
Jordan Pickford,GK,Everton,0,0,2.89,2,2024-05-19,90,Arsenal,0,0,4,1,1,False
Jordan Pickford,GK,Everton,3,1,0.84,0,2024-04-27,90,Brentford,0,0,4,1,10,True
Jordan Pickford,GK,Everton,1,1,0.85,0,2024-04-21,90,Nottingham Forest,0,0,3,1,8,True
Jordan Pickford,GK,Everton,2,1,2.06,0,2024-04-24,90,Liverpool,0,0,7,1,10,True
Jordan Pickford,GK,Everton,2,1,0.64,0,2024-05-11,90,Sheffield,0,0,1,1,8,True
