name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-02-24,0,Newcastle United,69,0,0,True
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-03-31,0,Manchester City,117,0,0,False
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-02-11,0,West Ham,0,0,0,False
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-03-04,0,Sheffield,86,0,0,False
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-03-09,0,Brentford,97,0,0,True
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-02-17,0,Burnley,38,0,0,False
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-04-03,0,Luton,124,0,0,True
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-04-06,0,Brighton,129,0,0,False
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-04-14,0,Aston Villa,147,0,0,True
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-05-04,0,Bournemouth,180,0,0,True
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-04-28,0,Tottenham,165,0,0,False
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-05-19,0,Everton,221,0,0,True
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-04-20,0,Wolverhampton,160,0,0,False
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-04-23,0,Chelsea,160,0,0,True
Mauro Bandeira,MID,Arsenal,0,0,0,0.0,2024-05-12,0,Manchester United,200,0,0,False
