name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Glen Rea,MID,Luton,0,0,0,0.0,2024-03-16,0,Nottingham Forest,2018,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2023-08-12,0,Brighton,5543,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2023-08-25,0,Chelsea,5063,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2023-12-23,0,Newcastle United,2301,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2023-10-29,0,Aston Villa,2792,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2023-11-05,0,Liverpool,2701,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2023-12-10,0,Manchester City,2394,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2023-11-11,0,Manchester United,2598,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2023-12-05,0,Arsenal,2433,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2023-12-02,0,Brentford,2462,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2023-11-25,0,Crystal Palace,2505,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2023-12-30,0,Chelsea,2231,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2023-12-26,0,Sheffield,2261,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2024-01-12,0,Burnley,2157,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2024-01-30,0,Brighton,2123,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2024-02-03,0,Newcastle United,2113,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2024-03-02,0,Aston Villa,2044,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2024-02-10,0,Sheffield,2087,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2024-03-30,0,Tottenham,2017,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2024-03-09,0,Crystal Palace,2032,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2024-03-13,0,Bournemouth,2032,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2024-02-18,0,Manchester United,2074,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2024-02-21,0,Liverpool,2074,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2024-04-03,0,Arsenal,2017,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2024-04-06,0,Bournemouth,2006,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2023-09-01,0,West Ham,4745,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2023-09-23,0,Wolverhampton,3728,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2023-10-07,0,Tottenham,3095,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2023-09-16,0,Fulham,4203,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2023-10-21,0,Nottingham Forest,2920,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2024-04-13,0,Manchester City,2002,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2024-05-03,0,Everton,1979,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2023-09-30,0,Everton,3333,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2023-10-03,0,Burnley,3333,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2024-05-19,0,Fulham,1954,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2024-04-27,0,Wolverhampton,1983,0,0,False
Glen Rea,MID,Luton,0,0,0,0.0,2024-04-20,0,Brentford,1993,0,0,True
Glen Rea,MID,Luton,0,0,0,0.0,2024-05-11,0,West Ham,1966,0,0,False
