name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Jamie Donley,FWD,Spurs,0,0.0,2024-03-16,0,Fulham,5347,0,0,False
Jamie Donley,FWD,Spurs,0,0.0,2023-12-23,0,Everton,4978,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2023-10-27,0,Crystal Palace,2332,0,0,False
Jamie Donley,FWD,Spurs,0,0.0,2023-12-31,0,Bournemouth,4874,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2023-11-06,0,Chelsea,2888,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2023-11-26,0,Aston Villa,3941,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2023-11-11,0,Wolverhampton,3590,0,0,False
Jamie Donley,FWD,Spurs,0,0.0,2023-12-15,0,Nottingham Forest,5052,0,0,False
Jamie Donley,FWD,Spurs,0,0.0,2023-12-10,1,Newcastle United,4882,0,1,True
Jamie Donley,FWD,Spurs,0,0.0,2023-12-07,0,West Ham,4821,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2023-12-28,0,Brighton,4986,0,0,False
Jamie Donley,FWD,Spurs,0,0.3,2023-12-03,1,Manchester City,4405,0,1,False
Jamie Donley,FWD,Spurs,0,0.0,2024-02-10,0,Brighton,4740,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2024-01-14,0,Manchester United,4683,0,0,False
Jamie Donley,FWD,Spurs,0,0.0,2024-01-31,1,Brentford,4715,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2024-03-30,0,Luton,5428,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2024-02-03,0,Everton,4717,0,0,False
Jamie Donley,FWD,Spurs,0,0.0,2024-03-02,0,Crystal Palace,5314,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2024-03-10,0,Aston Villa,5317,0,0,False
Jamie Donley,FWD,Spurs,0,0.0,2024-02-17,0,Wolverhampton,5160,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2024-04-02,0,West Ham,5451,0,0,False
Jamie Donley,FWD,Spurs,0,0.0,2024-04-07,0,Nottingham Forest,5440,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2024-04-13,0,Newcastle United,5504,0,0,False
Jamie Donley,FWD,Spurs,0,0.0,2024-04-28,0,Arsenal,5465,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2024-05-02,0,Chelsea,5465,0,0,False
Jamie Donley,FWD,Spurs,0,0.0,2023-10-07,0,Luton,881,0,0,False
Jamie Donley,FWD,Spurs,0,0.0,2023-09-30,0,Liverpool,0,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2023-10-23,0,Fulham,1675,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2024-05-05,0,Liverpool,5479,0,0,False
Jamie Donley,FWD,Spurs,0,0.0,2024-05-19,0,Sheffield,5637,0,0,False
Jamie Donley,FWD,Spurs,0,0.0,2024-05-11,0,Burnley,5565,0,0,True
Jamie Donley,FWD,Spurs,0,0.0,2024-05-14,0,Manchester City,5565,0,0,True
