name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2024-03-17,0,West Ham,0,161900,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-08-20,0,Everton,0,125410,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-08-27,0,Burnley,0,121502,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-08-12,0,Newcastle United,0,118764,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-11-26,0,Tottenham,0,103951,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,1.55,1,1.0,2024-02-24,45,Nottingham Forest,0,177145,0,1,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-12-30,0,Burnley,0,99380,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-10-29,0,Luton,0,106072,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-11-12,0,Fulham,0,104305,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-12-09,0,Arsenal,0,104674,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-12-06,0,Manchester City,0,104896,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-11-05,0,Nottingham Forest,0,105106,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-12-22,0,Sheffield,0,100819,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-12-26,0,Manchester United,0,100918,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-12-03,0,Bournemouth,0,104092,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2024-03-10,0,Tottenham,0,169845,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2024-03-30,0,Wolverhampton,0,175623,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2024-01-30,0,Newcastle United,0,92904,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2024-02-03,0,Sheffield,0,99522,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2024-01-14,0,Everton,0,94367,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2024-02-11,0,Manchester United,0,113758,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-12-17,0,Brentford,0,103129,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2024-03-02,0,Luton,0,168893,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2024-02-17,0,Fulham,0,205785,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,1.0,1,0.5,2024-04-03,26,Manchester City,0,185965,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2024-04-06,0,Brentford,0,192012,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2024-04-14,0,Arsenal,0,201391,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2024-04-27,0,Chelsea,0,208585,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2024-04-21,0,Bournemouth,0,211957,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-09-03,0,Liverpool,0,114156,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.05,0,0.1,2024-05-05,1,Brighton,0,214707,0,1,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-09-16,0,Crystal Palace,0,111359,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,2.16,4,0.4,2024-05-19,67,Crystal Palace,0,254740,1,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.13,0,3.1,2024-05-13,10,Liverpool,0,235976,0,4,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-09-30,0,Brighton,0,105147,0,0,True
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-09-24,0,Chelsea,0,107935,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-10-08,0,Wolverhampton,0,104465,0,0,False
Calum Chambers,DEF,Aston Villa,0,0,0.0,0,0.0,2023-10-22,0,West Ham,0,105319,0,0,True
