name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-03-16,0,Brentford,0,0,0,28104,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-08-27,0,Aston Villa,0,0,0,22118,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-12-23,0,Fulham,0,0,0,30983,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-12-05,0,Wolverhampton,0,0,0,23276,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-08-11,0,Manchester City,0,0,0,20116,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-12-30,0,Aston Villa,0,0,0,29183,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-12-26,0,Liverpool,0,0,0,29558,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-11-04,0,Crystal Palace,0,0,0,19366,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-02-24,0,Crystal Palace,0,0,0,27596,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-12-16,0,Everton,0,0,0,30959,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-10-28,0,Bournemouth,0,0,0,19492,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-01-31,0,Manchester City,0,0,0,27724,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-11-11,0,Arsenal,0,0,0,19178,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-03-03,0,Bournemouth,0,0,0,27094,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-01-12,0,Luton,0,0,0,28089,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-02-03,0,Fulham,0,0,0,27637,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-03-10,0,West Ham,0,0,0,26710,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-11-25,0,West Ham,0,0,0,19101,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-12-09,0,Brighton,0,0,0,27092,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-12-02,0,Sheffield,0,0,0,18845,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-03-30,0,Chelsea,0,0,0,26627,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-02-10,0,Liverpool,0,0,0,27695,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-02-17,0,Arsenal,0,0,0,27976,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-04-02,0,Wolverhampton,0,0,0,26433,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-04-06,0,Everton,0,0,0,26262,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-04-13,0,Brighton,0,0,0,26420,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-04-27,0,Manchester United,0,0,0,25848,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-05-04,0,Newcastle United,0,0,0,25694,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-04-20,0,Sheffield,0,0,0,26038,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-09-02,0,Tottenham,0,0,0,21656,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-05-11,0,Tottenham,0,0,0,25239,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2024-05-19,0,Nottingham Forest,0,0,0,25047,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-09-23,0,Manchester United,0,0,0,21061,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-09-18,0,Nottingham Forest,0,0,0,21462,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-10-07,0,Chelsea,0,0,0,20053,0,0,True
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-09-30,0,Newcastle United,0,0,0,20643,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-10-03,0,Luton,0,0,0,20643,0,0,False
Lawrence Vigouroux,GK,Burnley,0,0,0.0,0,2023-10-21,0,Brentford,0,0,0,19870,0,0,False
