name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-02-25,0,Sheffield,347,0,0,True
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2023-12-24,0,Chelsea,167,0,0,True
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2023-12-30,0,Everton,202,0,0,True
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2023-12-09,0,Nottingham Forest,108,0,0,True
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2023-12-17,0,West Ham,151,0,0,False
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2023-12-05,0,Burnley,75,0,0,True
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2023-12-27,0,Brentford,192,0,0,False
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2023-12-02,0,Arsenal,0,0,0,False
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-02-01,0,Manchester United,239,0,0,True
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-02-10,0,Brentford,278,0,0,True
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-01-22,0,Brighton,224,0,0,False
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-02-04,0,Chelsea,248,0,0,False
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-03-02,0,Newcastle United,336,0,0,False
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-03-30,0,Aston Villa,359,0,0,False
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-03-09,0,Fulham,337,0,0,True
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-02-17,0,Tottenham,307,0,0,False
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-04-02,0,Burnley,370,0,0,False
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-04-06,0,West Ham,377,0,0,True
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-04-13,0,Nottingham Forest,391,0,0,False
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-04-27,0,Luton,408,0,0,True
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-05-19,0,Liverpool,474,0,0,False
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-05-04,0,Manchester City,416,0,0,False
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-04-20,0,Arsenal,407,0,0,True
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-04-24,0,Bournemouth,407,0,0,True
Matthew Whittingham,MID,Wolves,0,0,0,0.0,2024-05-11,0,Crystal Palace,454,0,0,True
