name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-03-16,0,Luton,1541,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-08-18,0,Sheffield,3276,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-02-24,0,Aston Villa,1553,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-08-26,0,Manchester United,2973,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-08-12,0,Arsenal,3080,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-12-15,0,Tottenham,1638,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-12-23,0,Bournemouth,1632,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-11-05,0,Aston Villa,1769,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-10-29,0,Liverpool,1808,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-11-12,0,West Ham,1729,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-12-09,0,Wolverhampton,1656,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-12-06,0,Fulham,1664,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-12-30,0,Manchester United,1610,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-11-25,0,Brighton,1692,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-12-02,0,Everton,1678,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-12-26,0,Newcastle United,1623,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-01-20,0,Brentford,1587,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-01-30,0,Arsenal,1580,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-02-04,0,Bournemouth,1579,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-03-02,0,Liverpool,1547,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-02-10,0,Newcastle United,1569,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-03-30,0,Crystal Palace,1540,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-03-10,0,Brighton,1543,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-02-17,0,West Ham,1560,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-04-02,0,Fulham,1540,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-04-07,0,Tottenham,1538,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-09-02,0,Chelsea,2790,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-09-23,0,Manchester City,2368,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-09-18,0,Burnley,2675,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-10-07,0,Crystal Palace,1962,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-04-13,0,Wolverhampton,1535,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-10-21,0,Luton,1869,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-05-04,0,Sheffield,1533,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2023-10-01,0,Brentford,2097,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-05-19,0,Burnley,1528,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-04-28,0,Manchester City,1532,0,0,True
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-04-21,0,Everton,1532,0,0,False
Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0.0,2024-05-11,0,Chelsea,1529,0,0,True
