name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Max Kilman,DEF,Wolves,0,0,2.27,4,2.3,2023-08-19,90,Brighton,0,71470,1,-1,True
Max Kilman,DEF,Wolves,0,0,1.46,1,6.6,2023-08-14,90,Manchester United,0,66513,1,2,False
Max Kilman,DEF,Wolves,0,1,0.58,0,2.5,2024-02-25,90,Sheffield,0,272599,1,6,True
Max Kilman,DEF,Wolves,2,1,1.2,0,3.7,2023-08-26,90,Everton,0,63863,1,8,False
Max Kilman,DEF,Wolves,0,0,1.14,3,4.9,2023-12-17,90,West Ham,0,78806,1,1,False
Max Kilman,DEF,Wolves,0,0,2.05,1,2.6,2023-12-24,90,Chelsea,0,75305,1,2,True
Max Kilman,DEF,Wolves,0,0,2.17,2,2.9,2023-10-28,90,Newcastle United,0,66263,1,1,True
Max Kilman,DEF,Wolves,0,0,1.06,2,3.1,2023-11-04,90,Sheffield,0,73440,1,1,False
Max Kilman,DEF,Wolves,0,0,0.7,1,1.3,2023-11-11,90,Tottenham,0,69981,1,2,True
Max Kilman,DEF,Wolves,0,0,2.84,3,3.9,2023-11-27,90,Fulham,0,72886,1,1,False
Max Kilman,DEF,Wolves,1,1,0.46,0,8.2,2023-12-30,90,Everton,0,73601,1,13,True
Max Kilman,DEF,Wolves,0,0,0.79,1,3.5,2023-12-09,90,Nottingham Forest,0,83634,1,2,True
Max Kilman,DEF,Wolves,0,1,0.83,0,1.8,2023-12-05,90,Burnley,0,80367,1,5,True
Max Kilman,DEF,Wolves,0,0,2.16,1,3.6,2023-12-27,90,Brentford,0,74964,1,1,False
Max Kilman,DEF,Wolves,0,0,2.89,2,1.3,2023-12-02,90,Arsenal,0,71478,1,1,False
Max Kilman,DEF,Wolves,0,0,2.74,4,10.4,2024-02-01,90,Manchester United,0,96058,1,6,True
Max Kilman,DEF,Wolves,0,1,1.25,0,2.3,2024-01-22,90,Brighton,0,94213,1,5,False
Max Kilman,DEF,Wolves,0,0,1.94,2,4.1,2024-02-10,90,Brentford,0,119753,1,1,True
Max Kilman,DEF,Wolves,0,0,1.88,2,1.7,2024-02-04,90,Chelsea,0,100300,1,1,False
Max Kilman,DEF,Wolves,0,0,2.19,3,1.1,2024-03-02,90,Newcastle United,0,215131,1,1,False
Max Kilman,DEF,Wolves,0,0,0.98,2,1.1,2024-03-30,90,Aston Villa,0,190827,1,0,False
Max Kilman,DEF,Wolves,0,0,2.7,1,2.8,2024-03-09,90,Fulham,0,211832,1,2,True
Max Kilman,DEF,Wolves,0,0,1.71,1,1.8,2024-02-17,90,Tottenham,0,119740,1,2,False
Max Kilman,DEF,Wolves,0,0,0.98,1,5.9,2024-04-02,90,Burnley,0,202573,1,2,False
Max Kilman,DEF,Wolves,0,0,1.13,2,2.4,2024-04-06,90,West Ham,0,199478,1,1,True
Max Kilman,DEF,Wolves,0,0,2.13,3,1.7,2023-09-03,90,Crystal Palace,0,67387,1,1,False
Max Kilman,DEF,Wolves,0,0,2.55,3,1.5,2023-09-16,90,Liverpool,0,66239,1,1,True
Max Kilman,DEF,Wolves,0,0,1.65,1,3.3,2023-10-08,90,Aston Villa,0,66727,1,2,True
Max Kilman,DEF,Wolves,0,0,1.9,2,4.2,2024-04-13,90,Nottingham Forest,0,211748,1,1,False
Max Kilman,DEF,Wolves,0,0,2.17,1,6.3,2023-09-23,90,Luton,0,83394,1,2,False
Max Kilman,DEF,Wolves,0,0,0.61,1,4.7,2023-10-21,90,Bournemouth,0,75113,1,1,False
Max Kilman,DEF,Wolves,0,0,0.87,1,1.9,2023-09-30,90,Manchester City,0,68576,1,2,True
Max Kilman,DEF,Wolves,0,0,3.57,5,2.0,2024-05-04,90,Manchester City,0,227932,1,0,False
Max Kilman,DEF,Wolves,0,0,5.24,2,4.4,2024-05-19,90,Liverpool,0,180355,1,1,False
Max Kilman,DEF,Wolves,0,0,0.59,1,3.5,2024-04-27,90,Luton,0,250318,1,2,True
Max Kilman,DEF,Wolves,0,0,1.21,2,3.7,2024-04-20,90,Arsenal,0,319536,1,0,True
Max Kilman,DEF,Wolves,0,0,1.88,1,4.6,2024-04-24,90,Bournemouth,0,319536,1,2,True
Max Kilman,DEF,Wolves,0,0,2.7,3,2.6,2024-05-11,90,Crystal Palace,0,194561,1,1,True
