name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2023-12-17,0,Manchester United,0,0,0,96,0,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2023-12-23,0,Arsenal,0,0,0,140,0,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-01-01,0,Newcastle United,0,0,0,212,0,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2023-12-06,0,Sheffield,0,0,0,0,0,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2023-12-09,0,Crystal Palace,0,0,0,59,0,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2023-12-26,0,Burnley,0,0,0,166,0,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-01-31,0,Chelsea,0,0,0,219,0,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-01-21,0,Bournemouth,0,0,0,243,0,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-02-04,0,Arsenal,0,0,0,215,0,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-02-10,0,Burnley,0,0,0,202,0,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-03-02,0,Nottingham Forest,0,0,0,192,0,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-03-31,0,Brighton,0,0,0,192,0,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-03-10,0,Manchester City,0,0,0,192,0,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-02-17,0,Brentford,0,0,0,195,0,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-02-21,0,Luton,0,0,0,195,0,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-04-04,0,Sheffield,0,0,0,190,0,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-04-07,0,Manchester United,0,0,0,189,0,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-04-14,0,Crystal Palace,0,0,0,186,0,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-05-05,0,Tottenham,0,0,0,177,0,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-05-19,0,Wolverhampton,0,0,0,177,0,0,True
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-04-27,0,West Ham,0,0,0,179,0,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-04-21,0,Fulham,0,0,0,180,0,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-04-24,0,Everton,0,0,0,180,0,0,False
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,0,0,0.0,0,2024-05-13,0,Aston Villa,0,0,0,177,0,0,False
