name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-08-21,0,Crystal Palace,0,34540,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-02-24,0,Newcastle United,0,39369,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-08-12,0,Nottingham Forest,0,29866,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-08-26,0,Fulham,0,34131,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-12-17,0,Brighton,0,44654,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-12-23,0,Liverpool,0,44095,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-10-28,0,Sheffield,0,44333,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-11-04,0,Newcastle United,0,44923,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-11-11,0,Burnley,0,44587,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-11-25,0,Brentford,0,44795,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-12-31,0,Fulham,0,43546,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-12-09,0,Aston Villa,0,44812,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-12-05,0,Luton,0,44283,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-12-28,0,West Ham,0,43810,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-12-02,0,Wolverhampton,0,44385,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-01-30,0,Nottingham Forest,0,40683,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.13,0,0.1,2024-02-11,13,West Ham,0,40053,0,1,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-01-20,0,Crystal Palace,0,41328,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-02-04,0,Liverpool,0,40357,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-03-31,0,Manchester City,0,48014,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.11,0,0.3,2024-03-04,25,Sheffield,0,41624,0,1,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-03-09,0,Brentford,0,43401,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.15,0,0.2,2024-02-17,21,Burnley,0,40285,0,1,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-04-03,0,Luton,0,49843,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-04-06,0,Brighton,0,51136,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-09-03,0,Manchester United,0,33330,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-09-17,0,Everton,0,35814,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-04-14,0,Aston Villa,0,52868,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-10-08,0,Manchester City,0,40781,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-09-24,0,Tottenham,0,37398,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-10-21,0,Chelsea,0,42211,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2023-09-30,0,Bournemouth,0,39333,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-05-04,0,Bournemouth,0,52309,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-05-19,0,Everton,0,57073,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-04-28,0,Tottenham,0,52421,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-04-20,0,Wolverhampton,0,51935,0,0,False
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-04-23,0,Chelsea,0,51935,0,0,True
Cédric Alves Soares,DEF,Arsenal,0,0,0.0,0,0.0,2024-05-12,0,Manchester United,0,60786,0,0,False
