name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-08-21,0,Crystal Palace,0,0,0,17320,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-02-24,0,Newcastle United,0,0,0,7953,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-08-12,0,Nottingham Forest,0,0,0,14124,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-08-26,0,Fulham,0,0,0,15104,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-12-17,0,Brighton,0,0,0,8808,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-12-23,0,Liverpool,0,0,0,8700,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-10-28,0,Sheffield,0,0,0,10175,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-11-04,0,Newcastle United,0,0,0,9929,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-12-09,0,Aston Villa,0,0,0,8983,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-12-05,0,Luton,0,0,0,9100,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-11-11,0,Burnley,0,0,0,9720,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-12-02,0,Wolverhampton,0,0,0,9270,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-11-25,0,Brentford,0,0,0,9481,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-12-31,0,Fulham,0,0,0,8531,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-01-30,0,Nottingham Forest,0,0,0,8225,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-12-28,0,West Ham,0,0,0,8638,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-01-20,0,Crystal Palace,0,0,0,8311,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-02-04,0,Liverpool,0,0,0,8194,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-03-04,0,Sheffield,0,0,0,7923,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-02-11,0,West Ham,0,0,0,8149,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-03-31,0,Manchester City,0,0,0,7794,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-03-09,0,Brentford,0,0,0,7866,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-02-17,0,Burnley,0,0,0,8050,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-04-03,0,Luton,0,0,0,7762,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-04-06,0,Brighton,0,0,0,7727,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-09-03,0,Manchester United,0,0,0,13613,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-09-24,0,Tottenham,0,0,0,11983,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-10-08,0,Manchester City,0,0,0,10864,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-09-17,0,Everton,0,0,0,12616,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-10-21,0,Chelsea,0,0,0,10504,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-04-14,0,Aston Villa,0,0,0,7682,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-05-04,0,Bournemouth,0,0,0,7555,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2023-09-30,0,Bournemouth,0,0,0,11322,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-05-19,0,Everton,0,0,0,7460,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-04-28,0,Tottenham,0,0,0,7590,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-04-20,0,Wolverhampton,0,0,0,7609,0,0,False
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-04-23,0,Chelsea,0,0,0,7609,0,0,True
Rúnar Alex Rúnarsson,GK,Arsenal,0,0,0.0,0,2024-05-12,0,Manchester United,0,0,0,7507,0,0,False
