name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Dominic Calvert-Lewin,FWD,Everton,0,0.3,2023-08-20,37,Aston Villa,1,1,False
Dominic Calvert-Lewin,FWD,Everton,0,3.0,2023-12-16,81,Burnley,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,0.0,2023-08-12,0,Fulham,0,0,True
Dominic Calvert-Lewin,FWD,Everton,0,0.0,2023-08-26,0,Wolverhampton,0,0,True
Dominic Calvert-Lewin,FWD,Everton,0,7.0,2023-11-26,81,Manchester United,1,2,True
Dominic Calvert-Lewin,FWD,Everton,0,1.4,2024-02-24,67,Brighton,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,0.7,2023-11-04,89,Brighton,1,2,True
Dominic Calvert-Lewin,FWD,Everton,0,4.9,2023-12-23,90,Tottenham,1,2,False
Dominic Calvert-Lewin,FWD,Everton,3,7.7,2023-10-29,88,West Ham,1,9,False
Dominic Calvert-Lewin,FWD,Everton,0,6.0,2023-12-30,73,Wolverhampton,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,2.7,2024-01-14,62,Aston Villa,1,2,True
Dominic Calvert-Lewin,FWD,Everton,0,2.6,2023-12-10,66,Chelsea,1,5,True
Dominic Calvert-Lewin,FWD,Everton,0,13.2,2023-12-07,84,Newcastle United,1,1,True
Dominic Calvert-Lewin,FWD,Everton,0,0.0,2023-12-02,0,Nottingham Forest,0,0,False
Dominic Calvert-Lewin,FWD,Everton,0,0.3,2023-12-27,25,Manchester City,0,1,True
Dominic Calvert-Lewin,FWD,Everton,0,5.7,2024-02-03,84,Tottenham,1,5,True
Dominic Calvert-Lewin,FWD,Everton,0,0.8,2024-02-10,77,Manchester City,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,4.7,2024-01-30,80,Fulham,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,1.9,2023-11-11,76,Crystal Palace,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,4.4,2024-03-30,90,Bournemouth,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,3.9,2024-03-02,16,West Ham,0,1,True
Dominic Calvert-Lewin,FWD,Everton,0,3.8,2024-02-19,90,Crystal Palace,1,2,True
Dominic Calvert-Lewin,FWD,Everton,0,2.2,2024-03-09,29,Manchester United,0,1,False
Dominic Calvert-Lewin,FWD,Everton,1,6.8,2024-04-02,29,Newcastle United,0,6,False
Dominic Calvert-Lewin,FWD,Everton,3,10.2,2024-04-06,82,Burnley,1,9,True
Dominic Calvert-Lewin,FWD,Everton,0,0.0,2024-04-15,0,Chelsea,0,0,False
Dominic Calvert-Lewin,FWD,Everton,0,0.0,2023-09-02,0,Sheffield,0,0,False
Dominic Calvert-Lewin,FWD,Everton,0,1.7,2023-09-17,24,Arsenal,0,1,True
Dominic Calvert-Lewin,FWD,Everton,0,0.0,2024-04-27,0,Brentford,0,0,True
Dominic Calvert-Lewin,FWD,Everton,2,9.5,2024-05-03,79,Luton,1,8,False
Dominic Calvert-Lewin,FWD,Everton,0,5.9,2023-09-23,27,Brentford,0,5,False
Dominic Calvert-Lewin,FWD,Everton,0,2.9,2024-05-19,74,Arsenal,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,2.0,2023-10-07,82,Bournemouth,1,2,True
Dominic Calvert-Lewin,FWD,Everton,0,3.9,2023-10-21,60,Liverpool,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,3.1,2024-04-21,66,Nottingham Forest,1,2,True
Dominic Calvert-Lewin,FWD,Everton,0,12.0,2024-04-24,90,Liverpool,1,6,True
Dominic Calvert-Lewin,FWD,Everton,0,10.8,2023-09-30,90,Luton,1,6,True
Dominic Calvert-Lewin,FWD,Everton,0,8.8,2024-05-11,78,Sheffield,1,4,True
