name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-03-16,0,Burnley,576,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-08-19,0,Fulham,1149,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-02-26,0,West Ham,584,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-08-13,0,Tottenham,1426,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-12-30,0,Crystal Palace,627,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-10-28,0,Chelsea,694,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-11-12,0,Liverpool,669,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-08-26,0,Crystal Palace,1004,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-11-25,0,Arsenal,660,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-12-09,0,Sheffield,647,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-12-17,0,Aston Villa,640,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-11-04,0,West Ham,686,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-12-06,0,Brighton,650,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-12-27,0,Wolverhampton,632,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-02-10,0,Wolverhampton,592,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-12-02,0,Luton,654,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-01-20,0,Nottingham Forest,612,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-01-31,0,Tottenham,603,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-03-02,0,Chelsea,583,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-03-30,0,Manchester United,575,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-03-09,0,Arsenal,579,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-02-05,0,Manchester City,599,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-02-17,0,Liverpool,588,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-02-20,0,Manchester City,588,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-04-03,0,Brighton,575,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-04-06,0,Aston Villa,573,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-04-13,0,Sheffield,573,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-09-02,0,Bournemouth,912,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-04-27,0,Everton,570,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-09-16,0,Newcastle United,853,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-10-07,0,Manchester United,736,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-09-23,0,Everton,816,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-10-01,0,Nottingham Forest,771,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-05-19,0,Newcastle United,569,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-05-04,0,Fulham,569,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2023-10-21,0,Burnley,719,0,0,True
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-04-20,0,Luton,572,0,0,False
Halil Dervişoğlu,FWD,Brentford,0,0.0,2024-05-11,0,Bournemouth,569,0,0,False
