name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2.04,1,5.4,2024-03-17,90,West Ham,0,222141,1,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0.68,0,1.6,2023-08-20,90,Everton,0,105680,1,6,True
Ezri Konsa Ngoyo,DEF,Aston Villa,2,1,0.83,0,3.5,2023-12-06,90,Manchester City,0,134886,1,8,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.73,1,1.7,2023-08-27,90,Burnley,0,107133,1,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,3.44,5,1.5,2023-08-12,90,Newcastle United,0,102941,1,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.56,1,2.7,2023-12-22,90,Sheffield,0,298755,1,2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.98,2,3.4,2023-12-30,90,Burnley,0,348013,1,0,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.41,2,2.5,2023-11-05,90,Nottingham Forest,0,131992,1,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2.54,3,3.0,2024-01-30,90,Newcastle United,0,343903,1,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1.04,3,2.1,2023-12-26,90,Manchester United,0,307994,1,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.48,1,4.1,2023-10-29,90,Luton,0,127075,1,2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.93,1,1.3,2023-11-12,90,Fulham,0,139992,1,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,0,0.0,2024-02-24,0,Nottingham Forest,0,150697,0,0,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.51,1,4.3,2023-12-17,90,Brentford,0,193562,1,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2.28,2,1.8,2024-03-02,90,Luton,0,150499,1,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.24,0,4.7,2024-02-03,58,Sheffield,0,353377,1,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2.32,1,1.1,2023-11-26,90,Tottenham,0,140239,1,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,1.25,0,0.9,2023-12-09,65,Arsenal,0,143199,1,6,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,1.13,0,2.1,2024-01-14,90,Everton,0,340724,1,6,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1.86,2,2.4,2023-12-03,73,Bournemouth,0,141487,1,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,3,1,1.49,0,6.3,2024-03-30,90,Wolverhampton,0,159972,1,15,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,0,0.0,2024-02-11,0,Manchester United,0,252504,0,0,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,0,0.0,2024-02-17,0,Fulham,0,185513,0,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1.14,2,1.2,2024-03-10,84,Tottenham,0,150137,1,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,3.28,4,1.8,2024-04-03,90,Manchester City,0,196864,1,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1.56,3,4.4,2024-04-06,90,Brentford,0,230172,1,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,1.62,0,1.4,2024-04-14,90,Arsenal,0,226865,1,6,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2.63,1,0.2,2024-05-05,89,Brighton,0,262622,1,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1.37,2,0.7,2024-04-27,90,Chelsea,0,261258,1,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1.69,1,4.1,2024-04-21,90,Bournemouth,0,255802,1,2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2.47,3,2.7,2023-09-03,90,Liverpool,0,101710,1,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1.73,3,2.0,2024-05-13,90,Liverpool,0,243542,1,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2.48,5,1.1,2024-05-19,90,Crystal Palace,0,241970,1,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,1,1,1.35,0,3.1,2023-09-24,90,Chelsea,0,96937,1,7,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1.17,1,2.8,2023-09-16,90,Crystal Palace,0,100617,1,2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1.19,1,5.1,2023-10-08,90,Wolverhampton,0,104522,1,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1.71,1,2.0,2023-09-30,90,Brighton,0,100950,1,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,1,0,1.15,1,6.0,2023-10-22,90,West Ham,0,106051,1,6,True
