name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Ivo Grbic,GK,Sheffield Utd,0,0,1.24,1,2024-02-25,90,Wolverhampton,0,0,1,336,1,2,False
Ivo Grbic,GK,Sheffield Utd,0,0,0.0,0,2024-02-10,0,Luton,0,0,0,178,0,0,False
Ivo Grbic,GK,Sheffield Utd,0,0,0.92,2,2024-01-30,51,Crystal Palace,0,0,0,146,1,0,False
Ivo Grbic,GK,Sheffield Utd,0,0,1.35,3,2024-03-30,90,Fulham,0,0,6,1125,1,3,True
Ivo Grbic,GK,Sheffield Utd,0,0,3.34,2,2024-03-09,90,Bournemouth,0,0,9,795,1,3,False
Ivo Grbic,GK,Sheffield Utd,0,0,0.0,0,2024-02-03,0,Aston Villa,0,0,0,136,0,0,True
Ivo Grbic,GK,Sheffield Utd,0,0,2.25,6,2024-03-04,90,Arsenal,0,0,4,498,1,0,True
Ivo Grbic,GK,Sheffield Utd,0,0,0.0,0,2024-02-18,0,Brighton,0,0,0,179,0,0,True
Ivo Grbic,GK,Sheffield Utd,0,0,1.65,3,2024-04-04,90,Liverpool,0,0,6,1298,1,3,False
Ivo Grbic,GK,Sheffield Utd,0,0,0.37,2,2024-04-07,90,Chelsea,0,0,2,1762,1,1,True
Ivo Grbic,GK,Sheffield Utd,0,0,1.02,2,2024-04-13,90,Brentford,0,0,4,3427,1,2,False
Ivo Grbic,GK,Sheffield Utd,0,0,0.0,0,2024-04-27,0,Newcastle United,0,0,0,5940,0,0,False
Ivo Grbic,GK,Sheffield Utd,0,0,2.18,4,2024-04-20,90,Burnley,0,0,5,17135,1,1,True
Ivo Grbic,GK,Sheffield Utd,0,0,0.0,0,2024-04-24,0,Manchester United,0,0,0,17135,0,0,False
Ivo Grbic,GK,Sheffield Utd,0,0,0.0,0,2024-05-04,0,Nottingham Forest,0,0,0,5408,0,0,True
Ivo Grbic,GK,Sheffield Utd,0,0,0.0,0,2024-05-19,0,Tottenham,0,0,0,4406,0,0,True
Ivo Grbic,GK,Sheffield Utd,0,0,0.0,0,2024-05-11,0,Everton,0,0,0,4787,0,0,False
