name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.2,2023-08-19,4,Bournemouth,1106632,0,1,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,1.2,2023-08-13,24,Chelsea,1153451,0,1,False
Darwin Núñez Ribeiro,FWD,Liverpool,3,10.2,2023-08-27,13,Newcastle United,695498,0,11,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,7.4,2023-12-17,77,Manchester United,1731650,1,1,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.9,2023-12-23,22,Arsenal,1558128,0,1,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,8.9,2023-11-05,90,Luton,1623608,1,2,False
Darwin Núñez Ribeiro,FWD,Liverpool,1,13.4,2023-10-29,79,Nottingham Forest,1334977,1,10,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,1.3,2023-12-09,73,Crystal Palace,1879169,1,2,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,9.9,2023-11-12,90,Brentford,1674014,1,5,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,5.0,2023-12-06,23,Sheffield,1997253,0,3,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,4.8,2023-12-03,90,Fulham,2034313,1,2,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,4.5,2023-11-25,84,Manchester City,1743271,1,1,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,16.4,2024-01-01,63,Newcastle United,1404377,1,5,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,13.2,2024-01-31,90,Chelsea,1707314,1,2,True
Darwin Núñez Ribeiro,FWD,Liverpool,2,19.3,2024-01-21,90,Bournemouth,1548189,1,11,False
Darwin Núñez Ribeiro,FWD,Liverpool,2,10.3,2023-12-26,83,Burnley,1445656,1,8,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,1.0,2024-02-04,32,Arsenal,1529389,0,0,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,7.8,2024-03-02,30,Nottingham Forest,1550865,0,5,False
Darwin Núñez Ribeiro,FWD,Liverpool,1,14.0,2024-02-10,90,Burnley,1756520,1,6,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,8.9,2024-03-31,82,Brighton,1626085,1,2,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,3.0,2024-03-10,75,Manchester City,1494227,1,5,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,6.0,2024-02-17,45,Brentford,2438927,1,5,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.0,2024-02-21,0,Luton,2438927,0,0,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,9.6,2024-04-04,90,Sheffield,1987391,1,6,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,7.7,2024-04-07,67,Manchester United,2129383,1,5,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,5.1,2023-09-03,64,Aston Villa,901420,1,8,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,9.4,2023-09-24,80,West Ham,1102629,1,6,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,2.9,2023-09-16,34,Wolverhampton,1198651,0,1,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,7.2,2023-10-08,90,Brighton,1247706,1,5,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,5.1,2023-10-21,28,Everton,1348856,0,4,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,6.2,2024-04-14,65,Crystal Palace,2225370,1,2,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,1.1,2024-05-05,15,Tottenham,1603314,0,1,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.0,2023-09-30,0,Tottenham,1287096,0,0,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.7,2024-05-19,19,Wolverhampton,1275921,0,1,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,1.4,2024-04-27,11,West Ham,1852982,0,1,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.4,2024-04-21,16,Fulham,2402125,0,1,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,6.7,2024-04-24,90,Everton,2402125,1,1,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,1.3,2024-05-13,15,Aston Villa,1309233,0,1,False
