name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-08-19,0,Brighton,942,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-02-25,0,Sheffield,483,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-08-26,0,Everton,815,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-08-14,0,Manchester United,1245,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-12-17,0,West Ham,528,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-12-24,0,Chelsea,523,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-11-04,0,Sheffield,564,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-10-28,0,Newcastle United,567,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-11-11,0,Tottenham,551,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-12-09,0,Nottingham Forest,531,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-12-05,0,Burnley,537,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-11-27,0,Fulham,539,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-12-02,0,Arsenal,538,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-12-30,0,Everton,517,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-01-22,0,Brighton,508,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-02-01,0,Manchester United,500,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-12-27,0,Brentford,520,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-02-04,0,Chelsea,496,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-03-02,0,Newcastle United,480,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-03-30,0,Aston Villa,475,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-02-10,0,Brentford,490,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-03-09,0,Fulham,477,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-02-17,0,Tottenham,486,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-04-02,0,Burnley,472,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-04-06,0,West Ham,472,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-09-03,0,Crystal Palace,738,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-09-23,0,Luton,650,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-10-08,0,Aston Villa,593,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-09-16,0,Liverpool,666,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-10-21,0,Bournemouth,577,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-04-13,0,Nottingham Forest,472,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-05-04,0,Manchester City,466,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2023-09-30,0,Manchester City,608,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-05-19,0,Liverpool,463,0,0,False
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-04-27,0,Luton,467,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-04-20,0,Arsenal,471,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-04-24,0,Bournemouth,471,0,0,True
Francisco Jorge Tomás Oliveira,MID,Wolves,0,0,0,0.0,2024-05-11,0,Crystal Palace,464,0,0,True
